company_industry,kaggle_arshkon,scraped,share_arshkon,share_scraped,pp_change
Packaging and Containers Manufacturing,0.0,7.0,0.0,0.0001545083324136409,0.015450833241364089
"Software Development, Human Resources Services, and Staffing and Recruiting",0.0,7.0,0.0,0.0001545083324136409,0.015450833241364089
"Consumer Services, Financial Services, and IT Services and IT Consulting",0.0,7.0,0.0,0.0001545083324136409,0.015450833241364089
"Food and Beverage Services, Manufacturing, and Food and Beverage Manufacturing",0.0,7.0,0.0,0.0001545083324136409,0.015450833241364089
Venture Capital and Private Equity Principals and Banking,0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
"Alternative Dispute Resolution, Law Practice, and Legal Services",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
"Banking, Financial Services, and Capital Markets",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
"Airlines and Aviation, Aviation and Aerospace Component Manufacturing, and Software Development",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
"Technology, Information and Internet, Information Services, and Software Development",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
"Computer Networking Products, Wireless Services, and Appliances, Electrical, and Electronics Manufacturing",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
Rail Transportation,1.0,6.0,0.0002149151085321298,0.00013243571349740648,-0.008247939503472333
Data Security Software Products,4.0,6.0,0.0008596604341285192,0.00013243571349740648,-0.07272247206311128
Motor Vehicle Manufacturing and Motor Vehicle Parts Manufacturing,0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
IT Services and IT Consulting and Engineering Services,0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
"IT Services and IT Consulting, Financial Services, and Software Development",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
"Alternative Medicine, Hospitals and Health Care, and Mental Health Care",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
Paper and Forest Product Manufacturing,2.0,6.0,0.0004298302170642596,0.00013243571349740648,-0.029739450356685314
Public Health,1.0,6.0,0.0002149151085321298,0.00013243571349740648,-0.008247939503472333
"Staffing and Recruiting and Technology, Information and Media",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
Architecture and Planning,1.0,6.0,0.0002149151085321298,0.00013243571349740648,-0.008247939503472333
"IT Services and IT Consulting, Data Infrastructure and Analytics, and Software Development",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
Software Development and Information Services,0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
Entertainment,0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
Software Development and Data Infrastructure and Analytics,0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
"Financial Services and Transportation, Logistics, Supply Chain and Storage",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
Government Administration and Government Relations Services,0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
"Software Development, IT Services and IT Consulting, and Biotechnology Research",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
Retail Pharmacies,1.0,6.0,0.0002149151085321298,0.00013243571349740648,-0.008247939503472333
"IT Services and IT Consulting, Financial Services, and Hospitals and Health Care",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
Business Intelligence Platforms and Internet Publishing,0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
"Aviation and Aerospace Component Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Automation Machinery Manufacturing",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
Hospitals and Health Care and IT Services and IT Consulting,0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
"Financial Services, Investment Management, and Capital Markets",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
"Financial Services, Software Development, and Capital Markets",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
Robotics Engineering and Software Development,0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
"Manufacturing, Hospitality, and Restaurants",0.0,6.0,0.0,0.00013243571349740648,0.013243571349740647
IT System Testing and Evaluation and IT System Training and Support,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Fuel Cell Manufacturing,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Motor Vehicle Manufacturing and Retail,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Software Development and Hospitals and Health Care,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"Software Development and Technology, Information and Internet",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Software Development and Spectator Sports,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
IT Services and IT Consulting and Government Administration,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
IT Services and IT Consulting and Investment Banking,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"Staffing and Recruiting, Software Development, and IT Services and IT Consulting",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Executive Offices,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"Biotechnology Research, Pharmaceutical Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Outsourcing and Offshoring Consulting and Business Consulting and Services,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Holding Companies,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"Architecture and Planning, Civil Engineering, and Construction",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Events Services,2.0,5.0,0.0004298302170642596,0.00011036309458117205,-0.03194671224830876
"Staffing and Recruiting, IT Services and IT Consulting, and Business Consulting and Services",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"Telecommunications, IT Services and IT Consulting, and Software Development",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"Technology, Information and Media and Information Services",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"Technology, Information and Media and IT Services and IT Consulting",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"Financial Services, Software Development, and Technology, Information and Media",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"Transportation, Logistics, Supply Chain and Storage and Warehousing and Storage",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Electrical Equipment Manufacturing,2.0,5.0,0.0004298302170642596,0.00011036309458117205,-0.03194671224830876
Hospitals and Health Care and Information Services,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Renewable Energy Equipment Manufacturing,2.0,5.0,0.0004298302170642596,0.00011036309458117205,-0.03194671224830876
"IT Services and IT Consulting, Information Services, and Engineering Services",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Satellite Telecommunications,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"Software Development, IT System Custom Software Development, and Information Services",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Motor Vehicle Manufacturing and Research Services,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"Software Development, Financial Services, and IT Services and IT Consulting",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
IT System Custom Software Development and Software Development,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Staffing and Recruiting and Information Services,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Consumer Goods,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Media Production,3.0,5.0,0.0006447453255963894,0.00011036309458117205,-0.05343822310152174
Civic and Social Organizations and Non-profit Organizations,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"IT Services and IT Consulting, Engineering Services, and Software Development",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Staffing and Recruiting and Financial Services,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
Commercial and Industrial Machinery Maintenance,0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"Leisure, Travel & Tourism",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
"Hospitals and Health Care, Insurance, and Pharmaceutical Manufacturing",0.0,5.0,0.0,0.00011036309458117205,0.011036309458117205
IT Services and IT Consulting and Staffing and Recruiting,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"IT Services and IT Consulting, Software Development, and Technology, Information and Internet",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"IT Services and IT Consulting, Software Development, and Technology, Information and Media",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Computer and Network Security and Software Development,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"IT Services and IT Consulting, Software Development, and IT System Data Services",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"IT Services and IT Consulting and Technology, Information and Media",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Technology, Information and Media and Financial Services",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Executive Search Services,3.0,4.0,0.0006447453255963894,8.829047566493765e-05,-0.05564548499314518
"Aviation and Aerospace Component Manufacturing, Defense and Space Manufacturing, and Airlines and Aviation",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Banking, Financial Services, and Investment Management",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Advertising Services and Marketing Services,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Biotechnology Research, Hospitals and Health Care, and Medical Equipment Manufacturing",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Financial Services, Capital Markets, and Investment Management",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Software Development and Automation Machinery Manufacturing,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Banking and Investment Banking,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Robotics Engineering and Robot Manufacturing,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Appliances, Electrical, and Electronics Manufacturing, Transportation, Logistics, Supply Chain and Storage, and Industrial Machinery Manufacturing",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Financial Services, Banking, and IT Services and IT Consulting",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Manufacturing, Aviation and Aerospace Component Manufacturing, and Motor Vehicle Manufacturing",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Financial Services, Banking, and Capital Markets",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Technology, Information and Internet, Computer Networking Products, and Software Development",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Gambling Facilities and Casinos, IT Services and IT Consulting, and Printing Services",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Entertainment Providers and Technology, Information and Media",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Software Development, Computer Networking Products, and Technology, Information and Internet",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Computers and Electronics Manufacturing, Software Development, and Financial Services",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Computer Hardware Manufacturing",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Semiconductor Manufacturing and Software Development,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Climate Technology Product Manufacturing,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Software Development, Computers and Electronics Manufacturing, and IT Services and IT Consulting",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Biotechnology Research, Research Services, and Medical Equipment Manufacturing",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Broadcast Media Production and Distribution, Online Audio and Video Media, and Software Development",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Metal Ore Mining,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Medical and Diagnostic Laboratories,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
IT System Data Services and Software Development,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Retail, Retail Apparel and Fashion, and Consumer Services",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Financial Services, Information Services, and IT Services and IT Consulting",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Engineering Services and Motor Vehicle Manufacturing,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Medical Equipment Manufacturing, Pharmaceutical Manufacturing, and Biotechnology Research",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Medical Practices and Hospitals,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Food and Beverage Services and Food and Beverage Manufacturing,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
IT System Custom Software Development and IT Services and IT Consulting,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
HVAC and Refrigeration Equipment Manufacturing,1.0,4.0,0.0002149151085321298,8.829047566493765e-05,-0.012662463286719215
"IT Services and IT Consulting, IT System Custom Software Development, and IT System Design Services",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
"Capital Markets, Financial Services, and Investment Management",0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
Transportation/Trucking/Railroad,0.0,4.0,0.0,8.829047566493765e-05,0.008829047566493765
