title_normalized,n_arshkon,n_scraped,theme,ai_class,marker,change_class
"software engineer - ai, cloud native data eng",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"software engineer - ai, react & typescript",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - ai-enabled systems,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - ai-powered consumer experiences,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - ai/front end,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - ai/ml ops engineer,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - ai/ml platform,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"software engineer - ai/ml, llm",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - ai/ml/c++/gpu,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - aiml/python/aws,0.0,1.0,General SWE,other,none,new_2026
software engineer - air traffic solutions (onsite),0.0,1.0,General SWE,other,none,new_2026
software engineer - air traffic solutions product owner (onsite),0.0,1.0,General SWE,other,none,new_2026
software engineer - air traffic systems (onsite),0.0,1.0,General SWE,other,none,new_2026
software engineer - aircraft state,0.0,1.0,General SWE,other,none,new_2026
software engineer - airflow,0.0,1.0,General SWE,other,none,new_2026
"software engineer - alexandria, va",0.0,1.0,General SWE,other,none,new_2026
software engineer - alternative investments,0.0,1.0,General SWE,other,none,new_2026
software engineer - amr planning & controls,0.0,1.0,General SWE,other,none,new_2026
software engineer - analytics,0.0,1.0,Data/Analytics,other,none,new_2026
software engineer - analytics data engineering,0.0,1.0,Data/Analytics,ai_domain,none,new_2026
software engineer - analytics ecosystem,0.0,1.0,Data/Analytics,other,none,new_2026
software engineer - analytics front office,0.0,1.0,Data/Analytics,other,none,new_2026
software engineer - analytics middle office,0.0,1.0,Data/Analytics,other,none,new_2026
software engineer - analytics registry & notification,0.0,1.0,Data/Analytics,other,none,new_2026
software engineer - android (technical leadership),0.0,1.0,Mobile,other,none,new_2026
"software engineer - android engineer (hybrid - san diego, ca)",0.0,1.0,Mobile,other,none,new_2026
software engineer - android platform/aosp/aaos,0.0,1.0,Mobile,other,none,new_2026
software engineer - android/kotlin,0.0,1.0,Mobile,other,none,new_2026
software engineer - androidtv platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - angular/java,0.0,1.0,General SWE,other,none,new_2026
software engineer - ansible/terraform/hadoop/accumulo/java,0.0,1.0,General SWE,other,none,new_2026
software engineer - apg,0.0,1.0,General SWE,other,none,new_2026
software engineer - api,0.0,1.0,General SWE,other,none,new_2026
software engineer - api designer,0.0,1.0,General SWE,other,none,new_2026
software engineer - api development,0.0,1.0,General SWE,other,none,new_2026
software engineer - api solutions,0.0,1.0,General SWE,other,none,new_2026
software engineer - application framework,0.0,1.0,General SWE,other,none,new_2026
software engineer - application middleware connectivity,0.0,1.0,General SWE,other,none,new_2026
software engineer - applications (l3/l4),0.0,1.0,General SWE,other,none,new_2026
software engineer - applied ai,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - applied ai/ml,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - applied data,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - applied inference,0.0,1.0,General SWE,other,none,new_2026
software engineer - apps,0.0,1.0,General SWE,other,none,new_2026
"software engineer - archive object, s3 & key-value systems",0.0,1.0,General SWE,other,none,new_2026
software engineer - area tech partner,0.0,1.0,General SWE,other,none,new_2026
software engineer - artifactory/kuberns/java/springboot/aws,0.0,1.0,General SWE,other,none,new_2026
software engineer - artificial intelligence,0.0,1.0,General SWE,other,none,new_2026
software engineer - artificial intelligence and machine learning,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - asl - open rank,0.0,1.0,General SWE,other,none,new_2026
software engineer - assemblies,0.0,1.0,General SWE,other,none,new_2026
software engineer - asset loading,0.0,1.0,General SWE,other,none,new_2026
software engineer - asset wealth management,0.0,1.0,General SWE,other,none,new_2026
software engineer - associate,0.0,1.0,General SWE,other,associate,new_2026
software engineer - associate vice president,0.0,1.0,General SWE,other,associate,new_2026
software engineer - athena cloud engineer,0.0,1.0,General SWE,other,none,new_2026
software engineer - ato,0.0,1.0,General SWE,other,none,new_2026
software engineer - audience intelligence,0.0,1.0,General SWE,other,none,new_2026
software engineer - audio & video streaming,0.0,1.0,General SWE,other,none,new_2026
"software engineer - austin, tx(onsite)",0.0,1.0,General SWE,other,none,new_2026
software engineer - auth infrastructure,0.0,1.0,General SWE,other,none,new_2026
software engineer - authentication and security observability,0.0,1.0,Security,other,none,new_2026
software engineer - automated disaster recovery,0.0,1.0,General SWE,other,none,new_2026
software engineer - automation (python),0.0,1.0,General SWE,other,none,new_2026
software engineer - automation anywhere/python/java,0.0,1.0,General SWE,other,none,new_2026
software engineer - automation engineer - labview - python - ai - machine vision,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - automation services,0.0,1.0,General SWE,other,none,new_2026
software engineer - automation team,0.0,1.0,General SWE,other,none,new_2026
software engineer - automation testing,0.0,1.0,General SWE,other,none,new_2026
software engineer - autonomous software systems,0.0,1.0,General SWE,other,none,new_2026
software engineer - autonomous vehicle leader,0.0,1.0,General SWE,other,none,new_2026
software engineer - autonomous vehicles,0.0,1.0,General SWE,other,none,new_2026
software engineer - autonomy evaluation,0.0,1.0,General SWE,other,none,new_2026
software engineer - autonomy integrations,0.0,1.0,General SWE,other,none,new_2026
software engineer - autonomy interface,0.0,1.0,General SWE,other,none,new_2026
software engineer - avatar heads & bodies,0.0,1.0,General SWE,other,none,new_2026
software engineer - avatar personalization,0.0,1.0,General SWE,other,none,new_2026
software engineer - aviation,0.0,1.0,General SWE,other,none,new_2026
software engineer - aviation core java,0.0,1.0,General SWE,other,none,new_2026
software engineer - aviation messaging systems (must be local),0.0,1.0,General SWE,other,none,new_2026
software engineer - avionics display applications,0.0,1.0,General SWE,other,none,new_2026
software engineer - avionics network server,0.0,1.0,General SWE,other,none,new_2026
software engineer - avionics systems,0.0,1.0,General SWE,other,none,new_2026
software engineer - aws,0.0,1.0,General SWE,other,none,new_2026
software engineer - aws architecture,0.0,1.0,General SWE,other,none,new_2026
software engineer - aws platform management,0.0,1.0,General SWE,other,none,new_2026
"software engineer - aws rds, iac",0.0,1.0,General SWE,other,none,new_2026
"software engineer - aws rtb fabric, aws rtb fabric",0.0,1.0,General SWE,other,none,new_2026
software engineer - aws/java/databricks,0.0,1.0,General SWE,other,none,new_2026
software engineer - aws/pyspark/python,0.0,1.0,General SWE,other,none,new_2026
software engineer - azure dev ops infrastructure,0.0,1.0,General SWE,other,none,new_2026
software engineer - azure services,0.0,1.0,General SWE,other,none,new_2026
software engineer - azure storage,0.0,1.0,General SWE,other,none,new_2026
software engineer - azure virtual desktop,0.0,1.0,General SWE,other,none,new_2026
software engineer - b2b platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - back end (fintech) (bangkok based - relocation provided),0.0,1.0,Backend/API,other,none,new_2026
software engineer - back end (new york),0.0,1.0,Backend/API,other,none,new_2026
software engineer - back end java or python,0.0,1.0,Backend/API,other,none,new_2026
software engineer - back-end & ml/ai infra,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"software engineer - back-end, ml",0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - backend & data platform,0.0,1.0,Data/Analytics,ai_domain,none,new_2026
software engineer - backend & mlops,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"software engineer - backend (cloud architecture, workflow automation & systems integration)",0.0,1.0,Backend/API,other,none,new_2026
software engineer - backend (core services),0.0,1.0,Backend/API,other,none,new_2026
software engineer - backend (data),0.0,1.0,Backend/API,ai_domain,none,new_2026
software engineer - backend (golang),0.0,1.0,Backend/API,other,none,new_2026
software engineer - backend (on-site / sf),0.0,1.0,Backend/API,other,none,new_2026
software engineer - backend - cadence,0.0,1.0,Backend/API,other,none,new_2026
software engineer - backend - policy solutions,0.0,1.0,Backend/API,other,none,new_2026
software engineer - backend apis and services,0.0,1.0,Backend/API,other,none,new_2026
software engineer - backend developer ts/sci with polygraph,0.0,1.0,Backend/API,other,none,new_2026
software engineer - backend engineer,0.0,1.0,Backend/API,other,none,new_2026
software engineer - backend engineering - java/kotlin,0.0,1.0,Backend/API,other,none,new_2026
software engineer - backend java,0.0,1.0,Backend/API,other,none,new_2026
software engineer - backend systems,0.0,1.0,Backend/API,other,none,new_2026
"software engineer - backend, agentic workflows",0.0,1.0,Backend/API,other,none,new_2026
"software engineer - backend, java platform",0.0,1.0,Backend/API,other,none,new_2026
software engineer - backend/distributed systems,0.0,1.0,Backend/API,other,none,new_2026
software engineer - banking integration platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - base layers,0.0,1.0,General SWE,other,none,new_2026
software engineer - bash/python/rabbitmq/nosql/helm/docker/kubernetes,0.0,1.0,General SWE,other,none,new_2026
"software engineer - basking ridge, nj",0.0,1.0,General SWE,other,none,new_2026
software engineer - bde solutions,0.0,1.0,General SWE,other,none,new_2026
software engineer - be,0.0,1.0,General SWE,other,none,new_2026
software engineer - benefits,0.0,1.0,General SWE,other,none,new_2026
software engineer - bidmc,0.0,1.0,General SWE,other,none,new_2026
"software engineer - bill pay, banking & procurement",0.0,1.0,General SWE,other,none,new_2026
software engineer - billing,0.0,1.0,General SWE,other,none,new_2026
software engineer - billing & subscription,0.0,1.0,General SWE,other,none,new_2026
software engineer - billing and internal tooling,0.0,1.0,General SWE,other,none,new_2026
software engineer - binary log data replication,0.0,1.0,General SWE,ai_domain,none,new_2026
"software engineer - bios, aws hardware engineering, firmware development",0.0,1.0,Embedded/Systems,other,none,new_2026
software engineer - black knight/ice msp,0.0,1.0,General SWE,other,none,new_2026
software engineer - blockchain developer,0.0,1.0,General SWE,other,none,new_2026
software engineer - bloomberg finance & cfo,0.0,1.0,General SWE,other,none,new_2026
software engineer - bloomberg government data platform,0.0,1.0,Data/Analytics,ai_domain,none,new_2026
software engineer - body,0.0,1.0,General SWE,other,none,new_2026
software engineer - broker-dealer clearing (bdc),0.0,1.0,General SWE,other,none,new_2026
software engineer - build tooling,0.0,1.0,General SWE,other,none,new_2026
software engineer - build tooling infrastructure,0.0,1.0,General SWE,other,none,new_2026
software engineer - business continuity / distributed systems,0.0,1.0,General SWE,other,none,new_2026
software engineer - business intelligence solutions manager,0.0,1.0,Data/Analytics,other,manager,new_2026
software engineer - buy-side,0.0,1.0,General SWE,other,none,new_2026
software engineer - buy-side automation frameworks,0.0,1.0,General SWE,other,none,new_2026
software engineer - c focus,0.0,1.0,General SWE,other,none,new_2026
"software engineer - c# (siph test solutions, north reading, ma)",0.0,1.0,General SWE,other,none,new_2026
software engineer - c# / .net,0.0,1.0,General SWE,other,none,new_2026
software engineer - c# asp.net bootstrap javascript react,0.0,1.0,General SWE,other,none,new_2026
"software engineer - c#, .net and aws",0.0,1.0,General SWE,other,none,new_2026
software engineer - c#/.net,0.0,1.0,General SWE,other,none,new_2026
software engineer - c#/.net - neovest,0.0,1.0,General SWE,other,none,new_2026
software engineer - c#/.net -capital markets it systems,0.0,1.0,General SWE,other,none,new_2026
software engineer - c++ / schematic analysis,0.0,1.0,General SWE,other,none,new_2026
software engineer - c++ developer - trading controls,0.0,1.0,General SWE,other,none,new_2026
software engineer - c++ distributed systems,0.0,1.0,General SWE,other,none,new_2026
software engineer - c++ low latency etrading,0.0,1.0,General SWE,other,none,new_2026
"software engineer - c++, python",0.0,1.0,General SWE,other,none,new_2026
"software engineer - c++, trading strategies",0.0,1.0,General SWE,other,none,new_2026
software engineer - c++/c,0.0,1.0,General SWE,other,none,new_2026
software engineer - c++/qt,0.0,1.0,General SWE,other,none,new_2026
software engineer - c/c++,0.0,1.0,General SWE,other,none,new_2026
software engineer - calibration,0.0,1.0,General SWE,other,none,new_2026
"software engineer - calibration (siph test solutions, north reading, ma)",0.0,1.0,General SWE,other,none,new_2026
software engineer - calibre perc- ai/ml,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - calypso,0.0,1.0,General SWE,other,none,new_2026
software engineer - camera (multiple levels available),0.0,1.0,General SWE,other,none,new_2026
software engineer - camera platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - canton network team,0.0,1.0,General SWE,other,none,new_2026
software engineer - capabilities,0.0,1.0,General SWE,other,none,new_2026
software engineer - capital markets,0.0,1.0,General SWE,other,none,new_2026
software engineer - card technology,0.0,1.0,General SWE,other,none,new_2026
software engineer - career,0.0,1.0,General SWE,other,none,new_2026
software engineer - carrier connectivity,0.0,1.0,General SWE,other,none,new_2026
software engineer - catalog,0.0,1.0,General SWE,other,none,new_2026
software engineer - cell lifecycle,0.0,1.0,General SWE,other,none,new_2026
software engineer - channel processing,0.0,1.0,General SWE,other,none,new_2026
software engineer - channel rendering and engagement,0.0,1.0,General SWE,other,none,new_2026
software engineer - charlotte,0.0,1.0,General SWE,other,none,new_2026
"software engineer - charlotte, nc",0.0,1.0,General SWE,other,none,new_2026
software engineer - checkout & wishlist (hybrid - seattle),0.0,1.0,General SWE,other,none,new_2026
software engineer - chicago,0.0,1.0,General SWE,other,none,new_2026
software engineer - chicago () - java,0.0,1.0,General SWE,other,none,new_2026
software engineer - ciam and fraud (remote),0.0,1.0,General SWE,other,none,new_2026
software engineer - cicd,0.0,1.0,General SWE,other,none,new_2026
software engineer - clearing,0.0,1.0,General SWE,other,none,new_2026
software engineer - client contract workflows,0.0,1.0,General SWE,other,none,new_2026
software engineer - client portal,0.0,1.0,General SWE,other,none,new_2026
software engineer - client sdk,0.0,1.0,General SWE,other,none,new_2026
software engineer - client service technology,0.0,1.0,General SWE,other,none,new_2026
software engineer - clinical systems (lab ops),0.0,1.0,General SWE,other,none,new_2026
software engineer - clo compliance,0.0,1.0,General SWE,other,none,new_2026
software engineer - cloud / ml / genai,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - cloud and kubernetes,0.0,1.0,General SWE,other,none,new_2026
software engineer - cloud architecture,0.0,1.0,General SWE,other,none,new_2026
software engineer - cloud fullstack,0.0,1.0,Full Stack,other,none,new_2026
software engineer - cloud images,0.0,1.0,General SWE,other,none,new_2026
software engineer - cloud infrastructure and applications,0.0,1.0,General SWE,other,none,new_2026
software engineer - cloud native configuration platform,0.0,1.0,General SWE,other,none,new_2026
"software engineer - cloud native, automation",0.0,1.0,General SWE,other,none,new_2026
software engineer - cloud platform engineer/azure,0.0,1.0,Platform,other,none,new_2026
software engineer - cloud provisioning service,0.0,1.0,General SWE,other,none,new_2026
software engineer - cloud services,0.0,1.0,General SWE,other,none,new_2026
software engineer - cloud siem,0.0,1.0,General SWE,other,none,new_2026
software engineer - cloud simulation & full-stack,0.0,1.0,General SWE,other,none,new_2026
software engineer - cloud team 747,0.0,1.0,General SWE,other,none,new_2026
software engineer - cloud technology application development,0.0,1.0,General SWE,other,none,new_2026
software engineer - cloud traffic,0.0,1.0,General SWE,other,none,new_2026
software engineer - cloud/ai engineer,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - cloud/python,0.0,1.0,General SWE,other,none,new_2026
software engineer - cloudera context search team,0.0,1.0,General SWE,other,none,new_2026
software engineer - cluster lifecycle,0.0,1.0,General SWE,other,none,new_2026
software engineer - combat systems,0.0,1.0,General SWE,other,none,new_2026
software engineer - command (copy),0.0,1.0,General SWE,other,none,new_2026
software engineer - commerce,0.0,1.0,General SWE,other,none,new_2026
software engineer - commercial software,0.0,1.0,General SWE,other,none,new_2026
software engineer - communications platform (backend),0.0,1.0,Backend/API,other,none,new_2026
software engineer - compiler,0.0,1.0,General SWE,other,none,new_2026
software engineer - compliance & legal technology,0.0,1.0,General SWE,other,none,new_2026
software engineer - compromise & fraud prevention,0.0,1.0,General SWE,other,none,new_2026
software engineer - compute platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - computer vision,0.0,1.0,General SWE,other,none,new_2026
software engineer - contact center (ccaas),0.0,1.0,General SWE,other,none,new_2026
software engineer - content access platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - content lifecycle,0.0,1.0,General SWE,other,none,new_2026
software engineer - content localization,0.0,1.0,General SWE,other,none,new_2026
software engineer - content management systems,0.0,1.0,General SWE,other,none,new_2026
software engineer - content platform engineering,0.0,1.0,General SWE,other,none,new_2026
software engineer - contractors payroll,0.0,1.0,General SWE,other,none,new_2026
software engineer - control path,0.0,1.0,General SWE,other,none,new_2026
software engineer - control plane,0.0,1.0,General SWE,other,none,new_2026
software engineer - coo tax technology,0.0,1.0,General SWE,other,none,new_2026
software engineer - copilot cli,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - copilot m365 calendar,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - core,0.0,1.0,General SWE,other,none,new_2026
software engineer - core engineering,0.0,1.0,General SWE,other,none,new_2026
software engineer - core financial analytics,0.0,1.0,Data/Analytics,other,none,new_2026
software engineer - core os telemetry,0.0,1.0,General SWE,other,none,new_2026
software engineer - core platform engineering,0.0,1.0,General SWE,other,none,new_2026
software engineer - core services,0.0,1.0,General SWE,other,none,new_2026
software engineer - cosultant,0.0,1.0,General SWE,other,none,new_2026
software engineer - cpg cao tech,0.0,1.0,General SWE,other,none,new_2026
software engineer - craft education,0.0,1.0,General SWE,other,none,new_2026
software engineer - credit card,0.0,1.0,General SWE,other,none,new_2026
software engineer - credit trading - hft prop fund,0.0,1.0,General SWE,other,none,new_2026
software engineer - crm engineering,0.0,1.0,General SWE,other,none,new_2026
software engineer - ctj - ts/sci,0.0,1.0,General SWE,other,none,new_2026
software engineer - cuda,0.0,1.0,General SWE,other,none,new_2026
software engineer - cumberland/ficco tools engineering,0.0,1.0,General SWE,other,none,new_2026
software engineer - custom data,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - customer engagement & docs platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - customer engagement suite (ces) & ai,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - customer escalations - c++,0.0,1.0,General SWE,other,none,new_2026
software engineer - customer platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - data & ai products,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - data & analytics,0.0,1.0,Data/Analytics,ai_domain,none,new_2026
software engineer - data & analytics federation,0.0,1.0,Data/Analytics,ai_domain,none,new_2026
software engineer - data & api infrastructure - global financial data powerhouse,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data & bi,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data & distributed systems,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data & integration,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data (python & scala),0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data / etl developer,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data / machine learning operations,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"software engineer - data and automation (python, pyspark, hadoop, github copilot)",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"software engineer - data and automation (restful api, kafka, mongodb, jira)",0.0,1.0,General SWE,ai_domain,none,new_2026
"software engineer - data and automation artificial intelligence (genai, api design)",0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data bridge,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data center,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data center automation,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data center emulator,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data clean room,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data cloud,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data domain,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data engineering and mlops,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - data engineering java/python,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data fulfillment,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data gateway interfaces,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data governance & machine learning,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - data ingest,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data ingestion & data store,0.0,1.0,General SWE,ai_domain,none,new_2026
"software engineer - data ingestion and onboarding, ng-siem (hybrid)",0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data lake & bi,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data management & analytics - global financial data powerhouse,0.0,1.0,Data/Analytics,ai_domain,none,new_2026
software engineer - data management and governance (dmg),0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data path,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data platform and insights,0.0,1.0,Data/Analytics,ai_domain,none,new_2026
software engineer - data platforms & insights,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data processing,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data software engineering | workforce and experience technology (wxt),0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data tech,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data transformation,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data transparency,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - data/ python/ aws,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - database engineering,0.0,1.0,General SWE,other,none,new_2026
software engineer - database internals,0.0,1.0,General SWE,other,none,new_2026
software engineer - database platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - databases,0.0,1.0,General SWE,other,none,new_2026
software engineer - databricks,0.0,1.0,General SWE,other,none,new_2026
software engineer - databricks/spark/aws,0.0,1.0,General SWE,other,none,new_2026
software engineer - databricks/terraform,0.0,1.0,General SWE,other,none,new_2026
software engineer - datacenter infrastructure management,0.0,1.0,General SWE,other,none,new_2026
software engineer - dc,0.0,1.0,General SWE,other,none,new_2026
software engineer - dcim,0.0,1.0,General SWE,other,none,new_2026
software engineer - debt resolution,0.0,1.0,General SWE,other,none,new_2026
software engineer - deep learning compiler verification and infrastructure,0.0,1.0,General SWE,other,none,new_2026
software engineer - deepgram for restaurants,0.0,1.0,General SWE,other,none,new_2026
software engineer - defi,0.0,1.0,General SWE,other,none,new_2026
software engineer - delivery,0.0,1.0,General SWE,other,none,new_2026
software engineer - delivery experience,0.0,1.0,General SWE,other,none,new_2026
software engineer - delivery growth - 3pdg,0.0,1.0,General SWE,other,none,new_2026
software engineer - delivery intelligence,0.0,1.0,General SWE,other,none,new_2026
software engineer - design & analysis,0.0,1.0,General SWE,other,none,new_2026
software engineer - design simulation,0.0,1.0,General SWE,other,none,new_2026
software engineer - developer,0.0,1.0,General SWE,other,none,new_2026
software engineer - developer (contract),0.0,1.0,General SWE,other,none,new_2026
software engineer - developer excellence - hft prop fund,0.0,1.0,General SWE,other,none,new_2026
software engineer - developer experience - av labs,0.0,1.0,General SWE,other,none,new_2026
software engineer - developer platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - developer services,0.0,1.0,General SWE,other,none,new_2026
software engineer - development and product support,0.0,1.0,General SWE,other,none,new_2026
software engineer - device drivers,0.0,1.0,General SWE,other,none,new_2026
software engineer - device reliability,0.0,1.0,Reliability/SRE,other,none,new_2026
software engineer - devops & infrastrcuture,0.0,1.0,DevOps,other,none,new_2026
software engineer - devops / infrastructure (onsite),0.0,1.0,DevOps,other,none,new_2026
software engineer - devops and embedded systems,0.0,1.0,Embedded/Systems,other,none,new_2026
software engineer - devops and infrastructure,0.0,1.0,DevOps,other,none,new_2026
software engineer - devops engineer (onsite),0.0,1.0,DevOps,other,none,new_2026
software engineer - devops for aws & azure,0.0,1.0,DevOps,other,none,new_2026
software engineer - devops specialist - electronic trading integration,0.0,1.0,DevOps,other,none,new_2026
"software engineer - devops, internal developer platforms",0.0,1.0,DevOps,other,none,new_2026
"software engineer - devops, platform engineering",0.0,1.0,DevOps,other,none,new_2026
software engineer - devops/devsecops engineer,0.0,1.0,DevOps,other,none,new_2026
software engineer - devx,0.0,1.0,General SWE,other,none,new_2026
software engineer - dexterity,0.0,1.0,General SWE,other,none,new_2026
software engineer - dexterous manipulation,0.0,1.0,General SWE,other,none,new_2026
software engineer - digital assets,0.0,1.0,General SWE,other,none,new_2026
software engineer - digital biology,0.0,1.0,General SWE,other,none,new_2026
software engineer - digital construction platforms,0.0,1.0,General SWE,other,none,new_2026
software engineer - digital ecommerce,0.0,1.0,General SWE,other,none,new_2026
software engineer - digital signal processing,0.0,1.0,General SWE,other,none,new_2026
software engineer - director level (ic),0.0,1.0,General SWE,other,none,new_2026
software engineer - discover,0.0,1.0,General SWE,other,none,new_2026
software engineer - discovery and monetization,0.0,1.0,General SWE,other,none,new_2026
software engineer - distributed systems (hybrid),0.0,1.0,General SWE,other,none,new_2026
software engineer - django/python,0.0,1.0,General SWE,other,none,new_2026
software engineer - dna artificial intelligence,0.0,1.0,General SWE,other,none,new_2026
software engineer - domestic wires,0.0,1.0,General SWE,other,none,new_2026
software engineer - dpdk,0.0,1.0,General SWE,other,none,new_2026
software engineer - dragonfly portfolio,0.0,1.0,General SWE,other,none,new_2026
software engineer - drive os,0.0,1.0,General SWE,other,none,new_2026
software engineer - drug discovery,0.0,1.0,General SWE,other,none,new_2026
software engineer - dsp,0.0,1.0,General SWE,other,none,new_2026
software engineer - dynamics 365,0.0,1.0,General SWE,other,none,new_2026
software engineer - dynamo,0.0,1.0,General SWE,other,none,new_2026
software engineer - e2e autonomy,0.0,1.0,General SWE,other,none,new_2026
software engineer - early career (head start),0.0,1.0,General SWE,other,none,new_2026
software engineer - early career (spring 2026),0.0,1.0,General SWE,other,none,new_2026
software engineer - earner,0.0,1.0,General SWE,other,none,new_2026
software engineer - earner (multiple teams hiring),0.0,1.0,General SWE,other,none,new_2026
software engineer - eater growth,0.0,1.0,General SWE,other,none,new_2026
software engineer - ecommerce,0.0,1.0,General SWE,other,none,new_2026
software engineer - economy ml (data systems),0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - edge connectivity platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - edge-services security,0.0,1.0,Security,other,none,new_2026
software engineer - editors,0.0,1.0,General SWE,other,none,new_2026
software engineer - edtech,0.0,1.0,General SWE,other,none,new_2026
software engineer - edtech software leader,0.0,1.0,General SWE,other,none,new_2026
software engineer - electrical power systems,0.0,1.0,General SWE,other,none,new_2026
software engineer - electronic trading allocation infrastructure,0.0,1.0,General SWE,other,none,new_2026
software engineer - email platforms,0.0,1.0,General SWE,other,none,new_2026
software engineer - embedded (engineer ) - defense systems division,0.0,1.0,Embedded/Systems,other,none,new_2026
"software engineer - embedded c, c++",0.0,1.0,Embedded/Systems,other,none,new_2026
software engineer - embedded c/c++,0.0,1.0,Embedded/Systems,other,none,new_2026
software engineer - embedded devices,0.0,1.0,Embedded/Systems,other,none,new_2026
software engineer - embedded firmware,0.0,1.0,Embedded/Systems,other,none,new_2026
software engineer - embedded linux,0.0,1.0,Embedded/Systems,other,none,new_2026
software engineer - embedded networking,0.0,1.0,Embedded/Systems,other,none,new_2026
software engineer - embedded systems,0.0,1.0,Embedded/Systems,other,none,new_2026
software engineer - empower los,0.0,1.0,General SWE,other,none,new_2026
software engineer - emulation tooling and modeling,0.0,1.0,General SWE,other,none,new_2026
software engineer - eng04 - uncleared on-site,0.0,1.0,General SWE,other,none,new_2026
software engineer - engine reliability,0.0,1.0,Reliability/SRE,other,none,new_2026
software engineer - engineering systems,0.0,1.0,General SWE,other,none,new_2026
software engineer - enrichment,0.0,1.0,General SWE,other,none,new_2026
