tech,category,period,seniority_final,n,mention_posts,total_mentions,chars,mention_rate_pct,mentions_per_1k_chars,tech_rank
Terraform,cloud_devops,2024-04,associate,210,15,20,363992,7.142857142857142,0.05494626255522099,6.0
Terraform,cloud_devops,2024-04,director,20,0,0,37210,0.0,0.0,6.0
Terraform,cloud_devops,2024-04,entry,773,57,69,1412080,7.373868046571798,0.048864087020565404,7.0
Terraform,cloud_devops,2024-04,mid-senior,2783,238,341,4949682,8.55192238591448,0.06889331476244333,8.0
Terraform,cloud_devops,2024-04,unknown,853,49,61,1010770,5.74443141852286,0.060350030175015085,8.0
Terraform,cloud_devops,2026-03,associate,114,8,11,208062,7.017543859649122,0.0528688563985735,7.0
Terraform,cloud_devops,2026-03,director,26,4,7,79018,15.384615384615385,0.08858741046343871,6.0
Terraform,cloud_devops,2026-03,entry,561,25,35,1182047,4.45632798573975,0.029609651731276335,8.0
Terraform,cloud_devops,2026-03,mid-senior,3353,518,754,8511831,15.44885177453027,0.08858258581496743,6.0
Terraform,cloud_devops,2026-03,unknown,264,37,47,772203,14.015151515151514,0.06086482440498159,7.0
Transformers,ai_llm_new,2024-01,associate,1292,1,1,1818618,0.07739938080495357,0.0005498680866460136,3.0
Transformers,ai_llm_new,2024-01,director,86,0,0,218445,0.0,0.0,2.0
Transformers,ai_llm_new,2024-01,entry,121,1,1,158075,0.8264462809917356,0.0063261110232484576,1.0
Transformers,ai_llm_new,2024-01,mid-senior,20544,38,44,33010694,0.18496884735202493,0.0013329013925002606,4.0
Transformers,ai_llm_new,2024-04,associate,210,0,0,363992,0.0,0.0,2.0
Transformers,ai_llm_new,2024-04,director,20,0,0,37210,0.0,0.0,1.0
Transformers,ai_llm_new,2024-04,entry,773,0,0,1412080,0.0,0.0,5.0
Transformers,ai_llm_new,2024-04,mid-senior,2783,9,11,4949682,0.32339202299676606,0.002222364992336881,4.0
Transformers,ai_llm_new,2024-04,unknown,853,0,0,1010770,0.0,0.0,5.0
Transformers,ai_llm_new,2026-03,associate,114,2,2,208062,1.7543859649122806,0.009612519345195183,2.0
Transformers,ai_llm_new,2026-03,director,26,0,0,79018,0.0,0.0,3.0
Transformers,ai_llm_new,2026-03,entry,561,3,4,1182047,0.53475935828877,0.003383960197860153,8.0
Transformers,ai_llm_new,2026-03,mid-senior,3353,20,21,8511831,0.5964807634953773,0.0024671542468359627,10.0
Transformers,ai_llm_new,2026-03,unknown,264,0,0,772203,0.0,0.0,9.0
Trino,data,2024-01,associate,1292,2,2,1818618,0.15479876160990713,0.0010997361732920272,13.0
Trino,data,2024-01,director,86,0,0,218445,0.0,0.0,4.0
Trino,data,2024-01,entry,121,0,0,158075,0.0,0.0,6.0
Trino,data,2024-01,mid-senior,20544,10,12,33010694,0.04867601246105919,0.00036351856159098017,16.0
Trino,data,2024-04,associate,210,1,1,363992,0.4761904761904762,0.0027473131277610495,7.0
Trino,data,2024-04,director,20,0,0,37210,0.0,0.0,4.0
Trino,data,2024-04,entry,773,0,0,1412080,0.0,0.0,12.0
Trino,data,2024-04,mid-senior,2783,2,2,4949682,0.07186489399928135,0.0004040663622430694,15.0
Trino,data,2024-04,unknown,853,2,2,1010770,0.23446658851113714,0.0019786895139349207,12.0
Trino,data,2026-03,associate,114,1,1,208062,0.8771929824561403,0.0048062596725975916,6.0
Trino,data,2026-03,director,26,0,0,79018,0.0,0.0,3.0
Trino,data,2026-03,entry,561,1,1,1182047,0.17825311942959002,0.0008459900494650382,10.0
Trino,data,2026-03,mid-senior,3353,9,13,8511831,0.26841634357291977,0.0015272859623270247,14.0
Trino,data,2026-03,unknown,264,1,1,772203,0.3787878787878788,0.0012949962639357785,10.0
TypeScript,languages,2024-01,associate,1292,96,125,1818618,7.430340557275541,0.0687335108307517,4.0
TypeScript,languages,2024-01,director,86,22,36,218445,25.581395348837212,0.16480120854219596,2.0
TypeScript,languages,2024-01,entry,121,6,6,158075,4.958677685950414,0.03795666613949075,6.0
TypeScript,languages,2024-01,mid-senior,20544,2505,3501,33010694,12.193341121495326,0.10605654034416848,3.0
TypeScript,languages,2024-04,associate,210,14,17,363992,6.666666666666667,0.046704323171937845,5.0
TypeScript,languages,2024-04,director,20,2,2,37210,10.0,0.05374899220639613,3.0
TypeScript,languages,2024-04,entry,773,88,125,1412080,11.384217335058215,0.08852189677638661,3.0
TypeScript,languages,2024-04,mid-senior,2783,332,476,4949682,11.929572403880705,0.09616779421385051,3.0
TypeScript,languages,2024-04,unknown,853,58,80,1010770,6.799531066822978,0.07914758055739685,3.0
TypeScript,languages,2026-03,associate,114,16,23,208062,14.035087719298245,0.1105439724697446,3.0
TypeScript,languages,2026-03,director,26,2,3,79018,7.6923076923076925,0.03796603305575945,3.0
TypeScript,languages,2026-03,entry,561,90,139,1182047,16.0427807486631,0.11759261687564031,3.0
TypeScript,languages,2026-03,mid-senior,3353,629,951,8511831,18.759320011929614,0.11172684232100002,3.0
TypeScript,languages,2026-03,unknown,264,38,57,772203,14.393939393939394,0.07381478704433937,2.0
Unit testing,testing_practices,2024-01,associate,1292,0,0,1818618,0.0,0.0,9.0
Unit testing,testing_practices,2024-01,director,86,0,0,218445,0.0,0.0,3.0
Unit testing,testing_practices,2024-01,entry,121,0,0,158075,0.0,0.0,4.0
Unit testing,testing_practices,2024-01,mid-senior,20544,0,0,33010694,0.0,0.0,10.0
Unit testing,testing_practices,2024-04,associate,210,0,0,363992,0.0,0.0,6.0
Unit testing,testing_practices,2024-04,director,20,0,0,37210,0.0,0.0,3.0
Unit testing,testing_practices,2024-04,entry,773,0,0,1412080,0.0,0.0,10.0
Unit testing,testing_practices,2024-04,mid-senior,2783,0,0,4949682,0.0,0.0,10.0
Unit testing,testing_practices,2024-04,unknown,853,0,0,1010770,0.0,0.0,9.0
Unit testing,testing_practices,2026-03,associate,114,0,0,208062,0.0,0.0,6.0
Unit testing,testing_practices,2026-03,director,26,0,0,79018,0.0,0.0,4.0
Unit testing,testing_practices,2026-03,entry,561,0,0,1182047,0.0,0.0,8.0
Unit testing,testing_practices,2026-03,mid-senior,3353,0,0,8511831,0.0,0.0,10.0
Unit testing,testing_practices,2026-03,unknown,264,0,0,772203,0.0,0.0,6.0
Unix,cloud_devops,2024-01,associate,1292,36,47,1818618,2.786377708978328,0.02584380007236264,11.0
Unix,cloud_devops,2024-01,director,86,2,3,218445,2.3255813953488373,0.013733434045182999,4.0
Unix,cloud_devops,2024-01,entry,121,5,5,158075,4.132231404958678,0.031630555116242284,6.0
Unix,cloud_devops,2024-01,mid-senior,20544,691,821,33010694,3.36351246105919,0.024870728255516228,10.0
Unix,cloud_devops,2024-04,associate,210,8,9,363992,3.8095238095238098,0.02472581814984945,10.0
Unix,cloud_devops,2024-04,director,20,0,0,37210,0.0,0.0,6.0
Unix,cloud_devops,2024-04,entry,773,32,39,1412080,4.139715394566624,0.02761883179423262,10.0
Unix,cloud_devops,2024-04,mid-senior,2783,121,161,4949682,4.3478260869565215,0.03252734216056708,10.0
Unix,cloud_devops,2024-04,unknown,853,32,37,1010770,3.751465416178194,0.03660575600779604,10.0
Unix,cloud_devops,2026-03,associate,114,3,3,208062,2.631578947368421,0.014418779017792774,10.0
Unix,cloud_devops,2026-03,director,26,2,8,79018,7.6923076923076925,0.10124275481535852,8.0
Unix,cloud_devops,2026-03,entry,561,14,18,1182047,2.4955436720142603,0.015227820890370688,9.0
Unix,cloud_devops,2026-03,mid-senior,3353,124,144,8511831,3.698180733671339,0.016917629121160887,15.0
Unix,cloud_devops,2026-03,unknown,264,9,9,772203,3.4090909090909087,0.011654966375422007,12.0
Vector database,ai_llm_new,2024-01,associate,1292,0,0,1818618,0.0,0.0,4.0
Vector database,ai_llm_new,2024-01,director,86,0,0,218445,0.0,0.0,2.0
Vector database,ai_llm_new,2024-01,entry,121,0,0,158075,0.0,0.0,2.0
Vector database,ai_llm_new,2024-01,mid-senior,20544,1,1,33010694,0.004867601246105919,3.0293213465915015e-05,8.0
Vector database,ai_llm_new,2024-04,associate,210,0,0,363992,0.0,0.0,2.0
Vector database,ai_llm_new,2024-04,director,20,0,0,37210,0.0,0.0,1.0
Vector database,ai_llm_new,2024-04,entry,773,0,0,1412080,0.0,0.0,5.0
Vector database,ai_llm_new,2024-04,mid-senior,2783,0,0,4949682,0.0,0.0,8.0
Vector database,ai_llm_new,2024-04,unknown,853,0,0,1010770,0.0,0.0,5.0
Vector database,ai_llm_new,2026-03,associate,114,0,0,208062,0.0,0.0,4.0
Vector database,ai_llm_new,2026-03,director,26,0,0,79018,0.0,0.0,3.0
Vector database,ai_llm_new,2026-03,entry,561,0,0,1182047,0.0,0.0,9.0
Vector database,ai_llm_new,2026-03,mid-senior,3353,1,1,8511831,0.029824038174768867,0.00011748353556361727,13.0
Vector database,ai_llm_new,2026-03,unknown,264,0,0,772203,0.0,0.0,9.0
Vector search,ai_llm_new,2024-01,associate,1292,0,0,1818618,0.0,0.0,4.0
Vector search,ai_llm_new,2024-01,director,86,0,0,218445,0.0,0.0,2.0
Vector search,ai_llm_new,2024-01,entry,121,0,0,158075,0.0,0.0,2.0
Vector search,ai_llm_new,2024-01,mid-senior,20544,0,0,33010694,0.0,0.0,9.0
Vector search,ai_llm_new,2024-04,associate,210,0,0,363992,0.0,0.0,2.0
Vector search,ai_llm_new,2024-04,director,20,0,0,37210,0.0,0.0,1.0
Vector search,ai_llm_new,2024-04,entry,773,0,0,1412080,0.0,0.0,5.0
Vector search,ai_llm_new,2024-04,mid-senior,2783,0,0,4949682,0.0,0.0,8.0
Vector search,ai_llm_new,2024-04,unknown,853,0,0,1010770,0.0,0.0,5.0
Vector search,ai_llm_new,2026-03,associate,114,0,0,208062,0.0,0.0,4.0
Vector search,ai_llm_new,2026-03,director,26,0,0,79018,0.0,0.0,3.0
Vector search,ai_llm_new,2026-03,entry,561,0,0,1182047,0.0,0.0,9.0
Vector search,ai_llm_new,2026-03,mid-senior,3353,0,0,8511831,0.0,0.0,14.0
Vector search,ai_llm_new,2026-03,unknown,264,0,0,772203,0.0,0.0,9.0
Vite,frontend,2024-01,associate,1292,0,0,1818618,0.0,0.0,9.0
Vite,frontend,2024-01,director,86,0,0,218445,0.0,0.0,4.0
Vite,frontend,2024-01,entry,121,0,0,158075,0.0,0.0,5.0
Vite,frontend,2024-01,mid-senior,20544,95,184,33010694,0.46242211838006225,0.005573951277728363,9.0
Vite,frontend,2024-04,associate,210,0,0,363992,0.0,0.0,7.0
Vite,frontend,2024-04,director,20,0,0,37210,0.0,0.0,3.0
Vite,frontend,2024-04,entry,773,0,0,1412080,0.0,0.0,9.0
Vite,frontend,2024-04,mid-senior,2783,4,4,4949682,0.1437297879985627,0.0008081327244861388,11.0
Vite,frontend,2024-04,unknown,853,1,1,1010770,0.11723329425556857,0.0009893447569674604,9.0
Vite,frontend,2026-03,associate,114,0,0,208062,0.0,0.0,5.0
Vite,frontend,2026-03,director,26,1,1,79018,3.8461538461538463,0.012655344351919815,2.0
Vite,frontend,2026-03,entry,561,2,2,1182047,0.35650623885918004,0.0016919800989300764,7.0
Vite,frontend,2026-03,mid-senior,3353,19,22,8511831,0.5666567253206084,0.00258463778239958,9.0
Vite,frontend,2026-03,unknown,264,0,0,772203,0.0,0.0,7.0
Vue,frontend,2024-01,associate,1292,11,14,1818618,0.8513931888544891,0.00769815321304419,6.0
Vue,frontend,2024-01,director,86,0,0,218445,0.0,0.0,4.0
Vue,frontend,2024-01,entry,121,1,1,158075,0.8264462809917356,0.0063261110232484576,4.0
Vue,frontend,2024-01,mid-senior,20544,416,457,33010694,2.0249221183800623,0.013843998553923162,4.0
Vue,frontend,2024-04,associate,210,6,7,363992,2.857142857142857,0.01923119189432735,3.0
Vue,frontend,2024-04,director,20,0,0,37210,0.0,0.0,3.0
Vue,frontend,2024-04,entry,773,10,18,1412080,1.29366106080207,0.01274715313579967,5.0
Vue,frontend,2024-04,mid-senior,2783,64,88,4949682,2.2996766079770032,0.01777891993869505,4.0
Vue,frontend,2024-04,unknown,853,16,27,1010770,1.875732708089097,0.026712308438121432,4.0
Vue,frontend,2026-03,associate,114,1,1,208062,0.8771929824561403,0.0048062596725975916,4.0
Vue,frontend,2026-03,director,26,0,0,79018,0.0,0.0,3.0
Vue,frontend,2026-03,entry,561,16,16,1182047,2.8520499108734403,0.013535840791440611,3.0
Vue,frontend,2026-03,mid-senior,3353,105,155,8511831,3.1315240083507305,0.01820994801236068,4.0
Vue,frontend,2026-03,unknown,264,20,21,772203,7.575757575757576,0.02719492154265135,3.0
Webpack,frontend,2024-01,associate,1292,6,6,1818618,0.46439628482972134,0.0032992085198760815,7.0
Webpack,frontend,2024-01,director,86,0,0,218445,0.0,0.0,4.0
Webpack,frontend,2024-01,entry,121,0,0,158075,0.0,0.0,5.0
Webpack,frontend,2024-01,mid-senior,20544,229,340,33010694,1.1146806853582554,0.010299692578411106,6.0
Webpack,frontend,2024-04,associate,210,1,1,363992,0.4761904761904762,0.0027473131277610495,6.0
Webpack,frontend,2024-04,director,20,0,0,37210,0.0,0.0,3.0
Webpack,frontend,2024-04,entry,773,7,9,1412080,0.9055627425614489,0.006373576567899835,6.0
Webpack,frontend,2024-04,mid-senior,2783,30,32,4949682,1.0779734099892202,0.00646506179588911,7.0
Webpack,frontend,2024-04,unknown,853,8,9,1010770,0.9378663540445485,0.008904102812707143,7.0
Webpack,frontend,2026-03,associate,114,0,0,208062,0.0,0.0,5.0
Webpack,frontend,2026-03,director,26,0,0,79018,0.0,0.0,3.0
Webpack,frontend,2026-03,entry,561,3,4,1182047,0.53475935828877,0.003383960197860153,6.0
Webpack,frontend,2026-03,mid-senior,3353,24,26,8511831,0.7157769161944527,0.0030545719246540494,8.0
Webpack,frontend,2026-03,unknown,264,1,2,772203,0.3787878787878788,0.002589992527871557,6.0
XGBoost,ai_ml_traditional,2024-01,associate,1292,0,0,1818618,0.0,0.0,7.0
XGBoost,ai_ml_traditional,2024-01,director,86,0,0,218445,0.0,0.0,2.0
XGBoost,ai_ml_traditional,2024-01,entry,121,0,0,158075,0.0,0.0,3.0
XGBoost,ai_ml_traditional,2024-01,mid-senior,20544,14,14,33010694,0.06814641744548286,0.00042410498852281023,10.0
XGBoost,ai_ml_traditional,2024-04,associate,210,0,0,363992,0.0,0.0,3.0
XGBoost,ai_ml_traditional,2024-04,director,20,0,0,37210,0.0,0.0,2.0
XGBoost,ai_ml_traditional,2024-04,entry,773,0,0,1412080,0.0,0.0,7.0
XGBoost,ai_ml_traditional,2024-04,mid-senior,2783,3,3,4949682,0.10779734099892202,0.000606099543364604,8.0
XGBoost,ai_ml_traditional,2024-04,unknown,853,1,1,1010770,0.11723329425556857,0.0009893447569674604,8.0
XGBoost,ai_ml_traditional,2026-03,associate,114,0,0,208062,0.0,0.0,2.0
XGBoost,ai_ml_traditional,2026-03,director,26,0,0,79018,0.0,0.0,3.0
XGBoost,ai_ml_traditional,2026-03,entry,561,0,0,1182047,0.0,0.0,8.0
XGBoost,ai_ml_traditional,2026-03,mid-senior,3353,6,8,8511831,0.17894422904861318,0.0009398682845089382,8.0
XGBoost,ai_ml_traditional,2026-03,unknown,264,0,0,772203,0.0,0.0,7.0
dbt,data,2024-01,associate,1292,3,4,1818618,0.23219814241486067,0.0021994723465840545,12.0
dbt,data,2024-01,director,86,0,0,218445,0.0,0.0,4.0
dbt,data,2024-01,entry,121,2,2,158075,1.6528925619834711,0.012652222046496915,4.0
dbt,data,2024-01,mid-senior,20544,102,132,33010694,0.4964953271028037,0.003998704177500782,10.0
dbt,data,2024-04,associate,210,0,0,363992,0.0,0.0,8.0
dbt,data,2024-04,director,20,0,0,37210,0.0,0.0,4.0
dbt,data,2024-04,entry,773,4,19,1412080,0.517464424320828,0.013455328310010764,8.0
dbt,data,2024-04,mid-senior,2783,33,57,4949682,1.185770750988142,0.011515891323927475,8.0
dbt,data,2024-04,unknown,853,0,0,1010770,0.0,0.0,13.0
dbt,data,2026-03,associate,114,0,0,208062,0.0,0.0,7.0
dbt,data,2026-03,director,26,0,0,79018,0.0,0.0,3.0
dbt,data,2026-03,entry,561,4,4,1182047,0.7130124777183601,0.003383960197860153,9.0
dbt,data,2026-03,mid-senior,3353,67,113,8511831,1.998210557709514,0.013275639518688752,9.0
dbt,data,2026-03,unknown,264,2,2,772203,0.7575757575757576,0.002589992527871557,9.0
dbt Cloud,data,2024-01,associate,1292,0,0,1818618,0.0,0.0,14.0
dbt Cloud,data,2024-01,director,86,0,0,218445,0.0,0.0,4.0
dbt Cloud,data,2024-01,entry,121,0,0,158075,0.0,0.0,6.0
dbt Cloud,data,2024-01,mid-senior,20544,3,3,33010694,0.014602803738317755,9.087964039774504e-05,17.0
dbt Cloud,data,2024-04,associate,210,0,0,363992,0.0,0.0,8.0
dbt Cloud,data,2024-04,director,20,0,0,37210,0.0,0.0,4.0
dbt Cloud,data,2024-04,entry,773,1,2,1412080,0.129366106080207,0.0014163503484221859,11.0
dbt Cloud,data,2024-04,mid-senior,2783,1,1,4949682,0.035932446999640676,0.0002020331811215347,16.0
dbt Cloud,data,2024-04,unknown,853,0,0,1010770,0.0,0.0,13.0
dbt Cloud,data,2026-03,associate,114,0,0,208062,0.0,0.0,7.0
dbt Cloud,data,2026-03,director,26,0,0,79018,0.0,0.0,3.0
dbt Cloud,data,2026-03,entry,561,0,0,1182047,0.0,0.0,11.0
dbt Cloud,data,2026-03,mid-senior,3353,1,2,8511831,0.029824038174768867,0.00023496707112723454,16.0
dbt Cloud,data,2026-03,unknown,264,0,0,772203,0.0,0.0,11.0
gRPC,backend_infra,2024-01,associate,1292,2,3,1818618,0.15479876160990713,0.0016496042599380408,9.0
gRPC,backend_infra,2024-01,director,86,0,0,218445,0.0,0.0,6.0
gRPC,backend_infra,2024-01,entry,121,0,0,158075,0.0,0.0,5.0
gRPC,backend_infra,2024-01,mid-senior,20544,121,127,33010694,0.5889797507788161,0.003847238110171207,10.0
gRPC,backend_infra,2024-04,associate,210,4,4,363992,1.9047619047619049,0.010989252511044198,6.0
gRPC,backend_infra,2024-04,director,20,0,0,37210,0.0,0.0,4.0
gRPC,backend_infra,2024-04,entry,773,2,3,1412080,0.258732212160414,0.0021245255226332786,10.0
gRPC,backend_infra,2024-04,mid-senior,2783,25,28,4949682,0.8983111749910169,0.005656929071402971,10.0
gRPC,backend_infra,2024-04,unknown,853,1,1,1010770,0.11723329425556857,0.0009893447569674604,10.0
gRPC,backend_infra,2026-03,associate,114,1,1,208062,0.8771929824561403,0.0048062596725975916,6.0
gRPC,backend_infra,2026-03,director,26,0,0,79018,0.0,0.0,5.0
gRPC,backend_infra,2026-03,entry,561,3,3,1182047,0.53475935828877,0.0025379701483951144,10.0
gRPC,backend_infra,2026-03,mid-senior,3353,62,77,8511831,1.8490903668356695,0.00904623223839853,9.0
gRPC,backend_infra,2026-03,unknown,264,0,0,772203,0.0,0.0,9.0
jQuery,frontend,2024-01,associate,1292,38,44,1818618,2.941176470588235,0.0241941958124246,3.0
jQuery,frontend,2024-01,director,86,0,0,218445,0.0,0.0,4.0
jQuery,frontend,2024-01,entry,121,3,4,158075,2.479338842975207,0.02530444409299383,3.0
jQuery,frontend,2024-01,mid-senior,20544,460,589,33010694,2.2390965732087227,0.017842702731423944,3.0
jQuery,frontend,2024-04,associate,210,5,6,363992,2.380952380952381,0.016483878766566297,4.0
jQuery,frontend,2024-04,director,20,0,0,37210,0.0,0.0,3.0
jQuery,frontend,2024-04,entry,773,22,29,1412080,2.846054333764554,0.020537080052121695,3.0
jQuery,frontend,2024-04,mid-senior,2783,65,74,4949682,2.335609054976644,0.014950455402993565,3.0
jQuery,frontend,2024-04,unknown,853,16,21,1010770,1.875732708089097,0.020776239896316672,4.0
jQuery,frontend,2026-03,associate,114,2,3,208062,1.7543859649122806,0.014418779017792774,3.0
jQuery,frontend,2026-03,director,26,0,0,79018,0.0,0.0,3.0
jQuery,frontend,2026-03,entry,561,3,3,1182047,0.53475935828877,0.0025379701483951144,6.0
jQuery,frontend,2026-03,mid-senior,3353,19,21,8511831,0.5666567253206084,0.0024671542468359627,9.0
jQuery,frontend,2026-03,unknown,264,3,5,772203,1.1363636363636365,0.006474981319678893,4.0
scikit-learn,ai_ml_traditional,2024-01,associate,1292,7,7,1818618,0.541795665634675,0.003849076606522095,4.0
scikit-learn,ai_ml_traditional,2024-01,director,86,0,0,218445,0.0,0.0,2.0
scikit-learn,ai_ml_traditional,2024-01,entry,121,0,0,158075,0.0,0.0,3.0
scikit-learn,ai_ml_traditional,2024-01,mid-senior,20544,98,99,33010694,0.47702492211838005,0.0029990281331255864,7.0
scikit-learn,ai_ml_traditional,2024-04,associate,210,1,1,363992,0.4761904761904762,0.0027473131277610495,2.0
scikit-learn,ai_ml_traditional,2024-04,director,20,0,0,37210,0.0,0.0,2.0
scikit-learn,ai_ml_traditional,2024-04,entry,773,1,1,1412080,0.129366106080207,0.0007081751742110929,6.0
scikit-learn,ai_ml_traditional,2024-04,mid-senior,2783,30,33,4949682,1.0779734099892202,0.006667094977010644,3.0
scikit-learn,ai_ml_traditional,2024-04,unknown,853,4,4,1010770,0.4689331770222743,0.0039573790278698414,5.0
scikit-learn,ai_ml_traditional,2026-03,associate,114,1,1,208062,0.8771929824561403,0.0048062596725975916,1.0
scikit-learn,ai_ml_traditional,2026-03,director,26,2,2,79018,7.6923076923076925,0.02531068870383963,1.0
scikit-learn,ai_ml_traditional,2026-03,entry,561,8,8,1182047,1.4260249554367201,0.006767920395720306,5.0
scikit-learn,ai_ml_traditional,2026-03,mid-senior,3353,53,58,8511831,1.5806740232627496,0.0068140450626898025,3.0
scikit-learn,ai_ml_traditional,2026-03,unknown,264,4,4,772203,1.5151515151515151,0.005179985055743114,3.0
vLLM,ai_llm_new,2024-01,associate,1292,0,0,1818618,0.0,0.0,4.0
vLLM,ai_llm_new,2024-01,director,86,0,0,218445,0.0,0.0,2.0
vLLM,ai_llm_new,2024-01,entry,121,0,0,158075,0.0,0.0,2.0
vLLM,ai_llm_new,2024-01,mid-senior,20544,1,2,33010694,0.004867601246105919,6.058642693183003e-05,8.0
vLLM,ai_llm_new,2024-04,associate,210,0,0,363992,0.0,0.0,2.0
vLLM,ai_llm_new,2024-04,director,20,0,0,37210,0.0,0.0,1.0
vLLM,ai_llm_new,2024-04,entry,773,0,0,1412080,0.0,0.0,5.0
vLLM,ai_llm_new,2024-04,mid-senior,2783,1,1,4949682,0.035932446999640676,0.0002020331811215347,7.0
vLLM,ai_llm_new,2024-04,unknown,853,1,1,1010770,0.11723329425556857,0.0009893447569674604,4.0
vLLM,ai_llm_new,2026-03,associate,114,0,0,208062,0.0,0.0,4.0
vLLM,ai_llm_new,2026-03,director,26,0,0,79018,0.0,0.0,3.0
vLLM,ai_llm_new,2026-03,entry,561,0,0,1182047,0.0,0.0,9.0
