source,period,seniority_final,n,mean,median,p25,p75,metric,text_source,company_cap
kaggle_asaniczka,2024-01,mid-senior,6690,0.413775463390723,0.0,0.0,0.0,scope_density,llm,25
kaggle_asaniczka,2024-01,unknown,4984,0.32718626478205376,0.0,0.0,0.0,scope_density,llm,25
scraped,2026-03,associate,11,0.10614021121902031,0.0,0.0,0.0,scope_density,llm,25
scraped,2026-03,director,30,0.5497080510446187,0.0,0.0,0.946969696969697,scope_density,llm,25
scraped,2026-03,entry,161,0.4436402067403965,0.0,0.0,0.8510736731222286,scope_density,llm,25
scraped,2026-03,mid-senior,1411,0.7374060234407201,0.0,0.0,1.2391573729863692,scope_density,llm,25
scraped,2026-03,unknown,1334,0.6249928101635372,0.0,0.0,1.1160714285714286,scope_density,llm,25
scraped,2026-04,associate,11,0.35108944404765574,0.0,0.0,0.8436641566642359,scope_density,llm,25
scraped,2026-04,director,15,0.7593885316470291,0.6920415224913494,0.0,1.1330041050966275,scope_density,llm,25
scraped,2026-04,entry,58,0.5756966207851648,0.0,0.0,1.1966016937607846,scope_density,llm,25
scraped,2026-04,mid-senior,819,0.6855975031207984,0.0,0.0,1.260636996896649,scope_density,llm,25
scraped,2026-04,unknown,716,0.5049771378732005,0.0,0.0,0.9124087591240876,scope_density,llm,25
