company_name_canonical,period_year,n,mean_score,mean_sig,mean_em_dash,mean_sent_len,mean_ttr
Gusto,2026,22,0.2567419573565223,0.21185723455038524,0.48682918562721045,22.413405582904776,0.6795561199035027
Pinterest,2026,28,0.25630775913397225,0.35185087273984833,0.31109832374796303,26.101970278154372,0.6606060606060608
Amazon Web Services (AWS),2026,376,0.2541665079743683,0.568306514593397,0.19720147814665034,26.15243089083742,0.6683858012949335
Stripe,2026,25,0.25260898374324114,0.3190604564884069,0.3803455368685987,28.332041781953947,0.6670906596612943
Medtronic,2026,24,0.2520323232896981,0.48692026966446406,0.3860855077362113,23.935451871761746,0.7011812589709233
Teradyne,2026,34,0.25129175810856286,0.859908060921284,0.04894704710834855,21.802122851126573,0.6821867663094288
Netflix,2026,33,0.24149249750332857,0.7249289389557075,0.048857740936293616,20.543255398568505,0.6791966758939536
Scale AI,2026,38,0.2406444287210471,0.42773907316166004,0.2816428792073009,28.712440921774128,0.6878963043733193
Microsoft,2026,418,0.22332084241120753,0.5140265088062094,0.13491992018114313,24.848276812090923,0.6734624779384452
UST,2026,21,0.21716168467255462,0.3609607698263454,0.3710290779444493,24.969273169687156,0.6834600016678799
Procore Technologies,2026,22,0.21689521127916933,0.27261885644708705,0.11905713064017695,21.986276755028264,0.6358607587538377
Microsoft AI,2026,85,0.20995297494837806,0.4824928046036861,0.19587167905792843,24.119914623092235,0.6855143737312481
Roku,2026,22,0.20924029643322034,0.4083495170042814,0.13225839245449933,25.818286403049488,0.6338355708239344
Sony Interactive Entertainment,2026,31,0.20473228764719292,0.18489596582347675,0.37051961198721817,24.189762644738018,0.673045225460904
Parsons Corporation,2026,29,0.20297921990825124,0.9766182676840546,0.22028993304082195,26.96234271808646,0.7249708717998801
Venmo,2026,29,0.20104355401184026,0.423241415730164,0.12063508889395207,24.88852178157375,0.6556291390728477
AMD,2026,88,0.2005831536923372,0.23715335571644622,0.4630393345666905,28.25784444944478,0.696266505703662
NVIDIA,2026,195,0.19880721953862104,0.5655018170389619,0.13305931530677387,21.055928070625523,0.6769813647361084
Dell Technologies,2026,27,0.19625954374150117,0.2420128914388144,0.4123952202957415,29.854003627614507,0.6789674239749011
Smart IT Frame LLC,2026,44,0.19596614656145972,0.44695230336136405,0.022736604747875578,68.09855422423604,0.7362336437762992
Honeywell Aerospace Technologies,2026,30,0.1953978318070191,0.6720204984068021,0.065769734535262,23.31266075041939,0.6797199320308958
U.S. Bank,2026,37,0.19109179221850134,0.48286015772940794,0.2036900875520214,21.05317758721723,0.6531732400576434
GM Financial,2026,20,0.1882103562605531,0.6727553868268463,0.4550589390689403,43.034696171991065,0.7117962732251772
PayPal,2026,210,0.18815115763133244,0.38724185060782024,0.1302290803270572,24.40341658512536,0.6556182066645643
Fanatics,2026,36,0.18704609058368238,0.3913255009645887,0.2778059994647746,30.15370995059593,0.6688636834880128
CACI International Inc,2026,92,0.1869725269736669,0.5974440530232731,0.1960665374214518,31.11523619315787,0.6936915642557743
SAP,2026,21,0.18387579374399982,0.47277528648945216,0.045532884235121494,23.738464733384337,0.6480941615522048
Rocket Lab,2026,22,0.1833112678882747,0.3888075474691886,0.27593878645949305,31.33629758241368,0.6689655172413793
