period,company_name_canonical,n_postings,mean_pairwise_cosine,median_pairwise_cosine,saturation_flag
2024,Honeywell,44,0.11941777161666778,0.09813655880876877,False
2024,Experfy,35,0.11680423496981121,0.07024318579972,False
2024,Rivian,34,0.11633532252372898,0.09387393643139251,False
2024,The Walt Disney Company,50,0.11558376410553699,0.10087620351191556,False
2024,ESPN,31,0.11509926841176198,0.09999197569542888,False
2024,HireTalent - Diversity Staffing & Recruiting Firm,38,0.11480599305897977,0.08585499869516919,False
2024,"KBR, Inc.",17,0.1131991930098069,0.09504130527538565,False
2024,CVS Health,22,0.11061937555212452,0.09021056881917452,False
2024,CACI International Inc,52,0.11044756852058203,0.09725791262943959,False
2024,Oracle,29,0.11032324081244299,0.0905342907858313,False
2024,ByteDance,44,0.11014555123131967,0.08299774521260031,False
2024,UST,31,0.10804650546435217,0.0753209836867347,False
2024,ICE,26,0.10800570796502904,0.083724901462018,False
2024,TechTammina LLC,30,0.10679270980452361,0.08157453924067877,False
2024,Ledgent Technology,17,0.10661145448528234,0.07706977603198148,False
2024,Actalent,36,0.10594564850377947,0.07583855871994799,False
2024,HTC Global Services,20,0.10516476437969159,0.07305536711614305,False
2024,Reperio Human Capital,50,0.10377495790694817,0.07689155652109145,False
2024,Adobe,18,0.10346162252607861,0.08249409080108579,False
2024,NVIDIA,57,0.10072069120020742,0.09084613619544965,False
2024,Harnham,17,0.10057692896493979,0.07303223734438632,False
2024,Synechron,29,0.09988377402431142,0.0726369234852425,False
2024,BioSpace,25,0.09973304098194301,0.09154035399539043,False
2024,Capgemini,22,0.09927638053813907,0.08028168125017396,False
2024,Photon,50,0.09694933516657751,0.07037724205066676,False
2024,Global Information Technology,16,0.09587908161576612,0.06415396110096754,False
2024,Latitude Inc,108,0.09407847720154096,0.07070099712737903,False
2024,Capgemini Engineering,17,0.09374552868633111,0.0669105167015028,False
2024,Lockheed Martin,82,0.09302913760255896,0.0795444644803055,False
2024,TekWissen ®,23,0.09274553775091424,0.08582544751584995,False
2024,CyberCoders,87,0.09254730092580776,0.057646216474129534,False
2024,VeeAR Projects Inc.,18,0.09254246867232471,0.05518643964123719,False
2024,ClearanceJobs,912,0.09154237503342251,0.08103733981462108,False
2024,Judge Group,19,0.09108516570130044,0.08000826027539248,False
2024,SPECTRAFORCE,25,0.09078223467071118,0.08069659132866852,False
2024,Eliassen Group,18,0.09073419409980381,0.06862671084293052,False
2024,"Sunrise Systems, Inc.",20,0.08987643035585628,0.07128984420023216,False
2024,EPITEC,16,0.08945398800301782,0.06929085542606839,False
2024,Robert Half,49,0.08939357680639155,0.07553510099726242,False
2024,SEGULA Technologies,21,0.08853052394996837,0.06326222108990022,False
2024,Recruiting from Scratch,38,0.08743463771174288,0.0662122946924935,False
2024,Brooksource,29,0.08701978512946307,0.07926080713105585,False
2024,Saransh Inc,21,0.08447034780622548,0.0637352401977756,False
2024,Aditi Consulting,26,0.08433074934782551,0.06589292831432303,False
2024,Syrinx Consulting,130,0.08432499810010395,0.06958369393667185,False
2024,"Roberts Recruiting, LLC",28,0.08386069403713467,0.07774092341344957,False
2024,Jobot,64,0.08353590585535677,0.06841537817945609,False
