uid,cluster,period_bucket,seniority_final,source
arshkon_3894564217,1,2024,mid-senior,kaggle_arshkon
arshkon_3894565140,1,2024,mid-senior,kaggle_arshkon
arshkon_3894565616,1,2024,mid-senior,kaggle_arshkon
arshkon_3894568117,0,2024,mid-senior,kaggle_arshkon
arshkon_3894569005,0,2024,mid-senior,kaggle_arshkon
arshkon_3894569112,1,2024,mid-senior,kaggle_arshkon
arshkon_3894576380,1,2024,mid-senior,kaggle_arshkon
arshkon_3894577520,1,2024,mid-senior,kaggle_arshkon
arshkon_3894584864,3,2024,mid-senior,kaggle_arshkon
arshkon_3894607761,1,2024,director,kaggle_arshkon
arshkon_3894611005,1,2024,mid-senior,kaggle_arshkon
arshkon_3894616657,2,2024,mid-senior,kaggle_arshkon
arshkon_3894622025,0,2024,mid-senior,kaggle_arshkon
arshkon_3894628578,1,2024,mid-senior,kaggle_arshkon
arshkon_3894660838,3,2024,mid-senior,kaggle_arshkon
arshkon_3894859846,1,2024,mid-senior,kaggle_arshkon
arshkon_3894865865,1,2024,mid-senior,kaggle_arshkon
arshkon_3894865867,1,2024,mid-senior,kaggle_arshkon
arshkon_3894866836,1,2024,mid-senior,kaggle_arshkon
arshkon_3894866865,3,2024,mid-senior,kaggle_arshkon
arshkon_3894866951,1,2024,mid-senior,kaggle_arshkon
arshkon_3894868517,1,2024,mid-senior,kaggle_arshkon
arshkon_3894871445,1,2024,mid-senior,kaggle_arshkon
arshkon_3894871488,2,2024,mid-senior,kaggle_arshkon
arshkon_3894876574,1,2024,mid-senior,kaggle_arshkon
arshkon_3894879242,1,2024,mid-senior,kaggle_arshkon
arshkon_3894879444,1,2024,mid-senior,kaggle_arshkon
arshkon_3894886428,1,2024,mid-senior,kaggle_arshkon
arshkon_3894890082,2,2024,mid-senior,kaggle_arshkon
arshkon_3894893814,3,2024,mid-senior,kaggle_arshkon
arshkon_3894895420,1,2024,mid-senior,kaggle_arshkon
arshkon_3894899896,0,2024,mid-senior,kaggle_arshkon
arshkon_3894900191,1,2024,mid-senior,kaggle_arshkon
arshkon_3894923365,3,2024,mid-senior,kaggle_arshkon
arshkon_3894938445,1,2024,mid-senior,kaggle_arshkon
arshkon_3894938844,1,2024,mid-senior,kaggle_arshkon
arshkon_3894954462,1,2024,mid-senior,kaggle_arshkon
arshkon_3894957331,3,2024,mid-senior,kaggle_arshkon
arshkon_3894957932,1,2024,mid-senior,kaggle_arshkon
arshkon_3894958520,1,2024,mid-senior,kaggle_arshkon
arshkon_3894959926,1,2024,mid-senior,kaggle_arshkon
arshkon_3894965734,1,2024,mid-senior,kaggle_arshkon
arshkon_3894976284,1,2024,mid-senior,kaggle_arshkon
arshkon_3894993415,3,2024,mid-senior,kaggle_arshkon
arshkon_3895201285,1,2024,mid-senior,kaggle_arshkon
arshkon_3895202208,1,2024,mid-senior,kaggle_arshkon
arshkon_3895204758,1,2024,mid-senior,kaggle_arshkon
arshkon_3895207300,1,2024,mid-senior,kaggle_arshkon
arshkon_3895208319,1,2024,mid-senior,kaggle_arshkon
arshkon_3895214400,1,2024,mid-senior,kaggle_arshkon
arshkon_3895214581,1,2024,mid-senior,kaggle_arshkon
arshkon_3895214821,2,2024,mid-senior,kaggle_arshkon
arshkon_3895219671,1,2024,mid-senior,kaggle_arshkon
arshkon_3895223640,0,2024,mid-senior,kaggle_arshkon
arshkon_3895238682,0,2024,mid-senior,kaggle_arshkon
arshkon_3895240684,1,2024,mid-senior,kaggle_arshkon
arshkon_3895251457,0,2024,mid-senior,kaggle_arshkon
arshkon_3895255016,1,2024,mid-senior,kaggle_arshkon
arshkon_3895255028,1,2024,mid-senior,kaggle_arshkon
arshkon_3895270861,1,2024,mid-senior,kaggle_arshkon
arshkon_3895273628,1,2024,mid-senior,kaggle_arshkon
arshkon_3895282227,1,2024,mid-senior,kaggle_arshkon
arshkon_3895484995,1,2024,mid-senior,kaggle_arshkon
arshkon_3895487844,1,2024,mid-senior,kaggle_arshkon
arshkon_3895490564,0,2024,mid-senior,kaggle_arshkon
arshkon_3895494145,0,2024,mid-senior,kaggle_arshkon
arshkon_3895505631,1,2024,mid-senior,kaggle_arshkon
arshkon_3895508294,1,2024,mid-senior,kaggle_arshkon
arshkon_3895518970,1,2024,mid-senior,kaggle_arshkon
arshkon_3895520855,1,2024,mid-senior,kaggle_arshkon
arshkon_3895524720,0,2024,mid-senior,kaggle_arshkon
arshkon_3895525707,0,2024,mid-senior,kaggle_arshkon
arshkon_3895527350,1,2024,mid-senior,kaggle_arshkon
arshkon_3895529207,1,2024,mid-senior,kaggle_arshkon
arshkon_3895542196,1,2024,mid-senior,kaggle_arshkon
arshkon_3895542856,1,2024,mid-senior,kaggle_arshkon
arshkon_3895543598,3,2024,mid-senior,kaggle_arshkon
arshkon_3895544418,1,2024,mid-senior,kaggle_arshkon
arshkon_3895544446,3,2024,mid-senior,kaggle_arshkon
arshkon_3895544548,1,2024,mid-senior,kaggle_arshkon
arshkon_3895546037,0,2024,mid-senior,kaggle_arshkon
arshkon_3895546055,1,2024,mid-senior,kaggle_arshkon
arshkon_3895547335,1,2024,mid-senior,kaggle_arshkon
arshkon_3895547796,3,2024,mid-senior,kaggle_arshkon
arshkon_3895550201,3,2024,mid-senior,kaggle_arshkon
arshkon_3895551425,1,2024,mid-senior,kaggle_arshkon
arshkon_3895556590,1,2024,mid-senior,kaggle_arshkon
arshkon_3895559165,1,2024,mid-senior,kaggle_arshkon
arshkon_3895559727,1,2024,mid-senior,kaggle_arshkon
arshkon_3895561419,0,2024,mid-senior,kaggle_arshkon
arshkon_3895562219,1,2024,mid-senior,kaggle_arshkon
arshkon_3895563414,1,2024,mid-senior,kaggle_arshkon
arshkon_3895572589,0,2024,mid-senior,kaggle_arshkon
arshkon_3895592648,1,2024,mid-senior,kaggle_arshkon
arshkon_3895800260,1,2024,mid-senior,kaggle_arshkon
arshkon_3895801827,3,2024,mid-senior,kaggle_arshkon
arshkon_3895812688,1,2024,mid-senior,kaggle_arshkon
arshkon_3895825580,1,2024,mid-senior,kaggle_arshkon
arshkon_3895829478,1,2024,mid-senior,kaggle_arshkon
arshkon_3896133028,1,2024,mid-senior,kaggle_arshkon
arshkon_3898100020,1,2024,mid-senior,kaggle_arshkon
arshkon_3898116126,1,2024,mid-senior,kaggle_arshkon
arshkon_3898155767,1,2024,mid-senior,kaggle_arshkon
arshkon_3898155781,1,2024,mid-senior,kaggle_arshkon
arshkon_3898155842,0,2024,mid-senior,kaggle_arshkon
arshkon_3898155877,1,2024,mid-senior,kaggle_arshkon
arshkon_3898155907,1,2024,mid-senior,kaggle_arshkon
arshkon_3898156494,1,2024,mid-senior,kaggle_arshkon
arshkon_3898157518,1,2024,mid-senior,kaggle_arshkon
arshkon_3898157669,1,2024,mid-senior,kaggle_arshkon
arshkon_3898158569,1,2024,mid-senior,kaggle_arshkon
arshkon_3898159538,1,2024,mid-senior,kaggle_arshkon
arshkon_3898159929,1,2024,mid-senior,kaggle_arshkon
arshkon_3898160161,1,2024,mid-senior,kaggle_arshkon
arshkon_3898160381,1,2024,mid-senior,kaggle_arshkon
arshkon_3898163066,1,2024,mid-senior,kaggle_arshkon
arshkon_3898163581,1,2024,mid-senior,kaggle_arshkon
arshkon_3898164223,1,2024,mid-senior,kaggle_arshkon
arshkon_3898164466,1,2024,mid-senior,kaggle_arshkon
arshkon_3898167291,1,2024,mid-senior,kaggle_arshkon
arshkon_3898168520,1,2024,mid-senior,kaggle_arshkon
arshkon_3898168823,1,2024,mid-senior,kaggle_arshkon
arshkon_3898168858,1,2024,mid-senior,kaggle_arshkon
arshkon_3898169664,1,2024,mid-senior,kaggle_arshkon
arshkon_3898170009,1,2024,mid-senior,kaggle_arshkon
arshkon_3898170476,1,2024,mid-senior,kaggle_arshkon
arshkon_3898170614,1,2024,mid-senior,kaggle_arshkon
arshkon_3898170924,3,2024,mid-senior,kaggle_arshkon
arshkon_3898171193,1,2024,mid-senior,kaggle_arshkon
arshkon_3898171204,1,2024,mid-senior,kaggle_arshkon
arshkon_3898171223,1,2024,mid-senior,kaggle_arshkon
arshkon_3898171727,3,2024,mid-senior,kaggle_arshkon
arshkon_3898171891,1,2024,mid-senior,kaggle_arshkon
arshkon_3898171971,0,2024,mid-senior,kaggle_arshkon
arshkon_3898172785,1,2024,mid-senior,kaggle_arshkon
arshkon_3898173161,1,2024,mid-senior,kaggle_arshkon
arshkon_3898173404,1,2024,mid-senior,kaggle_arshkon
arshkon_3898173411,0,2024,mid-senior,kaggle_arshkon
arshkon_3898174032,1,2024,mid-senior,kaggle_arshkon
arshkon_3898174659,1,2024,mid-senior,kaggle_arshkon
arshkon_3898175655,1,2024,mid-senior,kaggle_arshkon
arshkon_3898175716,1,2024,mid-senior,kaggle_arshkon
arshkon_3898176021,1,2024,mid-senior,kaggle_arshkon
arshkon_3898176128,1,2024,mid-senior,kaggle_arshkon
arshkon_3898177281,1,2024,mid-senior,kaggle_arshkon
arshkon_3898177716,0,2024,mid-senior,kaggle_arshkon
arshkon_3899513948,1,2024,mid-senior,kaggle_arshkon
arshkon_3899516744,1,2024,mid-senior,kaggle_arshkon
arshkon_3899517708,1,2024,mid-senior,kaggle_arshkon
arshkon_3899517789,1,2024,mid-senior,kaggle_arshkon
arshkon_3899519694,1,2024,mid-senior,kaggle_arshkon
arshkon_3899521730,1,2024,mid-senior,kaggle_arshkon
arshkon_3899521966,3,2024,mid-senior,kaggle_arshkon
arshkon_3899522047,0,2024,mid-senior,kaggle_arshkon
arshkon_3899522506,0,2024,mid-senior,kaggle_arshkon
arshkon_3899522696,1,2024,mid-senior,kaggle_arshkon
arshkon_3899522716,1,2024,mid-senior,kaggle_arshkon
arshkon_3899523648,1,2024,mid-senior,kaggle_arshkon
arshkon_3899523802,1,2024,mid-senior,kaggle_arshkon
arshkon_3899523985,1,2024,mid-senior,kaggle_arshkon
arshkon_3899525569,3,2024,mid-senior,kaggle_arshkon
arshkon_3899525628,1,2024,mid-senior,kaggle_arshkon
arshkon_3899525652,1,2024,mid-senior,kaggle_arshkon
arshkon_3899525953,1,2024,mid-senior,kaggle_arshkon
arshkon_3899526213,1,2024,mid-senior,kaggle_arshkon
arshkon_3899526333,1,2024,mid-senior,kaggle_arshkon
arshkon_3899526716,1,2024,mid-senior,kaggle_arshkon
arshkon_3899526821,3,2024,mid-senior,kaggle_arshkon
arshkon_3899527125,3,2024,mid-senior,kaggle_arshkon
arshkon_3899527239,1,2024,mid-senior,kaggle_arshkon
arshkon_3899527305,1,2024,mid-senior,kaggle_arshkon
arshkon_3899527307,0,2024,mid-senior,kaggle_arshkon
arshkon_3899527936,3,2024,mid-senior,kaggle_arshkon
arshkon_3899528050,0,2024,mid-senior,kaggle_arshkon
arshkon_3899528159,0,2024,mid-senior,kaggle_arshkon
arshkon_3899528364,0,2024,mid-senior,kaggle_arshkon
arshkon_3899529441,1,2024,mid-senior,kaggle_arshkon
arshkon_3899529688,1,2024,mid-senior,kaggle_arshkon
arshkon_3899529896,1,2024,mid-senior,kaggle_arshkon
arshkon_3899530174,1,2024,mid-senior,kaggle_arshkon
arshkon_3899530316,1,2024,mid-senior,kaggle_arshkon
arshkon_3899530893,1,2024,mid-senior,kaggle_arshkon
arshkon_3899532193,1,2024,mid-senior,kaggle_arshkon
arshkon_3899532591,3,2024,mid-senior,kaggle_arshkon
arshkon_3899533449,1,2024,mid-senior,kaggle_arshkon
arshkon_3899533507,0,2024,mid-senior,kaggle_arshkon
arshkon_3899534676,1,2024,mid-senior,kaggle_arshkon
arshkon_3899535171,1,2024,mid-senior,kaggle_arshkon
arshkon_3899535279,1,2024,mid-senior,kaggle_arshkon
arshkon_3899535309,1,2024,mid-senior,kaggle_arshkon
arshkon_3899535382,1,2024,mid-senior,kaggle_arshkon
arshkon_3899536167,1,2024,mid-senior,kaggle_arshkon
arshkon_3899536364,1,2024,mid-senior,kaggle_arshkon
arshkon_3899537576,1,2024,mid-senior,kaggle_arshkon
arshkon_3899537649,1,2024,mid-senior,kaggle_arshkon
arshkon_3899538847,1,2024,mid-senior,kaggle_arshkon
arshkon_3899538892,1,2024,mid-senior,kaggle_arshkon
arshkon_3899540634,1,2024,mid-senior,kaggle_arshkon
arshkon_3899541023,1,2024,mid-senior,kaggle_arshkon
arshkon_3899541482,1,2024,mid-senior,kaggle_arshkon
arshkon_3899542362,1,2024,mid-senior,kaggle_arshkon
arshkon_3899542452,1,2024,mid-senior,kaggle_arshkon
arshkon_3900066300,1,2024,mid-senior,kaggle_arshkon
arshkon_3900068604,1,2024,mid-senior,kaggle_arshkon
arshkon_3900068680,1,2024,mid-senior,kaggle_arshkon
arshkon_3900069832,3,2024,mid-senior,kaggle_arshkon
arshkon_3900070771,1,2024,mid-senior,kaggle_arshkon
arshkon_3900076996,1,2024,mid-senior,kaggle_arshkon
arshkon_3900078864,1,2024,mid-senior,kaggle_arshkon
arshkon_3900078915,1,2024,mid-senior,kaggle_arshkon
arshkon_3900079691,1,2024,mid-senior,kaggle_arshkon
arshkon_3900081433,3,2024,mid-senior,kaggle_arshkon
arshkon_3900082237,1,2024,mid-senior,kaggle_arshkon
arshkon_3900084160,1,2024,mid-senior,kaggle_arshkon
arshkon_3900086850,1,2024,mid-senior,kaggle_arshkon
arshkon_3900090966,1,2024,mid-senior,kaggle_arshkon
arshkon_3900091279,1,2024,mid-senior,kaggle_arshkon
arshkon_3900098018,1,2024,mid-senior,kaggle_arshkon
arshkon_3900936986,1,2024,mid-senior,kaggle_arshkon
arshkon_3900938879,1,2024,mid-senior,kaggle_arshkon
arshkon_3900940733,0,2024,mid-senior,kaggle_arshkon
arshkon_3900940815,3,2024,mid-senior,kaggle_arshkon
arshkon_3900940824,3,2024,mid-senior,kaggle_arshkon
arshkon_3900941804,1,2024,mid-senior,kaggle_arshkon
arshkon_3900942592,1,2024,mid-senior,kaggle_arshkon
arshkon_3900943129,1,2024,director,kaggle_arshkon
arshkon_3900943272,3,2024,mid-senior,kaggle_arshkon
arshkon_3900946027,0,2024,director,kaggle_arshkon
arshkon_3900946074,1,2024,mid-senior,kaggle_arshkon
arshkon_3900946422,0,2024,mid-senior,kaggle_arshkon
arshkon_3900947020,1,2024,mid-senior,kaggle_arshkon
arshkon_3900947193,1,2024,mid-senior,kaggle_arshkon
arshkon_3900947565,1,2024,mid-senior,kaggle_arshkon
arshkon_3900949012,3,2024,mid-senior,kaggle_arshkon
arshkon_3900951589,0,2024,mid-senior,kaggle_arshkon
arshkon_3900952027,0,2024,mid-senior,kaggle_arshkon
arshkon_3900952430,0,2024,mid-senior,kaggle_arshkon
arshkon_3900953907,3,2024,mid-senior,kaggle_arshkon
arshkon_3900954417,3,2024,mid-senior,kaggle_arshkon
arshkon_3900954862,1,2024,mid-senior,kaggle_arshkon
arshkon_3900954890,1,2024,mid-senior,kaggle_arshkon
arshkon_3900955097,1,2024,mid-senior,kaggle_arshkon
arshkon_3900955390,1,2024,mid-senior,kaggle_arshkon
arshkon_3900955984,1,2024,mid-senior,kaggle_arshkon
arshkon_3900956019,1,2024,mid-senior,kaggle_arshkon
arshkon_3900956076,1,2024,mid-senior,kaggle_arshkon
arshkon_3900956078,1,2024,mid-senior,kaggle_arshkon
arshkon_3900956151,0,2024,mid-senior,kaggle_arshkon
arshkon_3900956589,1,2024,mid-senior,kaggle_arshkon
arshkon_3900956618,1,2024,mid-senior,kaggle_arshkon
arshkon_3900957904,1,2024,mid-senior,kaggle_arshkon
arshkon_3900959497,1,2024,mid-senior,kaggle_arshkon
arshkon_3900959739,1,2024,mid-senior,kaggle_arshkon
arshkon_3900959822,1,2024,mid-senior,kaggle_arshkon
arshkon_3900959842,1,2024,mid-senior,kaggle_arshkon
arshkon_3900959938,0,2024,mid-senior,kaggle_arshkon
arshkon_3900961270,1,2024,mid-senior,kaggle_arshkon
arshkon_3900961380,1,2024,mid-senior,kaggle_arshkon
arshkon_3900961402,1,2024,mid-senior,kaggle_arshkon
arshkon_3900962271,1,2024,mid-senior,kaggle_arshkon
arshkon_3900962408,1,2024,mid-senior,kaggle_arshkon
arshkon_3900962595,0,2024,mid-senior,kaggle_arshkon
arshkon_3900962654,0,2024,mid-senior,kaggle_arshkon
arshkon_3900963252,1,2024,mid-senior,kaggle_arshkon
arshkon_3900963299,1,2024,mid-senior,kaggle_arshkon
arshkon_3900964417,2,2024,mid-senior,kaggle_arshkon
arshkon_3900964837,1,2024,mid-senior,kaggle_arshkon
arshkon_3900965001,1,2024,mid-senior,kaggle_arshkon
arshkon_3900965200,1,2024,mid-senior,kaggle_arshkon
arshkon_3900965310,1,2024,mid-senior,kaggle_arshkon
arshkon_3900966129,1,2024,mid-senior,kaggle_arshkon
arshkon_3900967019,2,2024,mid-senior,kaggle_arshkon
arshkon_3900967905,1,2024,mid-senior,kaggle_arshkon
arshkon_3900974234,1,2024,mid-senior,kaggle_arshkon
arshkon_3900974980,1,2024,mid-senior,kaggle_arshkon
arshkon_3900977334,1,2024,mid-senior,kaggle_arshkon
arshkon_3900977426,1,2024,mid-senior,kaggle_arshkon
arshkon_3900978298,1,2024,mid-senior,kaggle_arshkon
arshkon_3900978847,1,2024,mid-senior,kaggle_arshkon
arshkon_3900978849,1,2024,mid-senior,kaggle_arshkon
arshkon_3900980164,1,2024,mid-senior,kaggle_arshkon
arshkon_3901156959,3,2024,mid-senior,kaggle_arshkon
arshkon_3901160339,0,2024,mid-senior,kaggle_arshkon
arshkon_3901164084,1,2024,mid-senior,kaggle_arshkon
arshkon_3901165765,1,2024,mid-senior,kaggle_arshkon
arshkon_3901166848,0,2024,mid-senior,kaggle_arshkon
arshkon_3901167352,1,2024,mid-senior,kaggle_arshkon
arshkon_3901168215,0,2024,mid-senior,kaggle_arshkon
arshkon_3901169582,1,2024,mid-senior,kaggle_arshkon
arshkon_3901170140,1,2024,mid-senior,kaggle_arshkon
arshkon_3901171073,3,2024,mid-senior,kaggle_arshkon
arshkon_3901174559,1,2024,mid-senior,kaggle_arshkon
arshkon_3901180393,1,2024,mid-senior,kaggle_arshkon
arshkon_3901340836,1,2024,mid-senior,kaggle_arshkon
arshkon_3901340855,0,2024,mid-senior,kaggle_arshkon
arshkon_3901341734,1,2024,mid-senior,kaggle_arshkon
arshkon_3901341741,1,2024,mid-senior,kaggle_arshkon
arshkon_3901341760,1,2024,mid-senior,kaggle_arshkon
arshkon_3901341778,1,2024,mid-senior,kaggle_arshkon
arshkon_3901342950,1,2024,mid-senior,kaggle_arshkon
arshkon_3901343672,1,2024,mid-senior,kaggle_arshkon
arshkon_3901344691,0,2024,mid-senior,kaggle_arshkon
arshkon_3901345457,1,2024,mid-senior,kaggle_arshkon
arshkon_3901345527,1,2024,mid-senior,kaggle_arshkon
arshkon_3901345847,3,2024,mid-senior,kaggle_arshkon
arshkon_3901346484,1,2024,mid-senior,kaggle_arshkon
arshkon_3901346524,1,2024,mid-senior,kaggle_arshkon
arshkon_3901346537,3,2024,mid-senior,kaggle_arshkon
arshkon_3901347326,1,2024,mid-senior,kaggle_arshkon
arshkon_3901347836,1,2024,mid-senior,kaggle_arshkon
arshkon_3901347912,1,2024,mid-senior,kaggle_arshkon
arshkon_3901348547,1,2024,mid-senior,kaggle_arshkon
arshkon_3901349132,1,2024,mid-senior,kaggle_arshkon
arshkon_3901349252,1,2024,mid-senior,kaggle_arshkon
arshkon_3901349539,0,2024,mid-senior,kaggle_arshkon
arshkon_3901350013,0,2024,mid-senior,kaggle_arshkon
arshkon_3901350019,0,2024,mid-senior,kaggle_arshkon
arshkon_3901350061,1,2024,mid-senior,kaggle_arshkon
arshkon_3901350104,1,2024,mid-senior,kaggle_arshkon
arshkon_3901350551,1,2024,mid-senior,kaggle_arshkon
arshkon_3901350569,1,2024,mid-senior,kaggle_arshkon
arshkon_3901350579,3,2024,mid-senior,kaggle_arshkon
arshkon_3901350598,1,2024,mid-senior,kaggle_arshkon
arshkon_3901351244,3,2024,mid-senior,kaggle_arshkon
arshkon_3901351524,1,2024,mid-senior,kaggle_arshkon
arshkon_3901351622,1,2024,mid-senior,kaggle_arshkon
arshkon_3901351998,1,2024,mid-senior,kaggle_arshkon
arshkon_3901352240,1,2024,mid-senior,kaggle_arshkon
arshkon_3901352383,1,2024,mid-senior,kaggle_arshkon
arshkon_3901352622,1,2024,mid-senior,kaggle_arshkon
arshkon_3901352664,1,2024,mid-senior,kaggle_arshkon
arshkon_3901352858,3,2024,mid-senior,kaggle_arshkon
arshkon_3901353172,1,2024,mid-senior,kaggle_arshkon
arshkon_3901353392,1,2024,mid-senior,kaggle_arshkon
arshkon_3901353652,1,2024,mid-senior,kaggle_arshkon
arshkon_3901353829,1,2024,mid-senior,kaggle_arshkon
arshkon_3901353889,1,2024,mid-senior,kaggle_arshkon
arshkon_3901353948,1,2024,mid-senior,kaggle_arshkon
arshkon_3901354435,1,2024,mid-senior,kaggle_arshkon
arshkon_3901354689,0,2024,mid-senior,kaggle_arshkon
arshkon_3901354868,1,2024,mid-senior,kaggle_arshkon
arshkon_3901354933,1,2024,mid-senior,kaggle_arshkon
arshkon_3901355186,1,2024,mid-senior,kaggle_arshkon
arshkon_3901355642,0,2024,mid-senior,kaggle_arshkon
arshkon_3901355650,1,2024,mid-senior,kaggle_arshkon
arshkon_3901355861,1,2024,mid-senior,kaggle_arshkon
arshkon_3901356383,1,2024,mid-senior,kaggle_arshkon
arshkon_3901356749,1,2024,mid-senior,kaggle_arshkon
arshkon_3901357055,1,2024,mid-senior,kaggle_arshkon
arshkon_3901357142,1,2024,mid-senior,kaggle_arshkon
arshkon_3901358612,3,2024,mid-senior,kaggle_arshkon
arshkon_3901360081,0,2024,mid-senior,kaggle_arshkon
arshkon_3901365909,1,2024,mid-senior,kaggle_arshkon
arshkon_3901370757,1,2024,mid-senior,kaggle_arshkon
arshkon_3901371895,1,2024,mid-senior,kaggle_arshkon
arshkon_3901372399,1,2024,mid-senior,kaggle_arshkon
arshkon_3901373400,1,2024,mid-senior,kaggle_arshkon
arshkon_3901374752,1,2024,mid-senior,kaggle_arshkon
arshkon_3901375710,3,2024,mid-senior,kaggle_arshkon
arshkon_3901376192,0,2024,mid-senior,kaggle_arshkon
arshkon_3901376419,3,2024,mid-senior,kaggle_arshkon
arshkon_3901376421,1,2024,mid-senior,kaggle_arshkon
arshkon_3901377454,1,2024,mid-senior,kaggle_arshkon
arshkon_3901377502,1,2024,mid-senior,kaggle_arshkon
arshkon_3901377568,1,2024,mid-senior,kaggle_arshkon
arshkon_3901377698,1,2024,mid-senior,kaggle_arshkon
arshkon_3901378179,0,2024,mid-senior,kaggle_arshkon
arshkon_3901378615,1,2024,mid-senior,kaggle_arshkon
arshkon_3901379205,3,2024,mid-senior,kaggle_arshkon
arshkon_3901379461,2,2024,mid-senior,kaggle_arshkon
arshkon_3901387944,1,2024,mid-senior,kaggle_arshkon
arshkon_3901388343,1,2024,mid-senior,kaggle_arshkon
arshkon_3901388591,2,2024,mid-senior,kaggle_arshkon
arshkon_3901388774,1,2024,mid-senior,kaggle_arshkon
arshkon_3901388805,1,2024,mid-senior,kaggle_arshkon
arshkon_3901388918,1,2024,mid-senior,kaggle_arshkon
arshkon_3901389236,1,2024,mid-senior,kaggle_arshkon
arshkon_3901389260,1,2024,mid-senior,kaggle_arshkon
arshkon_3901389292,1,2024,mid-senior,kaggle_arshkon
arshkon_3901389637,1,2024,mid-senior,kaggle_arshkon
arshkon_3901389786,3,2024,mid-senior,kaggle_arshkon
arshkon_3901390203,1,2024,mid-senior,kaggle_arshkon
arshkon_3901390322,1,2024,director,kaggle_arshkon
arshkon_3901390591,1,2024,mid-senior,kaggle_arshkon
arshkon_3901392094,1,2024,mid-senior,kaggle_arshkon
arshkon_3901392115,1,2024,mid-senior,kaggle_arshkon
arshkon_3901392216,0,2024,mid-senior,kaggle_arshkon
arshkon_3901392368,1,2024,mid-senior,kaggle_arshkon
arshkon_3901392472,1,2024,mid-senior,kaggle_arshkon
arshkon_3901392844,1,2024,mid-senior,kaggle_arshkon
arshkon_3901393128,1,2024,mid-senior,kaggle_arshkon
arshkon_3901394456,1,2024,mid-senior,kaggle_arshkon
arshkon_3901394475,1,2024,mid-senior,kaggle_arshkon
arshkon_3901395237,1,2024,mid-senior,kaggle_arshkon
arshkon_3901454653,3,2024,mid-senior,kaggle_arshkon
arshkon_3901460656,1,2024,mid-senior,kaggle_arshkon
arshkon_3901470501,0,2024,mid-senior,kaggle_arshkon
arshkon_3901470933,0,2024,mid-senior,kaggle_arshkon
arshkon_3901478018,0,2024,mid-senior,kaggle_arshkon
arshkon_3901484746,0,2024,mid-senior,kaggle_arshkon
arshkon_3901492677,1,2024,mid-senior,kaggle_arshkon
arshkon_3901605898,1,2024,mid-senior,kaggle_arshkon
arshkon_3901607925,0,2024,mid-senior,kaggle_arshkon
arshkon_3901614633,1,2024,mid-senior,kaggle_arshkon
arshkon_3901619331,0,2024,mid-senior,kaggle_arshkon
arshkon_3901626774,1,2024,mid-senior,kaggle_arshkon
arshkon_3901635892,0,2024,mid-senior,kaggle_arshkon
arshkon_3901637608,1,2024,mid-senior,kaggle_arshkon
arshkon_3901641321,1,2024,mid-senior,kaggle_arshkon
arshkon_3901641800,0,2024,mid-senior,kaggle_arshkon
arshkon_3901642772,1,2024,mid-senior,kaggle_arshkon
arshkon_3901658458,3,2024,mid-senior,kaggle_arshkon
arshkon_3901663762,0,2024,mid-senior,kaggle_arshkon
arshkon_3901667306,1,2024,mid-senior,kaggle_arshkon
arshkon_3901667736,1,2024,mid-senior,kaggle_arshkon
