uid,source,period,doc_len,has_core_section,core_chars,boilerplate_chars,parsed_chars,core_share,boilerplate_share
arshkon_3904090041,kaggle_arshkon,2024-04,3361,False,0,0,1929,0.0,0.0
arshkon_3904569002,kaggle_arshkon,2024-04,4259,False,0,0,1748,0.0,0.0
arshkon_3904724953,kaggle_arshkon,2024-04,5223,True,2982,0,2982,0.5709362435381964,0.0
arshkon_3884989898,kaggle_arshkon,2024-04,6678,False,0,0,1082,0.0,0.0
arshkon_3884990763,kaggle_arshkon,2024-04,5375,False,0,0,2483,0.0,0.0
arshkon_3884990768,kaggle_arshkon,2024-04,5250,False,0,0,1802,0.0,0.0
arshkon_3884991611,kaggle_arshkon,2024-04,5114,False,0,0,1783,0.0,0.0
arshkon_3884992267,kaggle_arshkon,2024-04,7093,False,0,0,2640,0.0,0.0
arshkon_3884992269,kaggle_arshkon,2024-04,6766,False,0,0,2200,0.0,0.0
arshkon_3884994024,kaggle_arshkon,2024-04,8734,False,0,0,2911,0.0,0.0
arshkon_3884994027,kaggle_arshkon,2024-04,6766,False,0,0,2235,0.0,0.0
arshkon_3884994029,kaggle_arshkon,2024-04,5936,False,0,0,2199,0.0,0.0
arshkon_3884994032,kaggle_arshkon,2024-04,5710,False,0,0,3178,0.0,0.0
arshkon_3884995008,kaggle_arshkon,2024-04,6921,False,0,0,2066,0.0,0.0
arshkon_3884996004,kaggle_arshkon,2024-04,5121,False,0,0,1829,0.0,0.0
arshkon_3889722886,kaggle_arshkon,2024-04,1881,False,0,0,1374,0.0,0.0
arshkon_3889729945,kaggle_arshkon,2024-04,1884,False,0,0,1419,0.0,0.0
arshkon_3906247421,kaggle_arshkon,2024-04,4916,False,0,0,1648,0.0,0.0
arshkon_3901951577,kaggle_arshkon,2024-04,1456,False,0,0,718,0.0,0.0
arshkon_3906225462,kaggle_arshkon,2024-04,5234,False,0,0,2769,0.0,0.0
arshkon_3894890082,kaggle_arshkon,2024-04,5507,False,0,0,2429,0.0,0.0
arshkon_3886450753,kaggle_arshkon,2024-04,6569,False,0,0,2357,0.0,0.0
arshkon_3886457142,kaggle_arshkon,2024-04,6323,False,0,0,2369,0.0,0.0
arshkon_3901358612,kaggle_arshkon,2024-04,7751,False,0,0,2671,0.0,0.0
arshkon_3901952554,kaggle_arshkon,2024-04,6271,False,0,0,2188,0.0,0.0
arshkon_3902842995,kaggle_arshkon,2024-04,6606,False,0,0,1818,0.0,0.0
arshkon_3902846265,kaggle_arshkon,2024-04,7022,False,0,0,3021,0.0,0.0
arshkon_3902331323,kaggle_arshkon,2024-04,4474,False,0,0,1881,0.0,0.0
arshkon_3886894401,kaggle_arshkon,2024-04,3096,False,0,0,2440,0.0,0.0
arshkon_3900963252,kaggle_arshkon,2024-04,5984,False,0,0,4952,0.0,0.0
arshkon_3901371895,kaggle_arshkon,2024-04,6068,False,0,0,4213,0.0,0.0
arshkon_3901376192,kaggle_arshkon,2024-04,6621,False,0,0,5158,0.0,0.0
arshkon_3901960538,kaggle_arshkon,2024-04,7533,False,0,0,6071,0.0,0.0
arshkon_3898158569,kaggle_arshkon,2024-04,1195,False,0,0,858,0.0,0.0
arshkon_3901345889,kaggle_arshkon,2024-04,2311,False,0,0,1180,0.0,0.0
arshkon_3901347272,kaggle_arshkon,2024-04,1749,False,0,0,1376,0.0,0.0
arshkon_3901942384,kaggle_arshkon,2024-04,1573,False,0,0,1222,0.0,0.0
arshkon_3903186430,kaggle_arshkon,2024-04,4810,False,0,0,4629,0.0,0.0
arshkon_3905229532,kaggle_arshkon,2024-04,3040,False,0,0,3012,0.0,0.0
arshkon_3905248464,kaggle_arshkon,2024-04,167,False,0,0,100,0.0,0.0
arshkon_3906087932,kaggle_arshkon,2024-04,3830,False,0,0,3175,0.0,0.0
arshkon_3906233317,kaggle_arshkon,2024-04,4649,False,0,0,1614,0.0,0.0
arshkon_3902349833,kaggle_arshkon,2024-04,6818,False,0,0,5031,0.0,0.0
arshkon_3894287200,kaggle_arshkon,2024-04,3123,False,0,0,2459,0.0,0.0
arshkon_3894287202,kaggle_arshkon,2024-04,2902,False,0,0,1974,0.0,0.0
arshkon_3894941218,kaggle_arshkon,2024-04,3713,True,1485,0,1485,0.39994613520064637,0.0
arshkon_3903463548,kaggle_arshkon,2024-04,5782,False,0,0,3598,0.0,0.0
arshkon_3898169067,kaggle_arshkon,2024-04,2133,False,0,0,2153,0.0,0.0
arshkon_3901392444,kaggle_arshkon,2024-04,1221,False,0,0,1124,0.0,0.0
arshkon_3900954417,kaggle_arshkon,2024-04,2183,False,0,0,2196,0.0,0.0
arshkon_3886453305,kaggle_arshkon,2024-04,3973,False,0,0,1256,0.0,0.0
arshkon_3894951661,kaggle_arshkon,2024-04,2431,False,0,0,1277,0.0,0.0
arshkon_3902818982,kaggle_arshkon,2024-04,2810,False,0,0,2195,0.0,0.0
arshkon_3898166917,kaggle_arshkon,2024-04,1942,False,0,0,229,0.0,0.0
arshkon_3898161277,kaggle_arshkon,2024-04,736,False,0,0,619,0.0,0.0
arshkon_3901342665,kaggle_arshkon,2024-04,1706,False,0,0,1068,0.0,0.0
arshkon_3902349784,kaggle_arshkon,2024-04,1145,False,0,0,671,0.0,0.0
arshkon_3902352409,kaggle_arshkon,2024-04,642,False,0,0,580,0.0,0.0
arshkon_3902368612,kaggle_arshkon,2024-04,1906,False,0,0,1921,0.0,0.0
arshkon_3884432524,kaggle_arshkon,2024-04,2171,False,0,0,1293,0.0,0.0
arshkon_3895242237,kaggle_arshkon,2024-04,96,False,0,0,96,0.0,0.0
arshkon_3901687463,kaggle_arshkon,2024-04,366,False,0,0,293,0.0,0.0
arshkon_3905221052,kaggle_arshkon,2024-04,242,False,0,0,242,0.0,0.0
arshkon_3905240179,kaggle_arshkon,2024-04,891,False,0,0,889,0.0,0.0
arshkon_3900936986,kaggle_arshkon,2024-04,6554,True,2811,0,2811,0.42889838266707353,0.0
arshkon_3895214581,kaggle_arshkon,2024-04,1907,False,0,0,1623,0.0,0.0
arshkon_3885869218,kaggle_arshkon,2024-04,1066,False,0,0,455,0.0,0.0
arshkon_3905254160,kaggle_arshkon,2024-04,1483,False,0,0,1484,0.0,0.0
arshkon_3906074305,kaggle_arshkon,2024-04,830,False,0,0,795,0.0,0.0
arshkon_3895521599,kaggle_arshkon,2024-04,8841,False,0,0,2673,0.0,0.0
arshkon_3904415625,kaggle_arshkon,2024-04,7053,False,0,0,2808,0.0,0.0
arshkon_3904419511,kaggle_arshkon,2024-04,8661,False,0,0,3576,0.0,0.0
arshkon_3904420347,kaggle_arshkon,2024-04,8661,False,0,0,2732,0.0,0.0
arshkon_3901359166,kaggle_arshkon,2024-04,4286,False,0,0,2317,0.0,0.0
arshkon_3901944728,kaggle_arshkon,2024-04,4286,False,0,0,2384,0.0,0.0
arshkon_3903443845,kaggle_arshkon,2024-04,3452,False,0,0,2123,0.0,0.0
arshkon_3903446497,kaggle_arshkon,2024-04,3368,False,0,0,1704,0.0,0.0
arshkon_3905295681,kaggle_arshkon,2024-04,7094,False,0,0,1952,0.0,0.0
arshkon_3905297605,kaggle_arshkon,2024-04,7897,False,0,0,2957,0.0,0.0
arshkon_3905297612,kaggle_arshkon,2024-04,5890,False,0,0,1431,0.0,0.0
arshkon_3891077174,kaggle_arshkon,2024-04,1565,False,0,0,1373,0.0,0.0
arshkon_3905610601,kaggle_arshkon,2024-04,2509,True,1650,0,1650,0.657632522917497,0.0
arshkon_3902938615,kaggle_arshkon,2024-04,4403,False,0,0,2460,0.0,0.0
arshkon_3884450322,kaggle_arshkon,2024-04,1357,False,0,0,1359,0.0,0.0
arshkon_3890895340,kaggle_arshkon,2024-04,7225,False,0,0,6688,0.0,0.0
arshkon_3891072475,kaggle_arshkon,2024-04,5178,False,0,0,5178,0.0,0.0
arshkon_3887100103,kaggle_arshkon,2024-04,217,False,0,0,218,0.0,0.0
arshkon_3901965156,kaggle_arshkon,2024-04,2169,False,0,0,2051,0.0,0.0
arshkon_3902344700,kaggle_arshkon,2024-04,1857,False,0,0,1716,0.0,0.0
arshkon_3902356523,kaggle_arshkon,2024-04,2371,False,0,0,1945,0.0,0.0
arshkon_3903434413,kaggle_arshkon,2024-04,1408,False,0,0,1263,0.0,0.0
arshkon_3904095492,kaggle_arshkon,2024-04,454,False,0,0,454,0.0,0.0
arshkon_3904356518,kaggle_arshkon,2024-04,1124,False,0,0,1118,0.0,0.0
arshkon_3891073339,kaggle_arshkon,2024-04,775,False,0,0,759,0.0,0.0
arshkon_3901343685,kaggle_arshkon,2024-04,346,False,0,0,278,0.0,0.0
arshkon_3901946202,kaggle_arshkon,2024-04,307,False,0,0,184,0.0,0.0
arshkon_3900090996,kaggle_arshkon,2024-04,7641,False,0,0,4042,0.0,0.0
arshkon_3902735212,kaggle_arshkon,2024-04,7742,False,0,0,3635,0.0,0.0
arshkon_3903455388,kaggle_arshkon,2024-04,592,False,0,0,592,0.0,0.0
arshkon_3888943255,kaggle_arshkon,2024-04,4300,False,0,0,849,0.0,0.0
arshkon_3891008324,kaggle_arshkon,2024-04,1475,False,0,0,1473,0.0,0.0
arshkon_3891070823,kaggle_arshkon,2024-04,3267,False,0,0,3267,0.0,0.0
arshkon_3891073263,kaggle_arshkon,2024-04,2953,False,0,0,2835,0.0,0.0
arshkon_3891074328,kaggle_arshkon,2024-04,4076,False,0,0,3967,0.0,0.0
arshkon_3891246948,kaggle_arshkon,2024-04,1584,False,0,0,1586,0.0,0.0
arshkon_3891252410,kaggle_arshkon,2024-04,1520,False,0,0,1522,0.0,0.0
arshkon_3898155781,kaggle_arshkon,2024-04,3742,False,0,0,3478,0.0,0.0
arshkon_3898155877,kaggle_arshkon,2024-04,4902,False,0,0,4734,0.0,0.0
arshkon_3898163515,kaggle_arshkon,2024-04,3089,False,0,0,3003,0.0,0.0
arshkon_3898177716,kaggle_arshkon,2024-04,3891,False,0,0,1449,0.0,0.0
arshkon_3899526716,kaggle_arshkon,2024-04,2325,False,0,0,1136,0.0,0.0
arshkon_3899530174,kaggle_arshkon,2024-04,1691,False,0,0,1467,0.0,0.0
arshkon_3901344691,kaggle_arshkon,2024-04,2194,False,0,0,1717,0.0,0.0
arshkon_3901344926,kaggle_arshkon,2024-04,3207,False,0,0,3052,0.0,0.0
arshkon_3901352218,kaggle_arshkon,2024-04,352,False,0,0,350,0.0,0.0
arshkon_3901375642,kaggle_arshkon,2024-04,2497,False,0,0,2327,0.0,0.0
arshkon_3901942135,kaggle_arshkon,2024-04,3727,False,0,0,2950,0.0,0.0
arshkon_3902348627,kaggle_arshkon,2024-04,551,False,0,0,550,0.0,0.0
arshkon_3902818546,kaggle_arshkon,2024-04,2960,False,0,0,1384,0.0,0.0
arshkon_3902942811,kaggle_arshkon,2024-04,7199,False,0,0,3830,0.0,0.0
arshkon_3902943732,kaggle_arshkon,2024-04,5133,False,0,0,1608,0.0,0.0
arshkon_3902944512,kaggle_arshkon,2024-04,5067,False,0,0,1710,0.0,0.0
arshkon_3904944731,kaggle_arshkon,2024-04,3916,False,0,0,445,0.0,0.0
arshkon_3904946432,kaggle_arshkon,2024-04,4979,False,0,0,1274,0.0,0.0
arshkon_3900977426,kaggle_arshkon,2024-04,1772,False,0,0,1318,0.0,0.0
arshkon_3901352622,kaggle_arshkon,2024-04,2336,False,0,0,2001,0.0,0.0
arshkon_3901938360,kaggle_arshkon,2024-04,1027,False,0,0,975,0.0,0.0
arshkon_3902367784,kaggle_arshkon,2024-04,2337,False,0,0,2001,0.0,0.0
arshkon_3901346568,kaggle_arshkon,2024-04,642,False,0,0,592,0.0,0.0
arshkon_3900959650,kaggle_arshkon,2024-04,2089,False,0,0,1785,0.0,0.0
arshkon_3901181485,kaggle_arshkon,2024-04,894,True,712,0,712,0.796420581655481,0.0
arshkon_3901990179,kaggle_arshkon,2024-04,1663,False,0,0,939,0.0,0.0
arshkon_3902363773,kaggle_arshkon,2024-04,1671,False,0,0,732,0.0,0.0
arshkon_3890891574,kaggle_arshkon,2024-04,413,False,0,0,366,0.0,0.0
arshkon_3900978849,kaggle_arshkon,2024-04,161,False,0,0,161,0.0,0.0
arshkon_3887833834,kaggle_arshkon,2024-04,1784,False,0,0,1188,0.0,0.0
arshkon_3894941143,kaggle_arshkon,2024-04,2262,False,0,0,1676,0.0,0.0
arshkon_3894225446,kaggle_arshkon,2024-04,327,True,132,0,132,0.4036697247706422,0.0
arshkon_3901965452,kaggle_arshkon,2024-04,3754,True,1856,0,1856,0.49440596696856687,0.0
arshkon_3904967329,kaggle_arshkon,2024-04,2320,False,0,0,1944,0.0,0.0
arshkon_3894660838,kaggle_arshkon,2024-04,2766,False,0,0,2744,0.0,0.0
arshkon_3904985654,kaggle_arshkon,2024-04,3814,False,0,0,2107,0.0,0.0
arshkon_3905240343,kaggle_arshkon,2024-04,1533,False,0,0,1363,0.0,0.0
arshkon_3906091881,kaggle_arshkon,2024-04,4556,False,0,0,4488,0.0,0.0
arshkon_3886484678,kaggle_arshkon,2024-04,2297,False,0,0,2315,0.0,0.0
arshkon_3886895657,kaggle_arshkon,2024-04,1089,False,0,0,534,0.0,0.0
arshkon_3906240774,kaggle_arshkon,2024-04,2717,False,0,0,1986,0.0,0.0
arshkon_3903832207,kaggle_arshkon,2024-04,5628,False,0,0,3572,0.0,0.0
arshkon_3903872565,kaggle_arshkon,2024-04,4102,False,0,0,2553,0.0,0.0
arshkon_3904380441,kaggle_arshkon,2024-04,5431,False,0,0,3308,0.0,0.0
arshkon_3899528364,kaggle_arshkon,2024-04,2617,False,0,0,2617,0.0,0.0
arshkon_3902363431,kaggle_arshkon,2024-04,5867,True,1569,0,1569,0.2674279870461906,0.0
arshkon_3889498613,kaggle_arshkon,2024-04,1226,False,0,0,988,0.0,0.0
arshkon_3889700612,kaggle_arshkon,2024-04,1368,False,0,0,904,0.0,0.0
arshkon_3904396080,kaggle_arshkon,2024-04,912,False,0,856,856,0.0,0.9385964912280702
arshkon_3904951318,kaggle_arshkon,2024-04,1081,False,0,0,749,0.0,0.0
arshkon_3904588013,kaggle_arshkon,2024-04,2832,False,0,0,2582,0.0,0.0
arshkon_3903809891,kaggle_arshkon,2024-04,3662,True,2346,0,2346,0.6406335335882032,0.0
arshkon_3891083463,kaggle_arshkon,2024-04,1748,False,0,0,654,0.0,0.0
arshkon_3903453673,kaggle_arshkon,2024-04,1615,False,0,0,642,0.0,0.0
arshkon_3888034499,kaggle_arshkon,2024-04,1759,False,0,0,1085,0.0,0.0
arshkon_3902949098,kaggle_arshkon,2024-04,2082,False,0,0,1648,0.0,0.0
arshkon_3884437640,kaggle_arshkon,2024-04,3010,False,0,0,1023,0.0,0.0
arshkon_3886896623,kaggle_arshkon,2024-04,3889,False,0,0,1224,0.0,0.0
arshkon_3899520417,kaggle_arshkon,2024-04,2850,False,0,0,571,0.0,0.0
arshkon_3901394560,kaggle_arshkon,2024-04,4577,True,2303,0,2303,0.5031680139829583,0.0
arshkon_3901981081,kaggle_arshkon,2024-04,3407,True,1101,0,1101,0.32315820369826825,0.0
arshkon_3902344465,kaggle_arshkon,2024-04,4245,False,0,0,1686,0.0,0.0
arshkon_3902345381,kaggle_arshkon,2024-04,4026,True,1722,0,1723,0.4277198211624441,0.0
arshkon_3902345442,kaggle_arshkon,2024-04,3518,False,0,0,1278,0.0,0.0
arshkon_3902350437,kaggle_arshkon,2024-04,2481,False,0,0,2481,0.0,0.0
arshkon_3885101852,kaggle_arshkon,2024-04,3260,True,3213,0,3213,0.9855828220858895,0.0
arshkon_3885105233,kaggle_arshkon,2024-04,2540,False,0,0,2558,0.0,0.0
arshkon_3902356853,kaggle_arshkon,2024-04,2874,True,1667,0,1667,0.5800278357689631,0.0
arshkon_3900966129,kaggle_arshkon,2024-04,3292,False,0,0,2840,0.0,0.0
arshkon_3903812581,kaggle_arshkon,2024-04,6728,False,0,0,3304,0.0,0.0
arshkon_3899522506,kaggle_arshkon,2024-04,923,False,0,0,924,0.0,0.0
arshkon_3884444162,kaggle_arshkon,2024-04,1719,False,0,0,1681,0.0,0.0
arshkon_3906265278,kaggle_arshkon,2024-04,5765,False,0,0,2710,0.0,0.0
arshkon_3901389312,kaggle_arshkon,2024-04,1948,False,0,0,1798,0.0,0.0
arshkon_3902350522,kaggle_arshkon,2024-04,426,False,0,0,381,0.0,0.0
arshkon_3902828674,kaggle_arshkon,2024-04,2784,False,0,0,2628,0.0,0.0
arshkon_3903423966,kaggle_arshkon,2024-04,2577,False,0,0,2315,0.0,0.0
arshkon_3903813687,kaggle_arshkon,2024-04,2270,False,0,0,2004,0.0,0.0
arshkon_3885824753,kaggle_arshkon,2024-04,5442,False,0,0,3803,0.0,0.0
arshkon_3894412791,kaggle_arshkon,2024-04,6014,False,0,0,3977,0.0,0.0
arshkon_3904709959,kaggle_arshkon,2024-04,5820,False,0,0,3080,0.0,0.0
arshkon_3905379047,kaggle_arshkon,2024-04,4626,True,2073,0,2073,0.4481193255512322,0.0
arshkon_3904363358,kaggle_arshkon,2024-04,4273,False,0,0,1890,0.0,0.0
arshkon_3902740050,kaggle_arshkon,2024-04,1279,False,0,0,793,0.0,0.0
arshkon_3902832707,kaggle_arshkon,2024-04,2242,False,0,0,2021,0.0,0.0
arshkon_3901355861,kaggle_arshkon,2024-04,3585,False,0,0,2271,0.0,0.0
arshkon_3891075843,kaggle_arshkon,2024-04,348,False,0,0,348,0.0,0.0
arshkon_3902829888,kaggle_arshkon,2024-04,1425,False,0,0,1338,0.0,0.0
arshkon_3901388918,kaggle_arshkon,2024-04,454,False,0,0,272,0.0,0.0
arshkon_3901952530,kaggle_arshkon,2024-04,6028,False,0,0,1917,0.0,0.0
arshkon_3888036142,kaggle_arshkon,2024-04,1628,False,0,0,1456,0.0,0.0
arshkon_3901965276,kaggle_arshkon,2024-04,4597,False,0,0,1795,0.0,0.0
arshkon_3903846788,kaggle_arshkon,2024-04,2779,False,0,0,2192,0.0,0.0
arshkon_3903847749,kaggle_arshkon,2024-04,5147,False,0,0,3110,0.0,0.0
arshkon_3904389668,kaggle_arshkon,2024-04,6683,False,0,0,922,0.0,0.0
arshkon_3888476337,kaggle_arshkon,2024-04,2540,False,0,0,2244,0.0,0.0
arshkon_3901625829,kaggle_arshkon,2024-04,1099,False,0,0,347,0.0,0.0
arshkon_3905334082,kaggle_arshkon,2024-04,1265,False,0,0,606,0.0,0.0
arshkon_3891267160,kaggle_arshkon,2024-04,1534,False,0,0,1505,0.0,0.0
arshkon_3904935305,kaggle_arshkon,2024-04,1200,False,0,0,1200,0.0,0.0
arshkon_3906256668,kaggle_arshkon,2024-04,2898,False,0,0,1140,0.0,0.0
arshkon_3888963744,kaggle_arshkon,2024-04,5657,False,0,0,5135,0.0,0.0
arshkon_3901356594,kaggle_arshkon,2024-04,5682,False,0,0,3719,0.0,0.0
arshkon_3903848625,kaggle_arshkon,2024-04,3575,False,0,0,2584,0.0,0.0
arshkon_3891248915,kaggle_arshkon,2024-04,987,False,0,0,869,0.0,0.0
arshkon_3901988824,kaggle_arshkon,2024-04,2039,True,909,0,909,0.44580676802354097,0.0
arshkon_3900949687,kaggle_arshkon,2024-04,1125,False,0,0,1125,0.0,0.0
arshkon_3884944271,kaggle_arshkon,2024-04,948,True,742,0,742,0.7827004219409283,0.0
arshkon_3903433233,kaggle_arshkon,2024-04,892,False,0,0,891,0.0,0.0
arshkon_3904097659,kaggle_arshkon,2024-04,68,False,0,0,0,0.0,0.0
arshkon_3904097988,kaggle_arshkon,2024-04,491,True,474,0,474,0.9653767820773931,0.0
arshkon_3906093578,kaggle_arshkon,2024-04,4655,False,0,0,2371,0.0,0.0
arshkon_3884440505,kaggle_arshkon,2024-04,1792,False,0,0,1573,0.0,0.0
arshkon_3884844682,kaggle_arshkon,2024-04,1785,False,0,0,1570,0.0,0.0
arshkon_3884848102,kaggle_arshkon,2024-04,1387,False,0,0,1300,0.0,0.0
arshkon_3884855862,kaggle_arshkon,2024-04,2367,False,0,0,1964,0.0,0.0
arshkon_3884855863,kaggle_arshkon,2024-04,1576,False,0,0,1546,0.0,0.0
arshkon_3886881338,kaggle_arshkon,2024-04,2258,False,0,0,2191,0.0,0.0
arshkon_3886883057,kaggle_arshkon,2024-04,1788,False,0,0,1573,0.0,0.0
arshkon_3890893839,kaggle_arshkon,2024-04,3441,False,0,0,3229,0.0,0.0
arshkon_3902334024,kaggle_arshkon,2024-04,1453,False,0,0,1453,0.0,0.0
arshkon_3902349796,kaggle_arshkon,2024-04,1581,False,0,0,1481,0.0,0.0
arshkon_3902829527,kaggle_arshkon,2024-04,3469,False,0,0,3359,0.0,0.0
arshkon_3902833347,kaggle_arshkon,2024-04,3439,False,0,0,3347,0.0,0.0
arshkon_3904951534,kaggle_arshkon,2024-04,7308,False,0,0,2987,0.0,0.0
arshkon_3905304072,kaggle_arshkon,2024-04,5912,False,0,0,1616,0.0,0.0
arshkon_3884922172,kaggle_arshkon,2024-04,2492,False,0,0,1338,0.0,0.0
arshkon_3901377502,kaggle_arshkon,2024-04,2939,False,0,0,1991,0.0,0.0
arshkon_3905338634,kaggle_arshkon,2024-04,5295,True,3390,0,3390,0.6402266288951841,0.0
arshkon_3894559246,kaggle_arshkon,2024-04,3785,False,0,0,3650,0.0,0.0
arshkon_3901695289,kaggle_arshkon,2024-04,7551,False,0,0,2696,0.0,0.0
arshkon_3905370583,kaggle_arshkon,2024-04,6563,False,0,0,1773,0.0,0.0
arshkon_3904388530,kaggle_arshkon,2024-04,7265,False,0,0,2684,0.0,0.0
arshkon_3904391344,kaggle_arshkon,2024-04,10341,False,0,0,5036,0.0,0.0
arshkon_3904392385,kaggle_arshkon,2024-04,8582,False,0,0,3365,0.0,0.0
arshkon_3904995842,kaggle_arshkon,2024-04,6264,False,0,0,2216,0.0,0.0
arshkon_3905201339,kaggle_arshkon,2024-04,9309,False,0,0,5586,0.0,0.0
arshkon_3905203011,kaggle_arshkon,2024-04,7435,False,0,0,2717,0.0,0.0
arshkon_3905331672,kaggle_arshkon,2024-04,9239,False,0,0,3626,0.0,0.0
arshkon_3905331690,kaggle_arshkon,2024-04,8637,False,0,0,4611,0.0,0.0
arshkon_3905332627,kaggle_arshkon,2024-04,5242,False,0,0,1683,0.0,0.0
arshkon_3905334463,kaggle_arshkon,2024-04,4858,False,0,0,1416,0.0,0.0
arshkon_3905334476,kaggle_arshkon,2024-04,5714,False,0,0,1129,0.0,0.0
arshkon_3905334477,kaggle_arshkon,2024-04,7784,False,0,0,3726,0.0,0.0
arshkon_3905334493,kaggle_arshkon,2024-04,5215,True,1754,0,1754,0.33633748801534036,0.0
arshkon_3905690800,kaggle_arshkon,2024-04,9682,False,0,0,5154,0.0,0.0
arshkon_3903456365,kaggle_arshkon,2024-04,2299,False,0,0,2079,0.0,0.0
arshkon_3891061437,kaggle_arshkon,2024-04,2685,False,0,0,1776,0.0,0.0
arshkon_3884934912,kaggle_arshkon,2024-04,1778,False,0,0,1595,0.0,0.0
arshkon_3884940548,kaggle_arshkon,2024-04,3379,False,0,0,3319,0.0,0.0
arshkon_3884831575,kaggle_arshkon,2024-04,8875,False,0,0,5537,0.0,0.0
arshkon_3888959259,kaggle_arshkon,2024-04,1908,False,0,0,1705,0.0,0.0
arshkon_3894946065,kaggle_arshkon,2024-04,1849,False,0,0,1633,0.0,0.0
arshkon_3901673632,kaggle_arshkon,2024-04,893,False,0,0,902,0.0,0.0
arshkon_3902928865,kaggle_arshkon,2024-04,510,False,0,0,510,0.0,0.0
arshkon_3902937388,kaggle_arshkon,2024-04,4437,False,0,0,1769,0.0,0.0
arshkon_3902947430,kaggle_arshkon,2024-04,833,False,0,0,833,0.0,0.0
arshkon_3905236890,kaggle_arshkon,2024-04,4458,False,0,0,1342,0.0,0.0
arshkon_3905872835,kaggle_arshkon,2024-04,1386,False,0,0,1363,0.0,0.0
arshkon_3905240549,kaggle_arshkon,2024-04,2120,False,0,0,1702,0.0,0.0
arshkon_3901978621,kaggle_arshkon,2024-04,8556,False,0,0,4193,0.0,0.0
arshkon_3901979549,kaggle_arshkon,2024-04,9437,False,0,0,4196,0.0,0.0
arshkon_3901983253,kaggle_arshkon,2024-04,6382,False,0,0,2217,0.0,0.0
arshkon_3902301629,kaggle_arshkon,2024-04,7053,False,0,0,2841,0.0,0.0
arshkon_3902804598,kaggle_arshkon,2024-04,9700,False,0,0,5365,0.0,0.0
arshkon_3902806485,kaggle_arshkon,2024-04,7579,False,0,0,3142,0.0,0.0
arshkon_3902809815,kaggle_arshkon,2024-04,6109,False,0,0,1863,0.0,0.0
arshkon_3898171727,kaggle_arshkon,2024-04,6180,False,0,0,3721,0.0,0.0
arshkon_3898176128,kaggle_arshkon,2024-04,3309,False,0,0,1832,0.0,0.0
arshkon_3900943129,kaggle_arshkon,2024-04,5551,False,0,0,3437,0.0,0.0
arshkon_3905213020,kaggle_arshkon,2024-04,1897,False,0,0,1896,0.0,0.0
arshkon_3906093673,kaggle_arshkon,2024-04,861,False,0,0,757,0.0,0.0
arshkon_3905367960,kaggle_arshkon,2024-04,3229,False,0,0,2803,0.0,0.0
arshkon_3899516945,kaggle_arshkon,2024-04,5814,False,0,0,2103,0.0,0.0
arshkon_3904996263,kaggle_arshkon,2024-04,4034,False,0,0,1063,0.0,0.0
arshkon_3894299533,kaggle_arshkon,2024-04,7210,False,0,0,4100,0.0,0.0
arshkon_3900069832,kaggle_arshkon,2024-04,3793,False,0,0,1833,0.0,0.0
arshkon_3902844078,kaggle_arshkon,2024-04,3713,False,0,0,3022,0.0,0.0
arshkon_3904919641,kaggle_arshkon,2024-04,1024,False,0,0,938,0.0,0.0
arshkon_3905858580,kaggle_arshkon,2024-04,1462,False,0,0,1046,0.0,0.0
arshkon_3886485329,kaggle_arshkon,2024-04,6762,False,0,0,2061,0.0,0.0
arshkon_3884801458,kaggle_arshkon,2024-04,351,True,152,0,152,0.43304843304843305,0.0
arshkon_3891020036,kaggle_arshkon,2024-04,2287,False,0,0,1968,0.0,0.0
arshkon_3902832618,kaggle_arshkon,2024-04,1638,False,0,0,1581,0.0,0.0
arshkon_3902931559,kaggle_arshkon,2024-04,1240,False,0,0,1056,0.0,0.0
arshkon_3902937134,kaggle_arshkon,2024-04,2225,False,0,0,2225,0.0,0.0
arshkon_3905869079,kaggle_arshkon,2024-04,2235,True,2139,0,2139,0.9570469798657718,0.0
arshkon_3906223439,kaggle_arshkon,2024-04,2124,False,0,0,1648,0.0,0.0
arshkon_3906231436,kaggle_arshkon,2024-04,1655,False,0,0,1655,0.0,0.0
arshkon_3901951068,kaggle_arshkon,2024-04,1701,False,0,0,1404,0.0,0.0
arshkon_3902839809,kaggle_arshkon,2024-04,3387,False,0,0,2066,0.0,0.0
arshkon_3905292405,kaggle_arshkon,2024-04,4437,False,0,0,2466,0.0,0.0
arshkon_3905850669,kaggle_arshkon,2024-04,2658,False,0,0,2427,0.0,0.0
arshkon_3901630879,kaggle_arshkon,2024-04,4341,False,0,0,2660,0.0,0.0
arshkon_3895488638,kaggle_arshkon,2024-04,1225,False,0,0,865,0.0,0.0
arshkon_3905864410,kaggle_arshkon,2024-04,1302,False,0,0,1001,0.0,0.0
arshkon_3888979085,kaggle_arshkon,2024-04,5411,False,0,0,2510,0.0,0.0
arshkon_3904999308,kaggle_arshkon,2024-04,4451,True,1553,0,1553,0.34891035722309593,0.0
arshkon_3904390593,kaggle_arshkon,2024-04,3488,True,2472,0,2472,0.7087155963302753,0.0
arshkon_3891008939,kaggle_arshkon,2024-04,1385,False,0,0,1385,0.0,0.0
arshkon_3905837303,kaggle_arshkon,2024-04,5096,False,0,0,1927,0.0,0.0
arshkon_3900072860,kaggle_arshkon,2024-04,150,False,0,0,150,0.0,0.0
arshkon_3900074466,kaggle_arshkon,2024-04,764,False,0,0,764,0.0,0.0
