company_name_canonical,n_2024_arshkon,n_2024_asaniczka,n_2026_scraped,is_aggregator,breadth_resid_mean_2024,breadth_resid_mean_2026,ai_strict_mean_2024,ai_strict_mean_2026,mgmt_mean_2024,mgmt_mean_2026,mentor_on_s1_rate_2024,mentor_on_s1_rate_2026,desc_len_median_2024,desc_len_median_2026,yoe_llm_median_2024,yoe_llm_median_2026,yoe_rule_median_2024,yoe_rule_median_2026,tech_count_mean_2024,tech_count_mean_2026,scope_mean_2024,scope_mean_2026,credstack_mean_2024,credstack_mean_2026,breadth_resid_mean_delta,ai_strict_mean_delta,mgmt_mean_delta,mentor_on_s1_rate_delta,desc_len_median_delta,yoe_llm_median_delta,yoe_rule_median_delta,tech_count_mean_delta,scope_mean_delta,credstack_mean_delta,vol_2024_arshkon_daily,vol_2024_asaniczka_daily,vol_2024,vol_2026,vol_log_ratio,cmax,cavg,size_class,archetype_name,is_tech_giant
Centraprise,14.0,3.0,28.0,True,-1.444862679537622,-1.0088786539920658,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,987.5,8.0,6.5,8.0,7.0,4.529411764705882,6.035714285714286,0.058823529411764705,0.07142857142857142,2.411764705882353,2.0357142857142856,0.43598402554555626,0.0,0.0,0.0,-218.5,-1.5,-1.0,1.5063025210084033,0.01260504201680672,-0.3760504201680672,0.875,0.5,0.6875,0.9333333333333333,0.27894839248302644,283.0,283.0,small,java/boot/microservices,False
TekWissen ®,8.0,15.0,5.0,False,0.2139781779285046,-1.950691349211874,0.0,0.2,0.0,0.0,0.0,,2467.0,2550.0,4.0,2.0,4.0,2.0,6.434782608695652,5.6,0.5652173913043478,0.4,4.043478260869565,4.2,-2.1646695271403784,0.2,0.0,,83.0,-2.0,-2.0,-0.8347826086956527,-0.16521739130434776,0.15652173913043477,0.5,2.5,1.5,0.16666666666666666,-2.12253368473463,768.0,768.0,small,software/requirements/degree,False
ApTask,7.0,0.0,5.0,True,-2.6359547866317423,7.130199376134767,0.0,0.4,0.0,0.0,0.0,0.0,1408.0,3284.0,8.0,5.0,,5.0,3.857142857142857,13.8,0.2857142857142857,0.8,2.2857142857142856,4.4,9.76615416276651,0.4,0.0,0.0,1876.0,-3.0,,9.942857142857143,0.5142857142857143,2.1142857142857148,0.4375,0.0,0.21875,0.16666666666666666,-0.3101549283038396,326.0,326.0,small,java/boot/microservices,False
JPMorgan Chase & Co.,12.0,0.0,680.0,False,-0.5157325171315555,1.8085813162403452,0.08333333333333333,0.08088235294117647,0.0,0.029411764705882353,0.0,0.027855153203342618,4725.0,5702.5,4.0,5.0,5.0,5.0,8.416666666666666,10.313235294117646,0.08333333333333333,0.49264705882352944,3.6666666666666665,4.227941176470588,2.324313833371901,-0.002450980392156854,0.029411764705882353,0.027855153203342618,977.5,1.0,0.0,1.8965686274509803,0.4093137254901961,0.5612745098039214,0.75,0.0,0.375,22.666666666666668,4.022416985767555,295191.0,295191.0,large,software/solutions/technology,False
Selby Jennings,11.0,22.0,19.0,False,-2.471135519502487,-2.3300974328098745,0.0,0.0,0.0,0.0,0.0,0.0,1258.0,2112.0,5.0,4.0,5.0,3.0,3.3333333333333335,4.684210526315789,0.15151515151515152,0.42105263157894735,3.393939393939394,3.4210526315789473,0.14103808669261264,0.0,0.0,0.0,854.0,-1.0,-2.0,1.350877192982456,0.26953748006379585,0.02711323763955331,0.6875,3.6666666666666665,2.177083333333333,0.6333333333333333,-1.2230209992966303,800.0,800.0,small,pipelines/sql/etl,False
EPITEC,11.0,5.0,37.0,False,-1.3184763145427625,0.26824911220946585,0.0,0.08108108108108109,0.0625,0.02702702702702703,0.0,0.0,3391.0,2594.0,3.0,6.0,4.5,5.0,3.9375,7.216216216216216,0.5,0.5135135135135135,4.875,4.1891891891891895,1.5867254267522284,0.08108108108108109,-0.03547297297297297,0.0,-797.0,3.0,0.5,3.278716216216216,0.013513513513513487,-0.6858108108108105,0.6875,0.8333333333333334,0.7604166666666667,1.2333333333333334,0.4567584024957148,556.0,556.0,small,software/requirements/degree,False
General Atomics,3.0,6.0,20.0,False,-6.507498387648989,-4.942699252311966,0.0,0.0,0.0,0.0,0.0,0.0,3057.0,4667.0,3.0,7.0,5.0,4.0,0.0,1.55,0.1111111111111111,0.15,2.3333333333333335,4.2,1.5647991353370232,0.0,0.0,0.0,1610.0,4.0,-1.0,1.55,0.03888888888888889,1.8666666666666667,0.1875,1.0,0.59375,0.6666666666666666,0.08923113372794261,9539.0,9539.0,mid,software/requirements/degree,False
Rockstar Games,3.0,5.0,12.0,False,1.3494024897756445,-0.7240510192367845,0.0,0.0,0.0,0.0,0.0,0.0,4594.0,6084.0,5.5,5.0,5.5,5.0,9.125,8.0,0.25,0.8333333333333334,3.5,4.333333333333333,-2.073453509012429,0.0,0.0,0.0,1490.0,-0.5,-0.5,-1.125,0.5833333333333334,0.833333333333333,0.1875,0.8333333333333334,0.5104166666666667,0.4,-0.2623642644674911,6645.0,6645.0,mid,software/solutions/technology,False
Macquarie Group,5.0,0.0,5.0,False,-4.026228423640854,2.027277197327849,0.0,0.6,0.0,0.0,0.0,0.0,4300.0,5296.0,2.0,5.0,2.0,5.0,2.4,9.6,0.8,0.6,4.0,3.8,6.053505620968703,0.6,0.0,0.0,996.0,3.0,3.0,7.199999999999999,-0.20000000000000007,-0.20000000000000018,0.3125,0.0,0.15625,0.16666666666666666,-0.02247285585205863,21425.0,21425.0,large,features/backend/rails,False
Supermicro,0.0,6.0,24.0,False,-0.9207517245291464,0.7109110504134679,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,3607.5,3274.0,8.0,5.0,8.0,5.0,2.6666666666666665,7.541666666666667,0.5,0.4166666666666667,5.333333333333333,4.583333333333333,1.6316627749426145,-0.08333333333333333,0.0,0.0,-333.5,-3.0,-3.0,4.875,-0.08333333333333331,-0.75,0.0,1.0,0.5,0.8,0.4299982946320364,,,unknown,software/solutions/technology,False
Schneider Electric,0.0,35.0,11.0,False,-5.873670162463613,-2.385452246402696,0.0,0.0,0.0,0.0,0.0,0.0,4013.0,6775.0,5.0,6.0,5.0,5.0,1.7428571428571429,4.454545454545454,0.17142857142857143,0.8181818181818182,3.6,4.545454545454546,3.488217916060917,0.0,0.0,0.0,2762.0,1.0,0.0,2.7116883116883113,0.6467532467532469,0.9454545454545458,0.0,5.833333333333333,2.9166666666666665,0.36666666666666664,-2.0399490524683523,,,unknown,customer/customers/application,False
Broadcom,1.0,5.0,34.0,True,0.9854630232969234,0.30795457607585347,0.0,0.0,0.16666666666666666,0.17647058823529413,0.25,0.26666666666666666,4553.5,3825.5,5.5,5.0,6.0,6.0,5.0,7.294117647058823,0.8333333333333334,0.5294117647058824,5.5,4.764705882352941,-0.67750844722107,0.0,0.009803921568627472,0.016666666666666663,-728.0,-0.5,0.0,2.2941176470588234,-0.303921568627451,-0.7352941176470589,0.0625,0.8333333333333334,0.4479166666666667,1.1333333333333333,0.8754687373538999,55209.0,55209.0,large,software/solutions/technology,False
Procore Technologies,8.0,0.0,22.0,False,3.54238322490884,3.33308047380586,0.0,0.0,0.0,0.0,0.0,0.0,4660.5,4336.5,7.0,3.0,7.0,4.5,9.75,7.454545454545454,0.75,0.9545454545454546,5.125,5.181818181818182,-0.2093027511029799,0.0,0.0,0.0,-324.0,-4.0,-2.5,-2.295454545454546,0.20454545454545459,0.05681818181818166,0.5,0.0,0.25,0.7333333333333333,0.9808292530117262,3979.0,3979.0,mid,features/backend/rails,False
NVIDIA,2.0,55.0,195.0,False,-2.2794383378653933,-2.6483581746686653,0.017543859649122806,0.11794871794871795,0.017543859649122806,0.005128205128205128,0.01818181818181818,0.0,3788.0,4106.0,5.0,6.0,5.0,5.0,4.175438596491228,4.866666666666666,0.21052631578947367,0.3487179487179487,4.684210526315789,4.466666666666667,-0.368919836803272,0.10040485829959514,-0.012415654520917679,-0.01818181818181818,318.0,1.0,0.0,0.6912280701754385,0.13819163292847503,-0.2175438596491226,0.125,9.166666666666666,4.645833333333333,6.5,0.33168830148884704,29146.0,29146.0,large,software/linux/systems,False
Robert Half,20.0,34.0,98.0,True,-1.5366968933931273,1.2759828643641709,0.0,0.08163265306122448,0.0,0.02040816326530612,0.0,0.0625,2801.5,3222.5,4.0,5.0,4.0,5.0,4.722222222222222,7.6938775510204085,0.2777777777777778,0.6632653061224489,3.3703703703703702,4.0,2.812679757757298,0.08163265306122448,0.02040816326530612,0.0625,421.0,1.0,1.0,2.971655328798186,0.38548752834467115,0.6296296296296298,1.25,5.666666666666667,3.4583333333333335,3.2666666666666666,-0.06092317384134246,29173.0,29173.0,large,pipelines/sql/etl,False
System One,5.0,3.0,45.0,True,-1.4591665900707391,-0.11794348181829185,0.125,0.06666666666666667,0.0,0.08888888888888889,0.0,0.16666666666666666,2165.5,2074.0,6.0,10.0,6.0,7.0,6.0,6.777777777777778,0.125,0.4666666666666667,2.875,3.422222222222222,1.3412231082524473,-0.058333333333333334,0.08888888888888889,0.16666666666666666,-91.5,4.0,1.0,0.7777777777777777,0.3416666666666667,0.547222222222222,0.3125,0.5,0.40625,1.5,1.2431935174792172,1201.0,997.0,mid,java/boot/microservices,False
ManTech,1.0,38.0,44.0,False,-5.523147675933172,-0.47278392060109425,0.0,0.045454545454545456,0.02564102564102564,0.0,0.02631578947368421,0.0,5223.0,2367.0,8.0,7.0,9.0,7.0,2.6923076923076925,6.818181818181818,0.3076923076923077,0.29545454545454547,4.666666666666667,4.136363636363637,5.050363755332078,0.045454545454545456,-0.02564102564102564,-0.02631578947368421,-2856.0,-1.0,-2.0,4.125874125874126,-0.01223776223776224,-0.5303030303030303,0.0625,6.333333333333333,3.1979166666666665,1.4666666666666666,-0.7779322985013165,10333.0,10333.0,large,software/requirements/degree,False
BLUE ORIGIN,7.0,99.0,91.0,False,-5.611802167406911,-1.8219689585389673,0.0,0.03296703296703297,0.0,0.054945054945054944,0.0,0.05128205128205128,7156.0,8532.0,5.0,5.0,5.0,5.0,1.3867924528301887,7.263736263736264,0.5,0.5164835164835165,4.528301886792453,4.78021978021978,3.789833208867944,0.03296703296703297,0.054945054945054944,0.05128205128205128,1376.0,0.0,0.0,5.876943810906075,0.016483516483516536,0.2519178934273274,0.4375,16.5,8.46875,3.033333333333333,-1.0249245728769505,9056.0,9056.0,mid,systems/clearance/requirements,False
Photon,13.0,37.0,18.0,True,1.2497663422217784,4.141491538429583,0.02,0.16666666666666666,0.0,0.0,0.0,0.0,2207.5,2094.5,8.0,5.0,7.0,5.0,7.24,11.333333333333334,0.42,0.5555555555555556,3.86,3.8333333333333335,2.8917251962078048,0.14666666666666667,0.0,0.0,-113.0,-3.0,-2.0,4.093333333333334,0.1355555555555556,-0.026666666666666394,0.8125,6.166666666666667,3.4895833333333335,0.6,-1.7421243535930586,5074.0,5074.0,mid,backend/javascript/typescript,False
Blizzard Entertainment,0.0,10.0,10.0,False,-0.2899818025117071,-3.8299948451989296,0.0,0.0,0.0,0.0,0.0,0.0,6485.0,8094.0,5.0,6.5,3.0,5.0,6.0,4.3,0.1,0.6,4.0,4.1,-3.5400130426872227,0.0,0.0,0.0,1609.0,1.5,2.0,-1.7000000000000002,0.5,0.09999999999999964,0.0,1.6666666666666667,0.8333333333333334,0.3333333333333333,-0.9043145408274395,,,unknown,software/solutions/technology,False
SpaceX,0.0,40.0,159.0,True,-0.5635773015797192,-2.143845008338546,0.0,0.012578616352201259,0.0,0.0,0.0,0.0,5719.5,5912.0,5.0,2.0,5.0,2.0,7.2,7.062893081761007,0.35,0.3270440251572327,4.55,4.163522012578617,-1.5802677067588269,0.012578616352201259,0.0,0.0,192.5,-3.0,-3.0,-0.13710691823899346,-0.02295597484276729,-0.38647798742138306,0.0,6.666666666666667,3.3333333333333335,5.3,0.4575424088079236,,,unknown,us/software/export,False
AMD,2.0,23.0,88.0,False,-3.176103852719823,-1.8591010201796534,0.04,0.045454545454545456,0.0,0.0,0.0,0.0,3958.0,4641.5,8.5,5.0,8.5,5.0,3.8,4.909090909090909,0.24,0.5340909090909091,3.72,4.170454545454546,1.3170028325401697,0.005454545454545455,0.0,0.0,683.5,-3.5,-3.5,1.1090909090909093,0.29409090909090907,0.45045454545454566,0.125,3.8333333333333335,1.9791666666666667,2.933333333333333,0.38346317291467896,33372.0,33372.0,large,models/systems/llm,False
Google,15.0,18.0,820.0,False,-4.553763567545227,-4.17835376569114,0.0,0.08902439024390243,0.0,0.003658536585365854,0.0,0.007633587786259542,4546.0,4685.0,5.0,5.0,3.0,2.0,1.4242424242424243,3.3134146341463415,0.8787878787878788,0.7707317073170732,5.121212121212121,5.114634146341463,0.37540980185408657,0.08902439024390243,0.003658536585365854,0.007633587786259542,139.0,0.0,-1.0,1.8891722099039172,-0.1080561714708056,-0.006577974870658032,0.9375,3.0,1.96875,27.333333333333332,2.615569348308045,283472.0,283472.0,large,degree_practical/degree_phd/phd_related,True
Carrier,0.0,9.0,9.0,True,-4.885055747602668,-8.571040494905949,0.0,0.0,0.0,0.0,0.0,0.0,4211.0,5813.0,5.0,2.5,5.0,3.0,1.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,4.333333333333333,3.111111111111111,-3.685984747303281,0.0,0.0,0.0,1602.0,-2.5,-2.0,-1.222222222222222,-0.2222222222222222,-1.2222222222222219,0.0,1.5,0.75,0.3,-0.9030455051241345,,,unknown,failure/procedures/ability,False
Microsoft,19.0,1.0,418.0,True,1.4233486224066874,1.6004686801465344,0.0,0.09090909090909091,0.05,0.06220095693779904,0.125,0.1044776119402985,5684.0,6101.5,2.0,4.0,2.0,4.0,7.65,8.973684210526315,0.65,0.6818181818181818,5.45,5.313397129186603,0.17712005773984707,0.09090909090909091,0.012200956937799039,-0.020522388059701496,417.5,2.0,2.0,1.3236842105263147,0.031818181818181746,-0.13660287081339728,1.1875,0.16666666666666666,0.6770833333333334,13.933333333333334,2.980319994559104,227317.0,227317.0,large,software/systems/requirements,True
Collabera,14.0,4.0,26.0,True,-0.19677676916034928,0.033135395003351706,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,932.0,2394.0,5.0,5.0,5.5,5.0,4.944444444444445,6.346153846153846,0.1111111111111111,0.46153846153846156,2.611111111111111,3.3846153846153846,0.22991216416370097,0.11538461538461539,0.0,0.0,1462.0,0.0,-0.5,1.4017094017094012,0.35042735042735046,0.7735042735042734,0.875,0.6666666666666666,0.7708333333333333,0.8666666666666667,0.09649012094417367,6313.0,6313.0,mid,java/boot/microservices,False
Talent Groups,15.0,4.0,31.0,True,0.29352989385518385,1.040979536620218,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,600.0,1672.0,8.0,5.0,6.5,6.0,4.842105263157895,7.516129032258065,0.05263157894736842,0.3548387096774194,2.3157894736842106,3.2903225806451615,0.7474496427650341,0.12903225806451613,0.0,0.0,1072.0,-3.0,-0.5,2.6740237691001703,0.30220713073005095,0.9745331069609509,0.9375,0.6666666666666666,0.8020833333333333,1.0333333333333334,0.2311117209633868,504.0,504.0,small,angular/java/backend,False
AT&T,8.0,1.0,25.0,False,3.6628079833107043,4.958651682627326,0.1111111111111111,0.2,0.0,0.0,0.0,0.0,5335.0,6469.0,5.0,9.0,5.0,8.0,11.11111111111111,12.24,0.4444444444444444,0.52,5.111111111111111,4.8,1.2958436993166216,0.0888888888888889,0.0,0.0,1134.0,4.0,3.0,1.1288888888888895,0.0755555555555556,-0.3111111111111109,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.8464812004806478,174692.0,174692.0,large,systems/agent/workflows,False
General Motors,14.0,0.0,191.0,True,3.2217296003777878,0.4737763149786466,0.0,0.04712041884816754,0.0,0.031413612565445025,0.0,0.03571428571428571,7551.0,7166.0,5.5,5.0,6.0,5.0,7.642857142857143,7.010471204188482,0.8571428571428571,0.7120418848167539,5.0,5.052356020942408,-2.747953285399141,0.04712041884816754,0.031413612565445025,0.03571428571428571,-385.0,-0.5,-1.0,-0.6323859386686612,-0.1451009723261032,0.05235602094240832,0.875,0.0,0.4375,6.366666666666666,2.6113761286560617,109499.0,101727.0,large,software/systems/requirements,False
"Softworld, a Kelly Company",7.0,2.0,6.0,False,0.2431325808403623,-1.2163036463369312,0.0,0.0,0.1111111111111111,0.0,0.125,0.0,2450.0,1878.0,5.0,5.0,5.0,4.5,6.888888888888889,4.833333333333333,0.4444444444444444,0.5,4.666666666666667,4.0,-1.4594362271772936,0.0,-0.1111111111111111,-0.125,-572.0,0.0,-0.5,-2.0555555555555562,0.05555555555555558,-0.666666666666667,0.4375,0.3333333333333333,0.38541666666666663,0.2,-0.6539264674066639,449.0,449.0,small,software/systems/linux,False
Adyen,1.0,4.0,7.0,False,-4.021976624382736,-1.2806541303926255,0.0,0.0,0.0,0.0,0.0,0.0,4492.0,4971.0,7.0,8.0,7.0,8.0,3.4,4.571428571428571,0.4,0.8571428571428571,3.2,4.285714285714286,2.7413224939901104,0.0,0.0,0.0,479.0,1.0,1.0,1.1714285714285713,0.4571428571428571,1.0857142857142854,0.0625,0.6666666666666666,0.3645833333333333,0.23333333333333334,-0.45953232937844,4549.0,4549.0,mid,noninternship/software/including_standards,False
Textron,0.0,5.0,6.0,False,-4.773385621480662,-3.271098241876787,0.0,0.0,0.0,0.0,0.0,,2886.0,5367.0,8.0,2.0,8.0,2.0,0.8,3.6666666666666665,0.8,0.3333333333333333,3.6,4.5,1.502287379603875,0.0,0.0,,2481.0,-6.0,-6.0,2.8666666666666663,-0.46666666666666673,0.8999999999999999,0.0,0.8333333333333334,0.4166666666666667,0.2,-0.7262471289862902,,,unknown,systems/clearance/requirements,False
Mitchell Martin Inc.,2.0,3.0,19.0,True,-1.5131144083937058,-4.743290411370213,0.0,0.0,0.0,0.0,0.0,0.0,1061.0,1893.0,5.0,4.0,5.5,5.0,2.6,3.0,0.4,0.42105263157894735,2.8,2.6842105263157894,-3.2301760029765068,0.0,0.0,0.0,832.0,-1.0,-0.5,0.3999999999999999,0.021052631578947323,-0.11578947368421044,0.125,0.5,0.3125,0.6333333333333333,0.6370577139089018,647.0,647.0,small,models/systems/llm,False
Enexus Global Inc.,0.0,11.0,15.0,True,0.988462936093331,0.34538180764388166,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,1019.0,1486.0,7.5,5.5,5.5,3.5,5.363636363636363,6.933333333333334,0.2727272727272727,0.4,3.1818181818181817,2.8,-0.6430811284494493,0.06666666666666667,0.0,0.0,467.0,-2.0,-2.0,1.5696969696969703,0.12727272727272732,-0.38181818181818183,0.0,1.8333333333333333,0.9166666666666666,0.5,-0.6068686727859681,,,unknown,qa/selenium/manual,False
Clover,0.0,10.0,5.0,False,1.27267802668115,-1.8243941490995759,0.0,0.0,0.0,0.0,0.0,,6663.0,6296.0,5.0,,5.0,2.0,7.9,8.0,0.4,1.0,4.5,4.4,-3.097072175780726,0.0,0.0,,-367.0,,-3.0,0.09999999999999964,0.6,-0.09999999999999964,0.0,1.6666666666666667,0.8333333333333334,0.16666666666666666,-1.550941705752492,,,unknown,java/boot/microservices,False
Bank of America,0.0,5.0,13.0,True,4.422742208534764,3.0582718259777617,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,5617.0,5436.0,8.0,8.0,8.0,5.0,9.8,9.76923076923077,0.8,0.5384615384615384,5.6,4.846153846153846,-1.3644703825570024,0.38461538461538464,0.0,0.0,-181.0,0.0,-3.0,-0.03076923076923066,-0.2615384615384616,-0.7538461538461538,0.0,0.8333333333333334,0.4166666666666667,0.43333333333333335,0.00464037955650208,,,unknown,software/systems/requirements,False
CACI International Inc,10.0,42.0,92.0,True,-1.4103775564498755,2.842843958446123,0.0,0.10869565217391304,0.019230769230769232,0.021739130434782608,0.024390243902439025,0.030303030303030304,4195.5,5768.0,8.0,5.0,9.5,5.0,6.0576923076923075,10.706521739130435,0.34615384615384615,0.44565217391304346,4.5,4.75,4.253221514895999,0.10869565217391304,0.0025083612040133763,0.005912786400591279,1572.5,-3.0,-4.5,4.648829431438128,0.09949832775919731,0.25,0.625,7.0,3.8125,3.066666666666667,-0.22043718971646678,19894.0,19894.0,large,systems/clearance/requirements,False
CAE,0.0,8.0,6.0,False,-1.2295209201692296,6.732860471422934,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,6973.5,7561.0,9.0,5.0,9.0,3.0,4.5,15.666666666666666,0.5,0.5,5.25,4.666666666666667,7.962381391592164,0.16666666666666666,0.0,0.0,587.5,-4.0,-6.0,11.166666666666666,0.0,-0.583333333333333,0.0,1.3333333333333333,0.6666666666666666,0.2,-1.1697396326836937,,,unknown,systems/clearance/requirements,False
Jobot,12.0,58.0,97.0,True,-0.26592870275742114,-0.6533753184844522,0.02857142857142857,0.09278350515463918,0.0,0.030927835051546393,0.0,0.05405405405405406,2920.5,3257.0,5.0,5.0,5.0,5.0,4.5285714285714285,6.051546391752577,0.3,0.5979381443298969,3.857142857142857,3.6391752577319587,-0.38744661572703104,0.06421207658321061,0.030927835051546393,0.05405405405405406,336.5,0.0,0.0,1.5229749631811487,0.2979381443298969,-0.2179675994108985,0.75,9.666666666666666,5.208333333333333,3.2333333333333334,-0.4775869822902568,3692.0,3692.0,mid,backend/javascript/typescript,False
Ampstek,6.0,10.0,40.0,False,0.6750145338463922,1.6278557881926268,0.0,0.125,0.0,0.075,0.0,0.0,1072.5,1494.5,8.0,7.0,8.0,8.0,4.375,8.25,0.1875,0.325,2.6875,2.6,0.9528412543462346,0.125,0.075,0.0,422.0,-1.0,0.0,3.875,0.1375,-0.08749999999999991,0.375,1.6666666666666667,1.0208333333333335,1.3333333333333333,0.24933226707691455,299.0,299.0,small,java/boot/microservices,False
TekSynap,0.0,10.0,8.0,False,-5.98022987654088,-5.81607426741712,0.0,0.0,0.0,0.0,0.0,0.0,6833.0,6096.5,8.0,5.0,9.0,4.0,1.3,5.0,0.1,0.25,4.2,3.875,0.16415560912376037,0.0,0.0,0.0,-736.5,-3.0,-5.0,3.7,0.15,-0.3250000000000002,0.0,1.6666666666666667,0.8333333333333334,0.26666666666666666,-1.1156236344946464,,,unknown,software/systems/requirements,False
CyberCoders,2.0,95.0,136.0,True,-1.7230885773448468,-1.3007388495187195,0.0,0.08088235294117647,0.0,0.014705882352941176,0.0,0.031746031746031744,3014.0,4404.5,5.0,5.0,5.0,5.0,4.618556701030927,5.794117647058823,0.1958762886597938,0.5955882352941176,3.11340206185567,3.8088235294117645,0.42234972782612723,0.08088235294117647,0.014705882352941176,0.031746031746031744,1390.5,0.0,0.0,1.175560946027896,0.39971194663432386,0.6954214675560944,0.125,15.833333333333334,7.979166666666667,4.533333333333333,-0.5656155450749488,643.0,643.0,small,backend/javascript/typescript,False
Apex Systems,52.0,26.0,201.0,True,-0.7672305988080043,-0.0755154511322398,0.0,0.0845771144278607,0.01282051282051282,0.009950248756218905,0.023255813953488372,0.014492753623188406,4469.0,8482.0,5.0,5.0,5.0,5.0,5.384615384615385,8.626865671641792,0.2948717948717949,0.5920398009950248,3.5,3.81592039800995,0.6917151476757645,0.0845771144278607,-0.002870264064293915,-0.008763060330299966,4013.0,0.0,0.0,3.2422502870264065,0.29716800612322997,0.3159203980099501,3.25,4.333333333333333,3.7916666666666665,6.7,0.5635783431378484,13118.0,13118.0,large,kubernetes/terraform/cicd,False
Jobs via eFinancialCareers,3.0,19.0,31.0,True,0.23980499386203247,1.0612271085135179,0.045454545454545456,0.16129032258064516,0.09090909090909091,0.06451612903225806,0.125,0.16666666666666666,4650.5,4709.0,6.0,3.0,5.0,5.0,6.181818181818182,7.67741935483871,0.5,0.6129032258064516,4.2272727272727275,4.193548387096774,0.8214221146514854,0.1158357771260997,-0.02639296187683285,0.04166666666666666,58.5,-3.0,0.0,1.4956011730205283,0.11290322580645162,-0.03372434017595349,0.1875,3.1666666666666665,1.6770833333333333,1.0333333333333334,-0.48672807218693004,8.0,8.0,small,software/systems/linux,False
Oracle,19.0,11.0,47.0,False,0.13278905206790778,0.09720077817270846,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,6737.5,6917.0,5.0,5.0,4.5,4.5,6.133333333333334,6.74468085106383,0.4666666666666667,0.5319148936170213,4.366666666666666,4.404255319148936,-0.03558827389519932,0.0,-0.1,-0.14285714285714285,179.5,0.0,0.0,0.6113475177304961,0.0652482269503546,0.0375886524822695,1.1875,1.8333333333333333,1.5104166666666665,1.5666666666666667,0.026668247082161273,191374.0,191374.0,large,backend/systems/services,False
Ascendion,8.0,5.0,12.0,False,0.28975599580747596,-1.2802751133137515,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,3443.0,3760.0,5.0,5.0,5.0,5.0,5.846153846153846,6.583333333333333,0.38461538461538464,0.5833333333333334,3.3076923076923075,4.416666666666667,-1.5700311091212276,0.16666666666666666,0.0,0.0,317.0,0.0,0.0,0.7371794871794872,0.19871794871794873,1.1089743589743595,0.5,0.8333333333333334,0.6666666666666667,0.4,-0.5158131652770298,2548.0,2548.0,mid,qa/selenium/manual,False
Tech Consulting,6.0,1.0,13.0,False,1.5096419718891763,-0.8258238061629094,0.0,0.0,0.0,0.0,0.0,,5477.0,2108.0,2.0,1.0,2.0,1.0,9.428571428571429,6.153846153846154,0.2857142857142857,0.23076923076923078,3.857142857142857,2.923076923076923,-2.3354657780520856,0.0,0.0,,-3369.0,-1.0,-1.0,-3.2747252747252746,-0.054945054945054916,-0.9340659340659343,0.375,0.16666666666666666,0.2708333333333333,0.43333333333333335,0.39854466526359067,40.0,40.0,small,clearance/software/required,False
Nityo Infotech,4.0,1.0,7.0,True,1.51243344224211,-0.4213533785850809,0.0,0.0,0.0,0.0,0.0,0.0,449.0,2233.0,5.0,5.0,4.5,7.0,5.4,6.285714285714286,0.0,0.42857142857142855,2.6,2.7142857142857144,-1.9337868208271909,0.0,0.0,0.0,1784.0,0.0,2.5,0.8857142857142852,0.42857142857142855,0.11428571428571432,0.25,0.16666666666666666,0.20833333333333331,0.23333333333333334,0.0425596144187959,3002.0,3002.0,mid,kubernetes/terraform/cicd,False
Talener,3.0,3.0,7.0,False,1.6596966577371461,3.828111502209635,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,1598.5,2405.0,3.0,6.0,5.0,5.5,8.0,9.857142857142858,0.16666666666666666,0.5714285714285714,3.0,4.714285714285714,2.1684148444724887,0.42857142857142855,0.14285714285714285,0.0,806.5,3.0,0.5,1.8571428571428577,0.40476190476190477,1.7142857142857144,0.1875,0.5,0.34375,0.23333333333333334,-0.40546510810816444,31.0,31.0,small,models/systems/llm,False
BCforward,8.0,5.0,47.0,True,-0.9848040136596604,-1.1744707849531535,0.0,0.1276595744680851,0.0,0.02127659574468085,0.0,0.0,1908.0,3706.0,7.0,5.0,7.0,5.0,5.615384615384615,6.404255319148936,0.23076923076923078,0.44680851063829785,3.3846153846153846,3.702127659574468,-0.18966677129349307,0.1276595744680851,0.02127659574468085,0.0,1798.0,-2.0,-2.0,0.7888707037643208,0.21603927986906707,0.3175122749590833,0.5,0.8333333333333334,0.6666666666666667,1.5666666666666667,0.8191879014553101,1402.0,1402.0,mid,azure/pipelines/solutions,False
Ford Motor Company,14.0,0.0,52.0,False,3.8599417318309883,0.4178403977251138,0.0,0.057692307692307696,0.07142857142857142,0.019230769230769232,0.07692307692307693,0.03333333333333333,5469.5,6052.5,5.0,5.0,5.0,3.0,9.785714285714286,7.019230769230769,0.5,0.5384615384615384,5.142857142857143,4.903846153846154,-3.4421013341058746,0.057692307692307696,-0.05219780219780219,-0.043589743589743594,583.0,0.0,-2.0,-2.7664835164835173,0.038461538461538436,-0.23901098901098905,0.875,0.0,0.4375,1.7333333333333334,1.3173014896329391,126559.0,126559.0,large,kubernetes/terraform/cicd,False
