row_idx,uid,text_source,period,seniority_final,seniority_3level,is_aggregator,company_name_canonical,source,swe_classification_tier,yoe_extracted,period_bucket,emb_row,group,src_group,umap_x,umap_y,pca_x,pca_y
15126,asaniczka_ca581652047bd7e3,llm,2024-01,unknown,unknown,False,Swoon,kaggle_asaniczka,regex,4.0,2024,15126,2024 / unknown,kaggle_asaniczka|unknown,8.331938,6.2464676,-0.18811278,0.11478494
23774,linkedin_li-4364001015,llm,2026-03,unknown,unknown,False,Rune Technologies,scraped,regex,4.0,2026,23774,2026 / unknown,scraped|unknown,6.865973,5.065993,-0.0844294,-0.014438972
5679,asaniczka_feed9981b87e45dc,llm,2024-01,unknown,unknown,False,Cadwell,kaggle_asaniczka,regex,,2024,5679,2024 / unknown,kaggle_asaniczka|unknown,6.4011245,6.3998156,0.21341792,0.1183653
242,arshkon_3885814035,llm,2024-04,entry,junior,False,SynergisticIT,kaggle_arshkon,regex,,2024,242,2024 / junior,kaggle_arshkon|junior,7.8644156,8.33683,0.016483031,-0.102318935
29031,linkedin_li-4391512767,llm,2026-03,mid-senior,senior,False,athenahealth,scraped,regex,,2026,29031,2026 / senior,scraped|senior,6.45163,4.2771945,-0.019254863,0.23487265
31029,linkedin_li-4394710077,llm,2026-04,mid-senior,senior,False,SGS Consulting,scraped,regex,3.0,2026,31029,2026 / senior,scraped|senior,11.215564,6.7048316,-0.018841892,-0.25670534
23271,linkedin_li-4352975654,llm,2026-03,mid-senior,senior,False,Boeing,scraped,regex,5.0,2026,23271,2026 / senior,scraped|senior,3.6465917,7.6301622,0.4365521,0.16355412
4267,arshkon_3905382527,llm,2024-04,unknown,unknown,False,Retool,kaggle_arshkon,regex,6.0,2024,4267,2024 / unknown,kaggle_arshkon|unknown,10.853676,7.223022,-0.042863905,-0.27531946
15234,asaniczka_8dba4ff027d2c471,llm,2024-01,unknown,unknown,False,Citadel Securities,kaggle_asaniczka,regex,,2024,15234,2024 / unknown,kaggle_asaniczka|unknown,4.798334,5.799164,0.24399707,-0.21145634
23500,linkedin_li-4359739217,llm,2026-04,mid-senior,senior,False,Intuit,scraped,regex,12.0,2026,23500,2026 / senior,scraped|senior,8.569161,10.373375,-0.05421956,-0.096668795
1467,arshkon_3899529065,llm,2024-04,unknown,unknown,False,Sibitalent Corp,kaggle_arshkon,regex,,2024,1467,2024 / unknown,kaggle_arshkon|unknown,8.316509,3.716815,-0.1259604,-0.078789726
10391,asaniczka_a821e5e1b76ab588,llm,2024-01,mid-senior,senior,False,"HireIO, Inc.",kaggle_asaniczka,regex,5.0,2024,10391,2024 / senior,kaggle_asaniczka|senior,9.551066,5.0272765,-0.028994158,-0.099865556
33781,linkedin_li-4400660552,llm,2026-04,mid-senior,senior,False,Leidos,scraped,title_lookup_llm,3.0,2026,33781,2026 / senior,scraped|senior,6.2160883,3.8419611,-0.05661218,0.31979698
18916,asaniczka_2744753b6b0fcb90,llm,2024-01,mid-senior,senior,True,Cognizant,kaggle_asaniczka,regex,,2024,18916,2024 / senior,kaggle_asaniczka|senior,9.09031,6.3850713,-0.39023215,-0.1428777
15461,asaniczka_362fadeaf3e9f995,llm,2024-01,mid-senior,senior,False,Vanguard,kaggle_asaniczka,regex,5.0,2024,15461,2024 / senior,kaggle_asaniczka|senior,5.1409235,7.7528114,0.13950813,0.17180724
20415,asaniczka_f95f518791d0ed4b,llm,2024-01,mid-senior,senior,True,FIS,kaggle_asaniczka,regex,,2024,20415,2024 / senior,kaggle_asaniczka|senior,5.9296036,8.713661,0.344674,-0.022053972
30332,linkedin_li-4393358134,llm,2026-03,unknown,unknown,True,CyberCoders,scraped,regex,,2026,30332,2026 / unknown,scraped|unknown,8.823073,8.428039,-0.06053631,-0.33963028
27962,linkedin_li-4389469031,llm,2026-03,mid-senior,senior,True,TEKsystems,scraped,regex,,2026,27962,2026 / senior,scraped|senior,4.1259985,7.418248,0.32989854,-0.1035839
4567,arshkon_3906230218,llm,2024-04,mid-senior,senior,False,Maximus,kaggle_arshkon,regex,10.0,2024,4567,2024 / senior,kaggle_arshkon|senior,6.628482,4.076276,-0.13780387,0.11514287
28749,linkedin_li-4390875182,llm,2026-03,mid-senior,senior,False,limitless,scraped,regex,,2026,28749,2026 / senior,scraped|senior,10.383358,8.396117,-0.20376872,-0.3771947
1503,arshkon_3899537022,llm,2024-04,unknown,unknown,False,Ecoroll Corporation Tool Technology,kaggle_arshkon,regex,,2024,1503,2024 / unknown,kaggle_arshkon|unknown,3.666404,8.265254,0.29377604,0.07736252
34006,linkedin_li-4401090564,llm,2026-04,mid-senior,senior,False,"American Unit, Inc",scraped,title_lookup_llm,,2026,34006,2026 / senior,scraped|senior,11.215082,5.876217,-0.1787769,-0.061376438
28758,linkedin_li-4390891052,llm,2026-03,unknown,unknown,False,Brooksource,scraped,title_lookup_llm,5.0,2026,28758,2026 / unknown,scraped|unknown,11.433266,6.1748,-0.1859837,0.18259226
30669,linkedin_li-4394203485,llm,2026-04,mid-senior,senior,True,Alltech Consulting Services,scraped,regex,8.0,2026,30669,2026 / senior,scraped|senior,8.374328,3.9243302,-0.18628506,0.24170206
22789,linkedin_li-4336575503,llm,2026-03,entry,junior,False,Cisco,scraped,regex,1.0,2026,22789,2026 / junior,scraped|junior,9.350189,5.067108,-0.10258658,-0.0034611821
5976,asaniczka_9b96b882f1861a1e,llm,2024-01,mid-senior,senior,False,Snowflake,kaggle_asaniczka,regex,5.0,2024,5976,2024 / senior,kaggle_asaniczka|senior,10.063845,3.2128894,-0.14575462,-0.27220443
27907,linkedin_li-4389408533,llm,2026-03,mid-senior,senior,False,Toast,scraped,regex,8.0,2026,27907,2026 / senior,scraped|senior,9.770442,6.1108327,-0.32425952,-0.26336548
13179,asaniczka_4d38321a3681ec75,llm,2024-01,unknown,unknown,False,iTech Solutions,kaggle_asaniczka,regex,8.0,2024,13179,2024 / unknown,kaggle_asaniczka|unknown,8.415382,9.154765,-0.027310029,-0.20360029
15566,asaniczka_6ebee3f2d30ddf26,llm,2024-01,unknown,unknown,False,Sterling Engineering,kaggle_asaniczka,title_lookup_llm,7.0,2024,15566,2024 / unknown,kaggle_asaniczka|unknown,4.722435,8.89499,0.33887243,0.030140802
5621,asaniczka_4efc81dad2c26823,llm,2024-01,mid-senior,senior,False,Leonardo DRS,kaggle_asaniczka,regex,8.0,2024,5621,2024 / senior,kaggle_asaniczka|senior,4.2211885,7.819392,0.5238917,0.057608023
13603,asaniczka_d1bfe02b50c3688b,llm,2024-01,mid-senior,senior,True,Capital One,kaggle_asaniczka,regex,,2024,13603,2024 / senior,kaggle_asaniczka|senior,11.045326,3.4796798,-0.3173234,0.11907111
18956,asaniczka_5c3aebe7e4465ef6,llm,2024-01,director,senior,False,Athenix Special Missions (formerly VATC),kaggle_asaniczka,regex,2.0,2024,18956,2024 / senior,kaggle_asaniczka|senior,4.146381,8.071419,0.46917355,0.12346195
29821,linkedin_li-4392453337,llm,2026-04,unknown,unknown,False,MokshaaLLC,scraped,regex,10.0,2026,29821,2026 / unknown,scraped|unknown,9.362782,6.603985,-0.25542688,-0.27425873
20274,asaniczka_f20a8bbdc08cb52c,llm,2024-01,mid-senior,senior,True,Dexian Signature Consultants,kaggle_asaniczka,regex,,2024,20274,2024 / senior,kaggle_asaniczka|senior,7.126648,5.0656447,-0.00090555847,0.051113978
32012,linkedin_li-4397263735,llm,2026-04,mid-senior,senior,False,Intent Talent Solutions,scraped,regex,,2026,32012,2026 / senior,scraped|senior,9.7456665,8.597581,-0.28691536,-0.058762923
23509,linkedin_li-4359837508,llm,2026-03,mid-senior,senior,False,Oracle,scraped,regex,4.0,2026,23509,2026 / senior,scraped|senior,5.806482,5.0026536,-0.11650643,0.08751468
22578,linkedin_li-4327864123,llm,2026-04,entry,junior,False,"BAE Systems, Inc.",scraped,regex,,2026,22578,2026 / junior,scraped|junior,5.9882097,6.1327586,-0.02254951,-0.013424426
33693,linkedin_li-4400559434,llm,2026-04,unknown,unknown,False,Goliath Partners,scraped,regex,,2026,33693,2026 / unknown,scraped|unknown,9.936362,4.8561435,0.101281635,-0.11444448
6094,asaniczka_1df5f40ea22f7027,llm,2024-01,unknown,unknown,False,Amazon Web Services (AWS),kaggle_asaniczka,regex,3.0,2024,6094,2024 / unknown,kaggle_asaniczka|unknown,8.12078,4.208324,-0.25122058,0.16796015
3093,arshkon_3903487386,llm,2024-04,unknown,unknown,False,Amazon,kaggle_arshkon,regex,3.0,2024,3093,2024 / unknown,kaggle_arshkon|unknown,9.738463,4.1447663,-0.3394568,0.02052787
24326,linkedin_li-4370127058,llm,2026-03,unknown,unknown,False,Anduril Industries,scraped,regex,3.0,2026,24326,2026 / unknown,scraped|unknown,10.905871,4.735915,0.0770051,0.047547087
32768,linkedin_li-4398365259,llm,2026-04,mid-senior,senior,False,MACOM,scraped,title_lookup_llm,5.0,2026,32768,2026 / senior,scraped|senior,4.271079,7.559873,0.41241056,-0.051723048
25180,linkedin_li-4378071934,llm,2026-04,mid-senior,senior,False,General Motors,scraped,regex,2.0,2026,25180,2026 / senior,scraped|senior,4.889898,6.951213,0.19571315,-0.14038283
26142,linkedin_li-4384539665,llm,2026-04,unknown,unknown,False,Cisco,scraped,regex,5.0,2026,26142,2026 / unknown,scraped|unknown,6.1809053,8.162453,0.19299841,0.064465836
6198,asaniczka_3810ff76ca2c5b67,llm,2024-01,mid-senior,senior,False,Raytheon,kaggle_asaniczka,regex,5.0,2024,6198,2024 / senior,kaggle_asaniczka|senior,5.986122,7.4213023,0.3006717,0.16966526
17882,asaniczka_a1e9bd8e4354d827,llm,2024-01,mid-senior,senior,False,Graphiant,kaggle_asaniczka,title_lookup_llm,,2024,17882,2024 / senior,kaggle_asaniczka|senior,9.256726,5.025506,-0.35836166,0.0047937185
13876,asaniczka_ee895708ad87b7ce,llm,2024-01,unknown,unknown,False,RSC Middleware Test Company,kaggle_asaniczka,regex,,2024,13876,2024 / unknown,kaggle_asaniczka|unknown,5.137996,8.541871,0.37630802,0.020811006
27139,linkedin_li-4388268303,llm,2026-03,unknown,unknown,False,A1,scraped,regex,,2026,27139,2026 / unknown,scraped|unknown,9.32914,5.634631,-0.3510164,-0.24503359
17214,asaniczka_58b08f774bfcbe0a,llm,2024-01,mid-senior,senior,False,"Bectran, Inc.",kaggle_asaniczka,regex,7.0,2024,17214,2024 / senior,kaggle_asaniczka|senior,8.257563,6.6922684,-0.16305967,-0.042048633
1329,arshkon_3898164239,llm,2024-04,entry,junior,False,Dexian,kaggle_arshkon,regex,,2024,1329,2024 / junior,kaggle_arshkon|junior,6.7933884,6.968757,0.065062486,0.14652212
29847,linkedin_li-4392473310,llm,2026-04,mid-senior,senior,False,Waymo,scraped,regex,3.0,2026,29847,2026 / senior,scraped|senior,11.931365,4.9630046,0.1368832,-0.26323843
26987,linkedin_li-4387994445,llm,2026-03,mid-senior,senior,False,Apple,scraped,regex,,2026,26987,2026 / senior,scraped|senior,8.537135,10.321111,0.10518032,-0.28450906
29477,linkedin_li-4391916853,llm,2026-03,unknown,unknown,True,Jobs via Dice,scraped,regex,2.0,2026,29477,2026 / unknown,scraped|unknown,5.0276704,5.3699236,-0.03200341,-0.0072456747
30738,linkedin_li-4394280208,llm,2026-04,unknown,unknown,True,Government Systems Technologies Inc,scraped,regex,,2026,30738,2026 / unknown,scraped|unknown,7.3421865,3.3892014,-0.21821396,0.30247033
13362,asaniczka_21d858a4deb690dc,llm,2024-01,unknown,unknown,False,Clinical Architecture,kaggle_asaniczka,regex,5.0,2024,13362,2024 / unknown,kaggle_asaniczka|unknown,7.8174653,8.666407,0.05751711,-0.14188468
7387,asaniczka_db9810f4294c2fa0,llm,2024-01,unknown,unknown,False,Guidehouse,kaggle_asaniczka,regex,5.0,2024,7387,2024 / unknown,kaggle_asaniczka|unknown,6.193111,7.7925477,0.21489036,0.044265762
32631,linkedin_li-4398114027,llm,2026-04,unknown,unknown,False,Google,scraped,regex,2.0,2026,32631,2026 / unknown,scraped|unknown,6.2754693,9.238346,0.38540536,0.041393444
33077,linkedin_li-4398939545,llm,2026-04,unknown,unknown,False,Veradigm®,scraped,regex,2.0,2026,33077,2026 / unknown,scraped|unknown,8.114869,6.5284843,-0.20105685,-0.045679122
10623,asaniczka_56aacdb7f92cfd85,llm,2024-01,mid-senior,senior,False,Global Network Technologies,kaggle_asaniczka,regex,,2024,10623,2024 / senior,kaggle_asaniczka|senior,10.122825,8.150478,-0.23424254,-0.2687617
29600,linkedin_li-4392087258,llm,2026-03,unknown,unknown,False,Radley James,scraped,regex,,2026,29600,2026 / unknown,scraped|unknown,10.314474,8.211081,-0.054736957,-0.33447784
14295,asaniczka_363e061835a85c80,llm,2024-01,unknown,unknown,False,Netvision Resources Inc,kaggle_asaniczka,regex,4.0,2024,14295,2024 / unknown,kaggle_asaniczka|unknown,6.4947696,7.8846083,0.22189815,-0.00071047246
10425,asaniczka_20b305289000dd34,llm,2024-01,mid-senior,senior,True,Capital One,kaggle_asaniczka,title_lookup_llm,5.0,2024,10425,2024 / senior,kaggle_asaniczka|senior,10.81228,5.304105,-0.10204002,-0.0032678097
33536,linkedin_li-4400236688,llm,2026-04,unknown,unknown,False,SEACORP,scraped,regex,3.0,2026,33536,2026 / unknown,scraped|unknown,11.152211,5.313705,-0.0033014864,0.07201801
25752,linkedin_li-4382170746,llm,2026-03,entry,junior,False,ByteDance,scraped,regex,,2026,25752,2026 / junior,scraped|junior,7.567214,5.041091,-0.07983033,0.18005864
19603,asaniczka_b4c528d48ebed64d,llm,2024-01,mid-senior,senior,False,LVT — LiveView Technologies,kaggle_asaniczka,regex,10.0,2024,19603,2024 / senior,kaggle_asaniczka|senior,8.198369,7.6562657,0.03047118,0.025044665
29022,linkedin_li-4391497155,llm,2026-03,mid-senior,senior,False,Allagi Technologies Inc,scraped,regex,2.0,2026,29022,2026 / senior,scraped|senior,3.9759665,8.17557,0.28292572,0.085868105
21274,asaniczka_3ca81e7207648a31,llm,2024-01,mid-senior,senior,False,Milwaukee Tool,kaggle_asaniczka,title_lookup_llm,7.0,2024,21274,2024 / senior,kaggle_asaniczka|senior,3.8338528,6.2133994,0.22653368,0.21723266
22778,linkedin_li-4336115350,llm,2026-03,unknown,unknown,False,Cisco,scraped,regex,1.0,2026,22778,2026 / unknown,scraped|unknown,4.055005,5.4604697,0.056990974,-0.12631762
6022,asaniczka_a99cecb11a81b460,llm,2024-01,mid-senior,senior,True,Apex Systems,kaggle_asaniczka,regex,8.0,2024,6022,2024 / senior,kaggle_asaniczka|senior,5.94782,5.923437,0.12815869,0.21513815
3649,arshkon_3904715859,llm,2024-04,unknown,unknown,False,"Stanley Black & Decker, Inc.",kaggle_arshkon,title_lookup_llm,3.0,2024,3649,2024 / unknown,kaggle_arshkon|unknown,4.36961,9.08616,0.28276932,0.06296991
1033,arshkon_3894567144,llm,2024-04,unknown,unknown,True,TEKsystems,kaggle_arshkon,regex,8.0,2024,1033,2024 / unknown,kaggle_arshkon|unknown,6.907564,6.7708654,-0.042855144,0.07170047
10405,asaniczka_645bce81dcbeeb27,llm,2024-01,mid-senior,senior,False,UnitX,kaggle_asaniczka,regex,5.0,2024,10405,2024 / senior,kaggle_asaniczka|senior,4.751111,5.709714,0.20722088,-0.165178
13306,asaniczka_628a5f965ddab0ed,llm,2024-01,unknown,unknown,False,Quadyster,kaggle_asaniczka,regex,6.0,2024,13306,2024 / unknown,kaggle_asaniczka|unknown,8.511822,5.1030107,-0.18337218,0.11189164
25272,linkedin_li-4378715031,llm,2026-03,entry,junior,False,ByteDance,scraped,regex,,2026,25272,2026 / junior,scraped|junior,6.9311776,8.666388,0.1384539,-0.048929214
4209,arshkon_3905338394,llm,2024-04,mid-senior,senior,False,Cisco,kaggle_arshkon,regex,3.0,2024,4209,2024 / senior,kaggle_arshkon|senior,9.847232,4.12734,-0.14665996,-0.15290889
952,arshkon_3894210240,llm,2024-04,unknown,unknown,False,AVEVA,kaggle_arshkon,regex,3.0,2024,952,2024 / unknown,kaggle_arshkon|unknown,6.8551455,8.798832,0.4149425,-0.0020918548
32731,linkedin_li-4398303567,llm,2026-04,unknown,unknown,True,TEKsystems,scraped,regex,1.0,2026,32731,2026 / unknown,scraped|unknown,7.711401,6.8066783,0.13659823,-0.022578314
15353,asaniczka_7f65f185afdd7ecc,llm,2024-01,mid-senior,senior,False,Abbott,kaggle_asaniczka,regex,7.0,2024,15353,2024 / senior,kaggle_asaniczka|senior,6.917141,7.1789427,0.09911801,-0.028804556
19687,asaniczka_d55a044813439683,llm,2024-01,unknown,unknown,False,BLUE ORIGIN,kaggle_asaniczka,regex,,2024,19687,2024 / unknown,kaggle_asaniczka|unknown,3.5266197,8.11244,0.313931,0.26230115
15023,asaniczka_446a812a07cb4e43,llm,2024-01,unknown,unknown,False,HireTalent - Diversity Staffing & Recruiting Firm,kaggle_asaniczka,regex,,2024,15023,2024 / unknown,kaggle_asaniczka|unknown,4.8280025,6.301131,0.21394822,0.09477864
20398,asaniczka_53f9cf350c06d509,llm,2024-01,mid-senior,senior,False,NPAworldwide,kaggle_asaniczka,regex,,2024,20398,2024 / senior,kaggle_asaniczka|senior,4.8817267,7.147251,0.29098448,-0.0029216856
10767,asaniczka_af3e7742b00a0113,llm,2024-01,mid-senior,senior,False,Raytheon,kaggle_asaniczka,title_lookup_llm,3.0,2024,10767,2024 / senior,kaggle_asaniczka|senior,3.941824,8.168813,0.33138692,0.2850067
13709,asaniczka_f7ad34d37c6b2f2d,llm,2024-01,unknown,unknown,False,North Atlantic Industries,kaggle_asaniczka,regex,4.0,2024,13709,2024 / unknown,kaggle_asaniczka|unknown,4.9382386,6.278312,0.23811266,-0.068760246
7052,asaniczka_8cb4c194005a4da9,llm,2024-01,unknown,unknown,False,Latitude Inc,kaggle_asaniczka,regex,3.0,2024,7052,2024 / unknown,kaggle_asaniczka|unknown,4.186118,7.4146714,0.49038845,0.13257582
27334,linkedin_li-4388573899,llm,2026-03,mid-senior,senior,False,myGwork - LGBTQ+ Business Community,scraped,regex,,2026,27334,2026 / senior,scraped|senior,7.0906386,2.6181223,-0.19811185,0.27005285
10404,asaniczka_58a2de649a0a2a5e,llm,2024-01,unknown,unknown,False,Orchard,kaggle_asaniczka,regex,3.0,2024,10404,2024 / unknown,kaggle_asaniczka|unknown,4.415294,4.9291077,0.12840652,-0.24682298
22517,linkedin_li-4324758113,llm,2026-03,mid-senior,senior,False,Cambridge Mobile Telematics,scraped,regex,7.0,2026,22517,2026 / senior,scraped|senior,11.522626,4.9658284,0.14230156,-0.21205546
27054,linkedin_li-4388186389,llm,2026-03,entry,junior,True,Lockheed Martin,scraped,regex,,2026,27054,2026 / junior,scraped|junior,6.518893,6.9626217,0.12592939,0.2723354
26483,linkedin_li-4386102181,llm,2026-03,mid-senior,senior,False,Farmer's Fridge,scraped,regex,5.0,2026,26483,2026 / senior,scraped|senior,9.65105,4.1851125,-0.19016479,-0.034929305
12665,asaniczka_82f9dc9026a50896,llm,2024-01,mid-senior,senior,False,Oak Ridge National Laboratory,kaggle_asaniczka,regex,8.0,2024,12665,2024 / senior,kaggle_asaniczka|senior,4.4516883,8.807808,0.40669227,0.10144447
6893,asaniczka_2045484e2d3be1b7,llm,2024-01,unknown,unknown,False,"Catalyst Technical Consulting Group, LLC",kaggle_asaniczka,regex,5.0,2024,6893,2024 / unknown,kaggle_asaniczka|unknown,8.152644,5.743716,-0.2214679,0.10114534
28363,linkedin_li-4390141515,llm,2026-03,unknown,unknown,False,NLB Services,scraped,regex,,2026,28363,2026 / unknown,scraped|unknown,9.268511,5.716138,-0.4726652,-0.03776796
19917,asaniczka_50d73bba687b69ee,llm,2024-01,unknown,unknown,False,BLUE ORIGIN,kaggle_asaniczka,regex,,2024,19917,2024 / unknown,kaggle_asaniczka|unknown,3.3943539,8.028156,0.34438044,0.10905461
11436,asaniczka_e4bb30893ce9c22a,llm,2024-01,entry,junior,False,ASSA ABLOY Group,kaggle_asaniczka,title_lookup_llm,,2024,11436,2024 / junior,kaggle_asaniczka|junior,5.660482,7.8611884,0.2454976,0.15108119
10853,asaniczka_fbd83d430405e6cc,llm,2024-01,entry,junior,False,Circuit Board Medics,kaggle_asaniczka,regex,,2024,10853,2024 / junior,kaggle_asaniczka|junior,4.936511,7.153868,0.36812085,0.004266575
24408,linkedin_li-4371256698,llm,2026-03,mid-senior,senior,False,Scribe,scraped,regex,5.0,2026,24408,2026 / senior,scraped|senior,10.358804,6.903715,-0.29546386,-0.2699502
11428,asaniczka_0fbb452442535468,llm,2024-01,entry,junior,False,"Market America, Inc.",kaggle_asaniczka,regex,1.0,2024,11428,2024 / junior,kaggle_asaniczka|junior,6.376602,3.7562447,-0.16116695,0.11432634
30902,linkedin_li-4394487163,llm,2026-04,mid-senior,senior,False,DigiChem,scraped,regex,5.0,2026,30902,2026 / senior,scraped|senior,10.7020235,8.456976,-0.047449604,-0.37161288
26794,linkedin_li-4387538436,llm,2026-03,entry,junior,True,Jobs via Dice,scraped,regex,2.0,2026,26794,2026 / junior,scraped|junior,8.073814,8.353151,0.0039803684,-0.02824983
7407,asaniczka_e8aec870a2e826b5,llm,2024-01,mid-senior,senior,False,LinQuest,kaggle_asaniczka,regex,10.0,2024,7407,2024 / senior,kaggle_asaniczka|senior,6.3962827,6.3176064,0.0876372,0.2698081
27303,linkedin_li-4388553276,llm,2026-03,unknown,unknown,True,MOONITSolutions Inc,scraped,regex,7.0,2026,27303,2026 / unknown,scraped|unknown,9.313559,10.047194,-0.12876628,-0.27343252
23098,linkedin_li-4345474694,llm,2026-04,mid-senior,senior,False,Otter.ai,scraped,regex,5.0,2026,23098,2026 / senior,scraped|senior,9.746884,4.2366,-0.035834476,-0.01707545
16635,asaniczka_22b4673cc08a81af,llm,2024-01,mid-senior,senior,False,"Sunrise Systems, Inc.",kaggle_asaniczka,embedding_high,,2024,16635,2024 / senior,kaggle_asaniczka|senior,5.609907,7.8072066,0.2987855,0.048886016
7723,asaniczka_862940db2b89060d,llm,2024-01,entry,junior,False,Amazon,kaggle_asaniczka,regex,,2024,7723,2024 / junior,kaggle_asaniczka|junior,7.8880577,6.765817,0.056812353,-0.06740622
146,arshkon_3884836210,llm,2024-04,unknown,unknown,False,Piper Companies,kaggle_arshkon,regex,5.0,2024,146,2024 / unknown,kaggle_arshkon|unknown,7.24391,7.5149436,0.07831383,0.098364696
17892,asaniczka_fc2a3d905d68a955,llm,2024-01,mid-senior,senior,False,Cephas Consultancy Services Private Limited,kaggle_asaniczka,regex,3.0,2024,17892,2024 / senior,kaggle_asaniczka|senior,6.156044,5.4026675,0.09409208,0.09631322
