company,n_ar,entry_share_j1_ar,entry_share_j2_ar,entry_share_j3_ar,ai_strict_ar,ai_broad_ar,mean_desc_length_raw_ar,mean_desc_length_cleaned_ar,mean_tech_count_ar,mean_org_scope_per_1k_ar,mean_breadth_raw_ar,mean_breadth_resid_ar,agg_rate_ar,n_sc,entry_share_j1_sc,entry_share_j2_sc,entry_share_j3_sc,ai_strict_sc,ai_broad_sc,mean_desc_length_raw_sc,mean_desc_length_cleaned_sc,mean_tech_count_sc,mean_org_scope_per_1k_sc,mean_breadth_raw_sc,mean_breadth_resid_sc,agg_rate_sc,d_entry_share_j1,d_entry_share_j2,d_entry_share_j3,d_ai_strict,d_ai_broad,d_mean_desc_length_raw,d_mean_desc_length_cleaned,d_mean_tech_count,d_mean_org_scope_per_1k,d_mean_breadth_raw,d_mean_breadth_resid
Verizon,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,5080.0,1290.6666666666667,8.0,0.0,10.666666666666666,1.8141999048109614,0.0,8,0.0,0.0,0.0,0.5,0.75,6422.0,888.875,9.625,0.6313839928543374,13.25,5.13046722493224,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.5,0.75,1342.0,-401.79166666666674,1.625,0.6313839928543374,2.583333333333334,3.3162673201212787
Viasat,4,0.5,0.5,0.0,0.0,0.5,4141.0,1627.0,9.75,0.14749262536873156,13.75,4.284006001666818,0.0,17,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.17647058823529413,4751.235294117647,401.05882352941177,6.470588235294118,0.031625553447185324,7.294117647058823,0.06444169258276426,0.0,-0.4411764705882353,-0.4411764705882353,0.23529411764705882,0.11764705882352941,-0.32352941176470584,610.2352941176468,-1225.9411764705883,-3.2794117647058822,-0.11586707192154624,-6.455882352941177,-4.219564309084054
Virtusa,4,0.0,0.0,0.0,0.0,0.0,664.25,449.5,1.75,0.4752851711026616,2.0,-5.318040615918233,0.0,36,0.0,0.0,0.05555555555555555,0.1111111111111111,0.4722222222222222,1621.5555555555557,135.08333333333334,9.0,0.026556192904185254,9.194444444444445,2.449951465599927,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.4722222222222222,957.3055555555557,-314.41666666666663,7.25,-0.44872897819847635,7.194444444444445,7.76799208151816
Visa,5,0.0,0.0,0.2,0.0,0.4,6559.4,2256.6,7.8,0.2883249994169452,16.2,5.585512201608685,0.0,67,0.029850746268656716,0.029850746268656716,0.5522388059701493,0.23880597014925373,0.5223880597014925,7128.20895522388,568.4179104477612,13.880597014925373,0.07552658205710093,15.507462686567164,7.972496271943211,0.0,0.029850746268656716,0.029850746268656716,0.3522388059701493,0.23880597014925373,0.12238805970149247,568.8089552238807,-1688.1820895522387,6.080597014925373,-0.21279841735984428,-0.692537313432835,2.3869840703345258
VySystems,5,0.0,0.0,0.0,0.0,0.2,1564.4,954.0,2.0,0.12618296529968456,3.8,-4.438331470634447,0.0,12,0.0,0.0,0.0,0.25,0.4166666666666667,1496.0833333333333,49.583333333333336,7.0,0.0,7.0,0.4114730629359313,0.0,0.0,0.0,0.0,0.25,0.21666666666666667,-68.31666666666683,-904.4166666666666,5.0,-0.12618296529968456,3.2,4.849804533570378
WEX,6,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,3592.8333333333335,1534.0,6.666666666666667,0.41048697323736033,8.833333333333334,-0.4630133914842724,0.0,18,0.0,0.0,0.05555555555555555,0.0,0.5,4214.055555555556,893.6111111111111,7.777777777777778,0.27705856979980664,10.0,1.8718277804476509,0.0,0.0,0.0,-0.1111111111111111,-0.3333333333333333,0.16666666666666669,621.2222222222222,-640.3888888888889,1.1111111111111107,-0.1334284034375537,1.166666666666666,2.3348411719319233
WHOOP,3,0.0,0.0,0.0,0.0,0.6666666666666666,3320.3333333333335,1752.3333333333333,3.6666666666666665,0.45174603976191513,7.666666666666667,-2.0279559153290823,0.0,29,0.0,0.0,0.2413793103448276,0.13793103448275862,0.6206896551724138,5187.137931034483,760.2758620689655,4.724137931034483,0.24222216574764402,6.172413793103448,-1.712533034368038,0.0,0.0,0.0,0.2413793103448276,0.13793103448275862,-0.04597701149425282,1866.8045977011493,-992.0574712643678,1.0574712643678166,-0.2095238740142711,-1.4942528735632186,0.3154228809610442
Wells Fargo,16,0.0,0.0,0.125,0.0,0.0625,5427.0625,1776.75,8.0625,0.3534605529848452,11.875,2.135837408022115,0.0,288,0.0,0.0,0.24305555555555555,0.24305555555555555,0.5416666666666666,5888.552083333333,565.0069444444445,8.989583333333334,0.07363434202207389,9.753472222222221,2.224727969775871,0.0,0.0,0.0,0.11805555555555555,0.24305555555555555,0.47916666666666663,461.48958333333303,-1211.7430555555557,0.9270833333333339,-0.27982621096277127,-2.1215277777777786,0.08889056175375565
Western Union,3,0.0,0.0,0.0,0.0,0.0,6100.666666666667,1949.6666666666667,9.333333333333334,0.588157996094051,13.666666666666666,3.6120756763511306,0.0,8,0.0,0.0,0.125,0.0,0.0,6670.75,1246.75,8.25,0.19063560981874572,11.125,2.3526444506377606,0.0,0.0,0.0,0.125,0.0,0.0,570.083333333333,-702.9166666666667,-1.083333333333334,-0.39752238627530523,-2.541666666666666,-1.25943122571337
Westinghouse Electric Company,3,0.0,0.0,0.0,0.0,0.0,4474.666666666667,1653.6666666666667,0.0,0.0,4.0,-5.514638377835856,0.0,20,0.05,0.05,0.05,0.0,0.0,4166.8,621.15,1.4,0.12852233062838506,2.6,-5.031158406229507,0.0,0.05,0.05,0.05,0.0,0.0,-307.8666666666668,-1032.5166666666669,1.4,0.12852233062838506,-1.4,0.48347997160634826
Wipro,6,0.0,0.0,0.16666666666666666,0.0,0.0,2231.1666666666665,794.0,5.666666666666667,0.7543925384548329,7.833333333333333,-0.11313186028506934,1.0,22,0.0,0.0,0.09090909090909091,0.2727272727272727,0.5,3487.318181818182,262.90909090909093,6.590909090909091,0.028462458017874424,6.7727272727272725,-0.20494088093219298,1.0,0.0,0.0,-0.07575757575757575,0.2727272727272727,0.5,1256.1515151515155,-531.090909090909,0.9242424242424239,-0.7259300804369585,-1.0606060606060606,-0.09180902064712364
Workday,4,0.0,0.0,0.25,0.0,0.0,5721.25,1585.75,8.25,0.4809624691733775,10.25,0.8592527762100177,0.0,36,0.0,0.0,0.08333333333333333,0.25,1.0,8027.166666666667,1289.4444444444443,8.194444444444445,0.12001267687385894,10.25,1.3997627722048338,0.0,0.0,0.0,-0.16666666666666669,0.25,1.0,2305.916666666667,-296.30555555555566,-0.05555555555555536,-0.3609497922995185,0.0,0.5405099959948161
World Wide Technology,5,0.0,0.0,0.0,0.0,0.0,2801.8,1278.4,4.0,0.6340044509980066,7.2,-1.6300903472844759,0.0,7,0.0,0.0,0.0,0.0,1.0,7272.285714285715,470.7142857142857,2.5714285714285716,0.11860285832888573,3.5714285714285716,-3.7853103856833066,0.0,0.0,0.0,0.0,0.0,1.0,4470.4857142857145,-807.6857142857143,-1.4285714285714284,-0.5154015926691209,-3.6285714285714286,-2.1552200383988307
"Yoh, A Day & Zimmermann Company",3,0.0,0.0,0.0,0.0,0.0,2080.6666666666665,1263.3333333333333,4.666666666666667,0.0,6.666666666666667,-2.135939606198798,0.0,29,0.0,0.0,0.06896551724137931,0.10344827586206896,0.2413793103448276,4953.6551724137935,227.0,7.103448275862069,0.045784464828774754,7.344827586206897,0.4326635117640999,0.0,0.0,0.0,0.06896551724137931,0.10344827586206896,0.2413793103448276,2872.988505747127,-1036.3333333333333,2.4367816091954024,0.045784464828774754,0.6781609195402298,2.5686031179628976
"Zillion Technologies, Inc.",5,0.0,0.0,0.0,0.0,0.2,2539.0,1666.2,5.4,0.12383900928792571,8.4,-1.137501236202112,0.0,7,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,3242.714285714286,0.0,5.857142857142857,0.0,5.857142857142857,-0.6409359367834272,0.0,0.0,0.0,0.0,0.14285714285714285,0.22857142857142854,703.7142857142858,-1666.2,0.4571428571428564,-0.12383900928792571,-2.5428571428571436,0.49656529941868477
"Zodiac Solutions, Inc",8,0.0,0.0,0.0,0.0,0.0,881.375,585.375,5.0,0.21806684720628375,6.125,-1.4408989308529512,0.0,7,0.0,0.0,0.0,0.0,0.42857142857142855,840.2857142857143,39.42857142857143,3.7142857142857144,0.0,3.7142857142857144,-2.8557172693338093,0.14285714285714285,0.0,0.0,0.0,0.0,0.42857142857142855,-41.089285714285666,-545.9464285714286,-1.2857142857142856,-0.21806684720628375,-2.4107142857142856,-1.4148183384808581
eBay,4,0.25,0.25,0.25,0.0,0.0,4936.5,1447.25,5.75,0.3426839749859222,8.5,-0.6381004777479697,0.0,16,0.0,0.0,0.125,0.125,0.9375,6393.125,199.5625,6.25,0.07832123233908948,6.75,-0.11211356834512343,0.0,-0.25,-0.25,-0.125,0.125,0.9375,1456.625,-1247.6875,0.5,-0.2643627426468327,-1.75,0.5259869094028463
eTeam,4,0.0,0.0,0.0,0.0,0.25,2411.75,1589.0,4.0,0.08903133903133903,7.0,-2.396675757541871,0.0,6,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,4887.666666666667,1053.5,5.333333333333333,0.20201764511316767,7.166666666666667,-1.253169144987132,0.0,0.0,0.0,0.0,0.3333333333333333,0.5833333333333334,2475.916666666667,-535.5,1.333333333333333,0.11298630608182864,0.16666666666666696,1.143506612554739
hackajob,10,0.0,0.0,0.0,0.0,0.2,2521.6,1078.0,7.4,0.3568535094563792,9.1,0.6354721646781197,0.0,216,0.018518518518518517,0.018518518518518517,0.09259259259259259,0.1388888888888889,0.44907407407407407,5945.1712962962965,761.5324074074074,8.296296296296296,0.13894007149251447,9.356481481481481,1.4692425089485397,0.0,0.018518518518518517,0.018518518518518517,0.09259259259259259,0.1388888888888889,0.24907407407407406,3423.5712962962966,-316.4675925925926,0.8962962962962955,-0.21791343796386475,0.2564814814814813,0.83377034427042
myGwork - LGBTQ+ Business Community,12,0.08333333333333333,0.08333333333333333,0.25,0.0,0.25,3932.75,1805.0833333333333,6.583333333333333,0.10607249664369882,8.666666666666666,-1.1241805785328094,0.0,107,0.028037383177570093,0.028037383177570093,0.12149532710280374,0.1308411214953271,0.6261682242990654,6551.710280373832,945.9345794392524,6.364485981308412,0.2765274127467126,8.186915887850468,-0.03670293108626621,0.0,-0.05529595015576323,-0.05529595015576323,-0.12850467289719625,0.1308411214953271,0.3761682242990654,2618.9602803738317,-859.1487538940809,-0.21884735202492145,0.17045491610301378,-0.4797507788161983,1.0874776474465433
