column,dtype,source,source_platform,subset,n_rows,non_null_n,non_null_rate,null_rate,distinct_n,top_5_values
is_english,BOOLEAN,kaggle_arshkon,linkedin,swe,4643,4642,0.9997846220116304,0.00021537798836956945,2,"[""true (4639)"", ""false (3)""]"
is_english,BOOLEAN,kaggle_asaniczka,linkedin,all,1058779,1015540,0.9591614491787238,0.04083855082127619,2,"[""true (1012193)"", ""false (3347)""]"
is_english,BOOLEAN,kaggle_asaniczka,linkedin,swe,22913,22052,0.9624230786016672,0.0375769213983328,2,"[""true (22043)"", ""false (9)""]"
is_english,BOOLEAN,scraped,indeed,all,13567,13567,1.0,0.0,2,"[""true (13555)"", ""false (12)""]"
is_english,BOOLEAN,scraped,indeed,swe,1073,1073,1.0,0.0,1,"[""true (1073)""]"
is_english,BOOLEAN,scraped,linkedin,all,26853,26849,0.9998510408520463,0.0001489591479536534,2,"[""true (26841)"", ""false (8)""]"
is_english,BOOLEAN,scraped,linkedin,swe,4364,4364,1.0,0.0,2,"[""true (4362)"", ""false (2)""]"
description_hash,VARCHAR,kaggle_arshkon,linkedin,all,118100,118093,0.9999407281964436,5.927180355635997e-05,107034,"[""775e93e1b462835998daa8a9563b090ed3f5bae2f2b34c538cee3581b14ff37f (287)"", ""5ac395f979c347a3e5ba13c7e64ab8548d29ae5c725d780d4ff742a4ed9befe7 (134)"", ""4c61f0bd386520db5aec148b3b14fa40419481ad566111133dc976a5b1547726 (104)"", ""5ba962e9fabb01f63de5f54b4eb77d9a009fcba7787481fe8c0fac8353b139b3 (101)"", ""1424712a51d2678023cc3d68c21e95ad615f17cb520e3ec252e5a91266068b24 (96)""]"
description_hash,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,4293,"[""65e3531be41141f3b0a6edf92341ff0039e0ffe074183a84db5eb70cd9b024bd (37)"", ""5a5c20bb978e2e6fa3d902e42ba64975fb4107cc7b00346d3b19e7ed6c69612e (32)"", ""143b5376cc7bbda2bfd700a8b07f40697d1a8bf9d2510b2295937d3fb194b3c5 (31)"", ""91554df2b712e7733e66813e17a8741698fa8f7853ea63a31e907faf76f94527 (31)"", ""8415360693006c459da711867fedcaade6148a3c5ff13c15904d0c11c8f96420 (28)""]"
description_hash,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1015671,0.9592851766043716,0.040714823395628374,783046,"[""266aa9a27552f1690973676620caef9dfff2744987d0077001430d522adab578 (2884)"", ""bc8052094a9842c988316dc752b3ff14ea39e0f4e7c2d8ac645b271171f00bd8 (2457)"", ""142f981cf2eb47a6a6b472e31524586a0b936bc20fdf143f30ca7ed643e4a5d4 (2328)"", ""4c8ebea3a393497aee1d602d4b5aa62242bcb0969f77f7dc8112554e16b8c0d0 (2098)"", ""de19738b2b3c6da150a9b6abe11eb08524bbd4e2ea7592928544fffbb6e6fa71 (1980)""]"
description_hash,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22053,0.962466721948239,0.03753327805176099,16570,"[""a253fe30bb6f04987b86f1f53bdb634cbd9840a91f3ba79f2e1ecb93a5575ffe (173)"", ""33314b138012e4f939086f32f4b5143791059bed662be8bf0c0092450ab39086 (129)"", ""0ede638b114ad2b5245031c9a496490d378ba9b8f96e655590157e82fec13b01 (121)"", ""f94274a1ba8073000cda3ef03632ae6b4ab812c9a11ed491f61eb7748f0f8cc8 (115)"", ""aec7f2d1ca9465b9216bf3482dd2a683b9e7c58f5ba53ae17db1a86e0bea5786 (104)""]"
description_hash,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,10022,"[""d59b617ac1e26846c8b730fe121434d3105a8a71e5b5d727ae7b0062ee9b7123 (107)"", ""ab4e1c8ce74979304eaf6074401b79137110f35835b54709b902f56467f4aa1a (86)"", ""0a810688e15795773f76049b1e38802d4a7ceeceb2ab33984f5042a45c6049a0 (34)"", ""2a99a82494abf25d63bef89ed127411ed1dfc8cb565d28d9b9cdf811ed7d406e (34)"", ""5901d2ffc67058c7b0e8cf5021f5913f533b01ec1df89f42300419888bfad602 (34)""]"
description_hash,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,737,"[""0a810688e15795773f76049b1e38802d4a7ceeceb2ab33984f5042a45c6049a0 (34)"", ""68f0c95b44403992f265fa6974ab94ccef7072c618843de981fcec16ebb70baf (34)"", ""eadcd46cc5502a21466a64a0f8c5cbcf24934aafb5aa9993bb7cb2bd513617e4 (18)"", ""2910404f03fb4771bae237027bc8a754d2b26516414359a29ed65f97f245894f (16)"", ""a51aa7cf7478d926a2293dafd973298599ff1829b3dcff6370ecd0520c2ef2a6 (16)""]"
description_hash,VARCHAR,scraped,linkedin,all,26853,26850,0.9998882806390348,0.00011171936096521229,22903,"[""8445592fda14b02b7d47a7b6bd93030c8988fef3e7efa69295da4cdbb33f5533 (57)"", ""96b37a04600876766c8e04af3e200e54a5169c582554af633cbbe8253ddc433c (56)"", ""51142b11c30ec1470e0e01316cb0f337e9cda6bc8211d6c3fb2a220e21be5807 (37)"", ""59b1651c5f614989a64b93de583d1f0651ebe138dbb34ca1a78ffce97c6569c6 (34)"", ""2b2290cdff07981a083bbabc779e42ca90dc8b3826af870a4237679c226eb80b (33)""]"
description_hash,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,3625,"[""8445592fda14b02b7d47a7b6bd93030c8988fef3e7efa69295da4cdbb33f5533 (57)"", ""59b1651c5f614989a64b93de583d1f0651ebe138dbb34ca1a78ffce97c6569c6 (34)"", ""3a1a0384b5d42c372b496b1afecaae4d96ea99e0e1f85d74f636d9b28bd4f0f5 (28)"", ""2bee7d5e3dbcfc7f210ac69b83b944b8b33aa760bd2c7be3caad6cac14178f0d (26)"", ""95ece3939b3baa9c64f526f522e146bd78cf090ef76d337c36cf8fb502870e52 (26)""]"
ghost_job_risk,VARCHAR,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,3,"[""low (117783)"", ""high (170)"", ""medium (147)""]"
ghost_job_risk,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,3,"[""low (4482)"", ""high (93)"", ""medium (68)""]"
ghost_job_risk,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,3,"[""low (1058611)"", ""medium (135)"", ""high (33)""]"
ghost_job_risk,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,3,"[""low (22901)"", ""medium (10)"", ""high (2)""]"
ghost_job_risk,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,3,"[""low (13562)"", ""medium (3)"", ""high (2)""]"
ghost_job_risk,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,2,"[""low (1072)"", ""medium (1)""]"
ghost_job_risk,VARCHAR,scraped,linkedin,all,26853,26853,1.0,0.0,3,"[""low (26824)"", ""medium (17)"", ""high (12)""]"
ghost_job_risk,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,3,"[""low (4351)"", ""medium (8)"", ""high (5)""]"
description_quality_flag,VARCHAR,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,3,"[""ok (117653)"", ""too_short (431)"", ""empty (16)""]"
description_quality_flag,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,2,"[""ok (4635)"", ""too_short (8)""]"
description_quality_flag,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,3,"[""ok (1015050)"", ""empty (43141)"", ""too_short (588)""]"
description_quality_flag,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,3,"[""ok (22031)"", ""empty (861)"", ""too_short (21)""]"
description_quality_flag,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,2,"[""ok (13565)"", ""too_short (2)""]"
description_quality_flag,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,1,"[""ok (1073)""]"
description_quality_flag,VARCHAR,scraped,linkedin,all,26853,26853,1.0,0.0,3,"[""ok (26845)"", ""too_short (5)"", ""empty (3)""]"
description_quality_flag,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,2,"[""ok (4362)"", ""too_short (2)""]"
preprocessing_version,VARCHAR,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,1,"[""3.0 (118100)""]"
preprocessing_version,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,1,"[""3.0 (4643)""]"
preprocessing_version,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,1,"[""3.0 (1058779)""]"
preprocessing_version,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,1,"[""3.0 (22913)""]"
preprocessing_version,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,1,"[""3.0 (13567)""]"
preprocessing_version,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,1,"[""3.0 (1073)""]"
preprocessing_version,VARCHAR,scraped,linkedin,all,26853,26853,1.0,0.0,1,"[""3.0 (26853)""]"
preprocessing_version,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,1,"[""3.0 (4364)""]"
dedup_method,VARCHAR,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,1,"[""stage4_title_company_deduplicated (118100)""]"
dedup_method,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,1,"[""stage4_title_company_deduplicated (4643)""]"
dedup_method,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,1,"[""stage4_title_company_deduplicated (1058779)""]"
dedup_method,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,1,"[""stage4_title_company_deduplicated (22913)""]"
dedup_method,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,1,"[""stage4_title_company_deduplicated (13567)""]"
dedup_method,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,1,"[""stage4_title_company_deduplicated (1073)""]"
dedup_method,VARCHAR,scraped,linkedin,all,26853,26853,1.0,0.0,1,"[""stage4_title_company_deduplicated (26853)""]"
dedup_method,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,1,"[""stage4_title_company_deduplicated (4364)""]"
boilerplate_removed,BOOLEAN,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,1,"[""true (118100)""]"
boilerplate_removed,BOOLEAN,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,1,"[""true (4643)""]"
boilerplate_removed,BOOLEAN,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,1,"[""true (1058779)""]"
boilerplate_removed,BOOLEAN,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,1,"[""true (22913)""]"
boilerplate_removed,BOOLEAN,scraped,indeed,all,13567,13567,1.0,0.0,1,"[""true (13567)""]"
boilerplate_removed,BOOLEAN,scraped,indeed,swe,1073,1073,1.0,0.0,1,"[""true (1073)""]"
boilerplate_removed,BOOLEAN,scraped,linkedin,all,26853,26853,1.0,0.0,1,"[""true (26853)""]"
boilerplate_removed,BOOLEAN,scraped,linkedin,swe,4364,4364,1.0,0.0,1,"[""true (4364)""]"
